"Step","phase1-reasoning - train/cosine","phase1-reasoning - train/cosine__MIN","phase1-reasoning - train/cosine__MAX"
"70","0.6642741709947586","0.6642741709947586","0.6642741709947586"
"71","0.6517250165343285","0.6517250165343285","0.6517250165343285"
"72","0.6959669515490532","0.6959669515490532","0.6959669515490532"
"73","0.6090282276272774","0.6090282276272774","0.6090282276272774"
"74","0.6456164196133614","0.6456164196133614","0.6456164196133614"
"75","0.6717076823115349","0.6717076823115349","0.6717076823115349"
"76","0.7264281809329987","0.7264281809329987","0.7264281809329987"
"77","0.7134574502706528","0.7134574502706528","0.7134574502706528"
"78","0.6454836204648018","0.6454836204648018","0.6454836204648018"
"79","0.6462489441037178","0.6462489441037178","0.6462489441037178"
"80","0.6445406526327133","0.6445406526327133","0.6445406526327133"
"81","0.6271355524659157","0.6271355524659157","0.6271355524659157"
"82","0.6926788538694382","0.6926788538694382","0.6926788538694382"
"83","0.655835248529911","0.655835248529911","0.655835248529911"
"84","0.6261116489768028","0.6261116489768028","0.6261116489768028"
"85","0.5884314104914665","0.5884314104914665","0.5884314104914665"
"86","0.594434954226017","0.594434954226017","0.594434954226017"
"87","0.6347749158740044","0.6347749158740044","0.6347749158740044"
"88","0.6374025270342827","0.6374025270342827","0.6374025270342827"
"89","0.6057352423667908","0.6057352423667908","0.6057352423667908"
"90","0.6033570840954781","0.6033570840954781","0.6033570840954781"
"91","0.7069439813494682","0.7069439813494682","0.7069439813494682"
"92","0.6853309720754623","0.6853309720754623","0.6853309720754623"
"93","0.6206195279955864","0.6206195279955864","0.6206195279955864"
"94","0.7365492731332779","0.7365492731332779","0.7365492731332779"
"96","0.649711363017559","0.649711363017559","0.649711363017559"
"97","0.6635768190026283","0.6635768190026283","0.6635768190026283"
"98","0.6028452664613724","0.6028452664613724","0.6028452664613724"
"99","0.642169363796711","0.642169363796711","0.642169363796711"
"100","0.6356858536601067","0.6356858536601067","0.6356858536601067"
"101","0.6446677297353745","0.6446677297353745","0.6446677297353745"
"102","0.6890902891755104","0.6890902891755104","0.6890902891755104"
"103","0.6571050137281418","0.6571050137281418","0.6571050137281418"
"104","0.6455225124955177","0.6455225124955177","0.6455225124955177"
"105","0.637653760612011","0.637653760612011","0.637653760612011"
"106","0.6652161031961441","0.6652161031961441","0.6652161031961441"
"107","0.6594745889306068","0.6594745889306068","0.6594745889306068"
"108","0.6271388083696365","0.6271388083696365","0.6271388083696365"
"109","0.6501350700855255","0.6501350700855255","0.6501350700855255"
"110","0.7062108516693115","0.7062108516693115","0.7062108516693115"
"111","0.7235828191041946","0.7235828191041946","0.7235828191041946"
"112","0.597576454281807","0.597576454281807","0.597576454281807"
"113","0.613946907222271","0.613946907222271","0.613946907222271"
"114","0.6578026637434959","0.6578026637434959","0.6578026637434959"
"115","0.6966514363884926","0.6966514363884926","0.6966514363884926"
"116","0.6552206054329872","0.6552206054329872","0.6552206054329872"
"117","0.6518887206912041","0.6518887206912041","0.6518887206912041"
"118","0.695906288921833","0.695906288921833","0.695906288921833"
"119","0.6489478945732117","0.6489478945732117","0.6489478945732117"
"120","0.670708067715168","0.670708067715168","0.670708067715168"
"122","0.6733798459172249","0.6733798459172249","0.6733798459172249"
"123","0.6564445868134499","0.6564445868134499","0.6564445868134499"
"124","0.622595526278019","0.622595526278019","0.622595526278019"
"125","0.6666629165410995","0.6666629165410995","0.6666629165410995"
"126","0.5865769982337952","0.5865769982337952","0.5865769982337952"
"127","0.5956602618098259","0.5956602618098259","0.5956602618098259"
"128","0.6064229607582092","0.6064229607582092","0.6064229607582092"
"129","0.6753823310136795","0.6753823310136795","0.6753823310136795"
"130","0.6738631799817085","0.6738631799817085","0.6738631799817085"
"131","0.6424478068947792","0.6424478068947792","0.6424478068947792"
"132","0.6279520764946938","0.6279520764946938","0.6279520764946938"
"133","0.7090508863329887","0.7090508863329887","0.7090508863329887"
"134","0.6810566335916519","0.6810566335916519","0.6810566335916519"
"135","0.6414608359336853","0.6414608359336853","0.6414608359336853"
"136","0.6754862815141678","0.6754862815141678","0.6754862815141678"
"137","0.6843729019165039","0.6843729019165039","0.6843729019165039"
"138","0.6497731357812881","0.6497731357812881","0.6497731357812881"
"139","0.6451099440455437","0.6451099440455437","0.6451099440455437"
"140","0.6958906278014183","0.6958906278014183","0.6958906278014183"
"141","0.654782310128212","0.654782310128212","0.654782310128212"
"142","0.6633565202355385","0.6633565202355385","0.6633565202355385"
"143","0.6800866797566414","0.6800866797566414","0.6800866797566414"
"144","0.6699071228504181","0.6699071228504181","0.6699071228504181"
"145","0.6383943557739258","0.6383943557739258","0.6383943557739258"
"146","0.6571453288197517","0.6571453288197517","0.6571453288197517"
"148","0.6679665893316269","0.6679665893316269","0.6679665893316269"
"149","0.6271515116095543","0.6271515116095543","0.6271515116095543"
"150","0.6506902351975441","0.6506902351975441","0.6506902351975441"
"151","0.6550077721476555","0.6550077721476555","0.6550077721476555"
"152","0.6312171220779419","0.6312171220779419","0.6312171220779419"
"153","0.6112807616591454","0.6112807616591454","0.6112807616591454"
"154","0.6552551612257957","0.6552551612257957","0.6552551612257957"
"155","0.6453847363591194","0.6453847363591194","0.6453847363591194"
"156","0.6741699054837227","0.6741699054837227","0.6741699054837227"
"157","0.5935415588319302","0.5935415588319302","0.5935415588319302"
"158","0.6571037992835045","0.6571037992835045","0.6571037992835045"
"159","0.6649945676326752","0.6649945676326752","0.6649945676326752"
"160","0.6206553056836128","0.6206553056836128","0.6206553056836128"
"161","0.6776176765561104","0.6776176765561104","0.6776176765561104"
"162","0.6607810258865356","0.6607810258865356","0.6607810258865356"
"163","0.6656395383179188","0.6656395383179188","0.6656395383179188"
"164","0.6632663980126381","0.6632663980126381","0.6632663980126381"
"165","0.6226598769426346","0.6226598769426346","0.6226598769426346"
"166","0.6287530809640884","0.6287530809640884","0.6287530809640884"
"167","0.5963066071271896","0.5963066071271896","0.5963066071271896"
"168","0.642267994582653","0.642267994582653","0.642267994582653"
"169","0.5971607863903046","0.5971607863903046","0.5971607863903046"
"170","0.6609380021691322","0.6609380021691322","0.6609380021691322"
"171","0.5991339609026909","0.5991339609026909","0.5991339609026909"
"172","0.628204233944416","0.628204233944416","0.628204233944416"
"174","0.5992917567491531","0.5992917567491531","0.5992917567491531"
"175","0.6340166255831718","0.6340166255831718","0.6340166255831718"
"176","0.680395171046257","0.680395171046257","0.680395171046257"
"177","0.6310098394751549","0.6310098394751549","0.6310098394751549"
"178","0.6626245975494385","0.6626245975494385","0.6626245975494385"
"179","0.5903503634035587","0.5903503634035587","0.5903503634035587"
"180","0.6267014816403389","0.6267014816403389","0.6267014816403389"
"181","0.6450268104672432","0.6450268104672432","0.6450268104672432"
"182","0.6496448740363121","0.6496448740363121","0.6496448740363121"
"183","0.6127172075212002","0.6127172075212002","0.6127172075212002"
"184","0.6229325905442238","0.6229325905442238","0.6229325905442238"
"185","0.6177926510572433","0.6177926510572433","0.6177926510572433"
"186","0.647705614566803","0.647705614566803","0.647705614566803"
"187","0.6883065178990364","0.6883065178990364","0.6883065178990364"
"188","0.6178087368607521","0.6178087368607521","0.6178087368607521"
"189","0.624533049762249","0.624533049762249","0.624533049762249"
"190","0.570857509970665","0.570857509970665","0.570857509970665"
"191","0.6538408175110817","0.6538408175110817","0.6538408175110817"
"192","0.5844589546322823","0.5844589546322823","0.5844589546322823"
"193","0.6242735609412193","0.6242735609412193","0.6242735609412193"
"194","0.6557263508439064","0.6557263508439064","0.6557263508439064"
"195","0.6292523592710495","0.6292523592710495","0.6292523592710495"
"196","0.6787848025560379","0.6787848025560379","0.6787848025560379"
"197","0.6299955621361732","0.6299955621361732","0.6299955621361732"
"198","0.63011734187603","0.63011734187603","0.63011734187603"
"200","0.6258000433444977","0.6258000433444977","0.6258000433444977"
"201","0.6276760101318359","0.6276760101318359","0.6276760101318359"
"202","0.6729695498943329","0.6729695498943329","0.6729695498943329"
"203","0.6582571491599083","0.6582571491599083","0.6582571491599083"
"204","0.6158769130706787","0.6158769130706787","0.6158769130706787"
"205","0.6324078589677811","0.6324078589677811","0.6324078589677811"
"206","0.7031657472252846","0.7031657472252846","0.7031657472252846"
"207","0.6305424273014069","0.6305424273014069","0.6305424273014069"
