"Step","phase1-reasoning - tech/grad_norm","phase1-reasoning - tech/grad_norm__MIN","phase1-reasoning - tech/grad_norm__MAX"
"72","18.499303817749023","18.499303817749023","18.499303817749023"
"73","33.384891510009766","33.384891510009766","33.384891510009766"
"74","26.8894100189209","26.8894100189209","26.8894100189209"
"75","24.5684757232666","24.5684757232666","24.5684757232666"
"76","24.37874412536621","24.37874412536621","24.37874412536621"
"77","14.837393760681152","14.837393760681152","14.837393760681152"
"78","37.11735916137695","37.11735916137695","37.11735916137695"
"79","21.087921142578125","21.087921142578125","21.087921142578125"
"80","19.50130844116211","19.50130844116211","19.50130844116211"
"81","22.985090255737305","22.985090255737305","22.985090255737305"
"82","16.50764274597168","16.50764274597168","16.50764274597168"
"83","22.285938262939453","22.285938262939453","22.285938262939453"
"84","29.744422912597656","29.744422912597656","29.744422912597656"
"85","21.133739471435547","21.133739471435547","21.133739471435547"
"86","30.030338287353516","30.030338287353516","30.030338287353516"
"87","26.552061080932617","26.552061080932617","26.552061080932617"
"88","20.556047439575195","20.556047439575195","20.556047439575195"
"89","24.201784133911133","24.201784133911133","24.201784133911133"
"90","15.201114654541016","15.201114654541016","15.201114654541016"
"91","38.76841735839844","38.76841735839844","38.76841735839844"
"92","15.216489791870117","15.216489791870117","15.216489791870117"
"93","14.687607765197754","14.687607765197754","14.687607765197754"
"94","29.41915512084961","29.41915512084961","29.41915512084961"
"96","17.460693359375","17.460693359375","17.460693359375"
"97","22.269458770751953","22.269458770751953","22.269458770751953"
"98","13.506000518798828","13.506000518798828","13.506000518798828"
"99","20.091358184814453","20.091358184814453","20.091358184814453"
"100","17.23312759399414","17.23312759399414","17.23312759399414"
"101","13.284257888793945","13.284257888793945","13.284257888793945"
"102","27.587827682495117","27.587827682495117","27.587827682495117"
"103","15.081591606140137","15.081591606140137","15.081591606140137"
"104","13.692451477050781","13.692451477050781","13.692451477050781"
"105","20.862855911254883","20.862855911254883","20.862855911254883"
"106","18.726226806640625","18.726226806640625","18.726226806640625"
"107","21.009946823120117","21.009946823120117","21.009946823120117"
"108","15.145529747009277","15.145529747009277","15.145529747009277"
"109","13.236824989318848","13.236824989318848","13.236824989318848"
"110","22.65570640563965","22.65570640563965","22.65570640563965"
"111","18.737947463989258","18.737947463989258","18.737947463989258"
"112","28.807743072509766","28.807743072509766","28.807743072509766"
"113","19.080974578857422","19.080974578857422","19.080974578857422"
"114","16.575956344604492","16.575956344604492","16.575956344604492"
"115","29.032451629638672","29.032451629638672","29.032451629638672"
"116","17.44083595275879","17.44083595275879","17.44083595275879"
"117","19.283164978027344","19.283164978027344","19.283164978027344"
"118","18.156885147094727","18.156885147094727","18.156885147094727"
"119","15.883177757263184","15.883177757263184","15.883177757263184"
"120","24.816967010498047","24.816967010498047","24.816967010498047"
"122","23.422645568847656","23.422645568847656","23.422645568847656"
"123","23.76249885559082","23.76249885559082","23.76249885559082"
"124","20.550291061401367","20.550291061401367","20.550291061401367"
"125","15.537193298339844","15.537193298339844","15.537193298339844"
"126","13.87137508392334","13.87137508392334","13.87137508392334"
"127","18.017532348632812","18.017532348632812","18.017532348632812"
"128","26.443052291870117","26.443052291870117","26.443052291870117"
"129","31.06279754638672","31.06279754638672","31.06279754638672"
"130","13.316255569458008","13.316255569458008","13.316255569458008"
"131","41.492347717285156","41.492347717285156","41.492347717285156"
"132","38.03499221801758","38.03499221801758","38.03499221801758"
"133","32.773719787597656","32.773719787597656","32.773719787597656"
"134","21.01184844970703","21.01184844970703","21.01184844970703"
"135","30.6928653717041","30.6928653717041","30.6928653717041"
"136","19.64849281311035","19.64849281311035","19.64849281311035"
"137","17.595731735229492","17.595731735229492","17.595731735229492"
"138","25.537654876708984","25.537654876708984","25.537654876708984"
"139","29.09905242919922","29.09905242919922","29.09905242919922"
"140","105.107421875","105.107421875","105.107421875"
"141","35.8726692199707","35.8726692199707","35.8726692199707"
"142","37.01393127441406","37.01393127441406","37.01393127441406"
"143","16.5792293548584","16.5792293548584","16.5792293548584"
"144","28.16319465637207","28.16319465637207","28.16319465637207"
"145","30.412105560302734","30.412105560302734","30.412105560302734"
"146","22.647544860839844","22.647544860839844","22.647544860839844"
"148","34.819210052490234","34.819210052490234","34.819210052490234"
"149","17.285871505737305","17.285871505737305","17.285871505737305"
"150","16.357887268066406","16.357887268066406","16.357887268066406"
"151","18.21990394592285","18.21990394592285","18.21990394592285"
"152","16.574485778808594","16.574485778808594","16.574485778808594"
"153","14.73991870880127","14.73991870880127","14.73991870880127"
"154","16.163583755493164","16.163583755493164","16.163583755493164"
"155","19.963842391967773","19.963842391967773","19.963842391967773"
"156","22.29851531982422","22.29851531982422","22.29851531982422"
"157","17.588029861450195","17.588029861450195","17.588029861450195"
"158","13.54478645324707","13.54478645324707","13.54478645324707"
"159","13.713933944702148","13.713933944702148","13.713933944702148"
"160","13.959500312805176","13.959500312805176","13.959500312805176"
"161","20.277503967285156","20.277503967285156","20.277503967285156"
"162","19.078536987304688","19.078536987304688","19.078536987304688"
"163","19.630596160888672","19.630596160888672","19.630596160888672"
"164","20.211538314819336","20.211538314819336","20.211538314819336"
"165","14.553892135620117","14.553892135620117","14.553892135620117"
"166","32.58296203613281","32.58296203613281","32.58296203613281"
"167","21.833139419555664","21.833139419555664","21.833139419555664"
"168","19.126888275146484","19.126888275146484","19.126888275146484"
"169","19.098190307617188","19.098190307617188","19.098190307617188"
"170","18.137451171875","18.137451171875","18.137451171875"
"171","14.10944938659668","14.10944938659668","14.10944938659668"
"172","12.737587928771973","12.737587928771973","12.737587928771973"
"174","19.531394958496094","19.531394958496094","19.531394958496094"
"175","12.779356002807617","12.779356002807617","12.779356002807617"
"176","13.024046897888184","13.024046897888184","13.024046897888184"
"177","18.628541946411133","18.628541946411133","18.628541946411133"
"178","12.921207427978516","12.921207427978516","12.921207427978516"
"179","14.128437995910645","14.128437995910645","14.128437995910645"
"180","14.573631286621094","14.573631286621094","14.573631286621094"
"181","22.68597412109375","22.68597412109375","22.68597412109375"
"182","30.324508666992188","30.324508666992188","30.324508666992188"
"183","26.52129554748535","26.52129554748535","26.52129554748535"
"184","25.424257278442383","25.424257278442383","25.424257278442383"
"185","26.199447631835938","26.199447631835938","26.199447631835938"
"186","17.71544647216797","17.71544647216797","17.71544647216797"
"187","13.992508888244629","13.992508888244629","13.992508888244629"
"188","18.470413208007812","18.470413208007812","18.470413208007812"
"189","17.531171798706055","17.531171798706055","17.531171798706055"
"190","18.85653305053711","18.85653305053711","18.85653305053711"
"191","25.413623809814453","25.413623809814453","25.413623809814453"
"192","19.874635696411133","19.874635696411133","19.874635696411133"
"193","23.8665828704834","23.8665828704834","23.8665828704834"
"194","20.92022132873535","20.92022132873535","20.92022132873535"
"195","15.002750396728516","15.002750396728516","15.002750396728516"
"196","16.391441345214844","16.391441345214844","16.391441345214844"
"197","21.288633346557617","21.288633346557617","21.288633346557617"
"198","20.948078155517578","20.948078155517578","20.948078155517578"
"200","16.05717658996582","16.05717658996582","16.05717658996582"
"201","19.34700584411621","19.34700584411621","19.34700584411621"
"202","20.156904220581055","20.156904220581055","20.156904220581055"
"203","19.04710578918457","19.04710578918457","19.04710578918457"
"204","15.582005500793457","15.582005500793457","15.582005500793457"
"205","12.384821891784668","12.384821891784668","12.384821891784668"
"206","20.241249084472656","20.241249084472656","20.241249084472656"
"207","20.670679092407227","20.670679092407227","20.670679092407227"
