"Step","phase1-reasoning - train/layers/l40_mse","phase1-reasoning - train/layers/l40_mse__MIN","phase1-reasoning - train/layers/l40_mse__MAX"
"83","3.7925628423690796","3.7925628423690796","3.7925628423690796"
"84","3.2887575030326843","3.2887575030326843","3.2887575030326843"
"85","3.1796747744083405","3.1796747744083405","3.1796747744083405"
"86","2.9987464249134064","2.9987464249134064","2.9987464249134064"
"87","3.386206954717636","3.386206954717636","3.386206954717636"
"88","3.7385575473308563","3.7385575473308563","3.7385575473308563"
"89","3.3686423897743225","3.3686423897743225","3.3686423897743225"
"90","3.374557226896286","3.374557226896286","3.374557226896286"
"91","4.577972859144211","4.577972859144211","4.577972859144211"
"92","4.17498117685318","4.17498117685318","4.17498117685318"
"93","3.522436499595642","3.522436499595642","3.522436499595642"
"94","4.774346709251404","4.774346709251404","4.774346709251404"
"96","3.8649103343486786","3.8649103343486786","3.8649103343486786"
"97","3.8949270248413086","3.8949270248413086","3.8949270248413086"
"98","3.642910987138748","3.642910987138748","3.642910987138748"
"99","3.684567093849182","3.684567093849182","3.684567093849182"
"100","3.973395973443985","3.973395973443985","3.973395973443985"
"101","3.4466816186904907","3.4466816186904907","3.4466816186904907"
"102","4.22034826874733","4.22034826874733","4.22034826874733"
"103","3.7967078387737274","3.7967078387737274","3.7967078387737274"
"104","3.898585855960846","3.898585855960846","3.898585855960846"
"105","3.3857018053531647","3.3857018053531647","3.3857018053531647"
"106","4.125142157077789","4.125142157077789","4.125142157077789"
"107","3.5159883201122284","3.5159883201122284","3.5159883201122284"
"108","3.6303011775016785","3.6303011775016785","3.6303011775016785"
"109","3.6643961668014526","3.6643961668014526","3.6643961668014526"
"110","4.391342490911484","4.391342490911484","4.391342490911484"
"111","4.3968693017959595","4.3968693017959595","4.3968693017959595"
"112","3.298724263906479","3.298724263906479","3.298724263906479"
"113","3.5560377836227417","3.5560377836227417","3.5560377836227417"
"114","4.1418584287166595","4.1418584287166595","4.1418584287166595"
"115","4.5208518505096436","4.5208518505096436","4.5208518505096436"
"116","3.909562736749649","3.909562736749649","3.909562736749649"
"117","4.463322222232819","4.463322222232819","4.463322222232819"
"118","4.560547918081284","4.560547918081284","4.560547918081284"
"119","3.7069598734378815","3.7069598734378815","3.7069598734378815"
"120","4.044833213090897","4.044833213090897","4.044833213090897"
"122","4.249291628599167","4.249291628599167","4.249291628599167"
"123","3.905417740345001","3.905417740345001","3.905417740345001"
"124","3.6802857518196106","3.6802857518196106","3.6802857518196106"
"125","4.21161413192749","4.21161413192749","4.21161413192749"
"126","3.2642080187797546","3.2642080187797546","3.2642080187797546"
"127","3.6006223261356354","3.6006223261356354","3.6006223261356354"
"128","3.309355676174164","3.309355676174164","3.309355676174164"
"129","3.7776036262512207","3.7776036262512207","3.7776036262512207"
"130","4.550198644399643","4.550198644399643","4.550198644399643"
"131","3.911586582660675","3.911586582660675","3.911586582660675"
"132","3.8681384325027466","3.8681384325027466","3.8681384325027466"
"133","4.2225213050842285","4.2225213050842285","4.2225213050842285"
"134","4.454216301441193","4.454216301441193","4.454216301441193"
"135","3.796099901199341","3.796099901199341","3.796099901199341"
"136","3.9550361335277557","3.9550361335277557","3.9550361335277557"
"137","4.384342223405838","4.384342223405838","4.384342223405838"
"138","3.908538192510605","3.908538192510605","3.908538192510605"
"139","3.7262845933437347","3.7262845933437347","3.7262845933437347"
"140","4.123742312192917","4.123742312192917","4.123742312192917"
"141","3.8862357437610626","3.8862357437610626","3.8862357437610626"
"142","3.969142198562622","3.969142198562622","3.969142198562622"
"143","4.1561101377010345","4.1561101377010345","4.1561101377010345"
"144","3.8019627928733826","3.8019627928733826","3.8019627928733826"
"145","3.8684774935245514","3.8684774935245514","3.8684774935245514"
"146","3.857201188802719","3.857201188802719","3.857201188802719"
"148","3.9060448110103607","3.9060448110103607","3.9060448110103607"
"149","3.4748312532901764","3.4748312532901764","3.4748312532901764"
"150","4.126240521669388","4.126240521669388","4.126240521669388"
"151","3.898289144039154","3.898289144039154","3.898289144039154"
"152","3.894645780324936","3.894645780324936","3.894645780324936"
"153","3.57846936583519","3.57846936583519","3.57846936583519"
"154","4.122506409883499","4.122506409883499","4.122506409883499"
"155","4.078381508588791","4.078381508588791","4.078381508588791"
"156","4.086858332157135","4.086858332157135","4.086858332157135"
"157","3.532695561647415","3.532695561647415","3.532695561647415"
"158","4.003531575202942","4.003531575202942","4.003531575202942"
"159","4.248385667800903","4.248385667800903","4.248385667800903"
"160","3.435427337884903","3.435427337884903","3.435427337884903"
"161","4.012714713811874","4.012714713811874","4.012714713811874"
"162","4.004736751317978","4.004736751317978","4.004736751317978"
"163","4.045062988996506","4.045062988996506","4.045062988996506"
"164","4.111426949501038","4.111426949501038","4.111426949501038"
"165","3.277308315038681","3.277308315038681","3.277308315038681"
"166","3.498737156391144","3.498737156391144","3.498737156391144"
"167","3.355800300836563","3.355800300836563","3.355800300836563"
"168","3.960795968770981","3.960795968770981","3.960795968770981"
"169","3.3608598113059998","3.3608598113059998","3.3608598113059998"
"170","4.203887850046158","4.203887850046158","4.203887850046158"
"171","3.247418701648712","3.247418701648712","3.247418701648712"
"172","3.8132452070713043","3.8132452070713043","3.8132452070713043"
"174","3.5382088124752045","3.5382088124752045","3.5382088124752045"
"175","3.6129575669765472","3.6129575669765472","3.6129575669765472"
"176","4.153957724571228","4.153957724571228","4.153957724571228"
"177","3.9719544649124146","3.9719544649124146","3.9719544649124146"
"178","3.8703050911426544","3.8703050911426544","3.8703050911426544"
"179","3.273033559322357","3.273033559322357","3.273033559322357"
"180","3.774219900369644","3.774219900369644","3.774219900369644"
"181","4.087087035179138","4.087087035179138","4.087087035179138"
"182","4.150602430105209","4.150602430105209","4.150602430105209"
"183","3.5402095019817352","3.5402095019817352","3.5402095019817352"
"184","3.6965189278125763","3.6965189278125763","3.6965189278125763"
"185","3.5675112307071686","3.5675112307071686","3.5675112307071686"
"186","3.7865061163902283","3.7865061163902283","3.7865061163902283"
"187","4.4094557762146","4.4094557762146","4.4094557762146"
"188","3.1734484136104584","3.1734484136104584","3.1734484136104584"
"189","3.4863824248313904","3.4863824248313904","3.4863824248313904"
"190","3.234386622905731","3.234386622905731","3.234386622905731"
"191","4.180454611778259","4.180454611778259","4.180454611778259"
"192","3.1387735307216644","3.1387735307216644","3.1387735307216644"
"193","3.4790544509887695","3.4790544509887695","3.4790544509887695"
"194","3.7278157770633698","3.7278157770633698","3.7278157770633698"
"195","3.6933485567569733","3.6933485567569733","3.6933485567569733"
"196","4.452991604804993","4.452991604804993","4.452991604804993"
"197","3.3936997950077057","3.3936997950077057","3.3936997950077057"
"198","3.156191200017929","3.156191200017929","3.156191200017929"
"200","3.3515323102474213","3.3515323102474213","3.3515323102474213"
"201","3.656081408262253","3.656081408262253","3.656081408262253"
"202","4.154622822999954","4.154622822999954","4.154622822999954"
"203","4.0062435567379","4.0062435567379","4.0062435567379"
"204","3.472683995962143","3.472683995962143","3.472683995962143"
"205","3.4504189491271973","3.4504189491271973","3.4504189491271973"
"206","4.741839498281479","4.741839498281479","4.741839498281479"
"207","3.447310358285904","3.447310358285904","3.447310358285904"
