step,loss
204,5.739954471588135
205,6.02927827835083
206,6.056823790073395
207,5.630343794822693
208,5.40090274810791
209,5.512328863143921
210,5.86605566740036
211,6.346991658210754
212,5.88474977016449
213,6.250623285770416
214,6.01896595954895
215,6.4077048897743225
216,5.827584207057953
217,5.666157305240631
218,5.98588490486145
219,5.36146342754364
220,5.658264935016632
221,5.888457179069519
222,5.676482677459717
223,5.609072148799896
224,5.775943994522095
225,6.125273525714874
226,5.625772476196289
227,6.292345702648163
228,5.2089056968688965
229,6.065988302230835
230,5.871261537075043
231,5.962438344955444
232,6.174548268318176
233,6.379498541355133
234,6.445042729377747
235,5.686955034732819
236,5.781328022480011
237,5.869343042373657
238,5.897367417812347
239,6.275670647621155
240,5.750766813755035
241,5.833112955093384
242,6.148171126842499
243,5.841457426548004
244,5.945180296897888
245,6.090352237224579
246,5.746610045433044
247,6.262607753276825
248,6.040629982948303
249,6.0953274965286255
250,6.319767355918884
251,5.866804838180542
252,6.224588751792908
253,6.187310695648193
254,5.7901952266693115
255,5.614163160324097
256,5.925134301185608
257,5.888587772846222
258,5.868420720100403
259,5.968665659427643
260,6.127347111701965
261,5.923673331737518
262,5.846352696418762
263,6.099754154682159
264,5.790046513080597
265,5.9025978446006775
266,5.941291868686676
267,5.660246789455414
268,5.99700528383255
269,5.486524164676666
270,5.993717908859253
271,5.990096390247345
272,5.252882361412048
273,5.593506157398224
274,5.945765256881714
275,5.540638566017151
276,6.260344564914703
277,5.556391417980194
278,5.717605412006378
279,5.5442551374435425
280,5.7365782260894775
281,5.800803244113922
282,5.510325253009796
283,6.080106198787689
284,5.458400249481201
285,5.8148515820503235
286,5.6048648953437805
287,5.845644593238831
288,5.577762007713318
289,5.790384292602539
290,6.095620632171631
291,5.282592594623566
292,5.212795317173004
293,6.130781650543213
294,5.65803599357605
295,5.405715465545654
296,5.410377085208893
297,5.87008672952652
298,5.618908643722534
299,5.475278377532959
300,5.8279993534088135
301,5.5230952501297
302,5.755035698413849
303,5.146890580654144
304,5.448201477527618
305,6.080264091491699
306,5.691070735454559
307,5.459687530994415
308,5.5163679122924805
309,5.291505992412567
310,6.292870044708252
311,5.604123771190643
312,5.782128095626831
313,5.458924114704132
314,5.622148394584656
315,5.47817263007164
316,5.594539433717728
317,5.670692324638367
318,5.972787797451019
319,5.2993006110191345
320,5.3900609612464905
321,5.682296812534332
322,5.745275497436523
323,5.47584992647171
324,5.057780623435974
325,5.762173533439636
326,5.523111879825592
327,5.495360791683197
328,5.73371285200119
329,5.400113344192505
330,5.848329722881317
331,5.755412459373474
332,5.425814092159271
333,5.6813653111457825
334,5.238896429538727
335,5.245492517948151
336,5.404897511005402
337,4.813681483268738
338,5.771126687526703
339,5.286167293787003
340,5.7644413113594055
341,5.424221575260162
342,5.174472332000732
343,5.612253248691559
344,5.112399756908417
345,5.693982899188995
346,5.525628834962845
347,4.93993604183197
348,5.210765957832336
349,5.440053462982178
350,5.3780397772789
351,5.724246323108673
352,5.153057932853699
353,5.218118995428085
354,5.364855945110321
355,5.713765263557434
356,5.370398938655853
357,5.286728411912918
358,5.196409106254578
359,5.546123266220093
360,5.612873136997223
361,5.129416823387146
362,4.828265011310577
363,4.988791406154633
364,5.062122881412506
365,5.39117968082428
366,5.08871591091156
367,5.1485536098480225
368,5.09952849149704
369,5.089208424091339
370,5.7178508043289185
371,5.2796200811862946
372,5.016642838716507
373,5.63862681388855
374,5.104567319154739
375,5.220466077327728
376,5.058254420757294
377,5.812352120876312
378,5.2740159034729
379,5.539483606815338
380,5.855673611164093
381,5.169427365064621
382,4.8669154047966
383,5.625712513923645
384,4.978853404521942
385,5.806912422180176
386,5.303236663341522
387,4.793414950370789
388,5.612413465976715
389,5.558287978172302
390,5.087973177433014
391,4.975039094686508
392,5.431740403175354
393,5.328206419944763
394,5.075796067714691
395,5.538479566574097
396,5.266742944717407
397,5.067734032869339
398,5.56377238035202
399,5.612298786640167
400,5.240454018115997
401,5.368405818939209
402,5.508873105049133
403,5.634601652622223
404,5.2660582065582275
405,5.637744665145874
406,5.518300235271454
407,5.297658264636993
408,5.641932487487793
409,5.111982941627502
410,5.668342649936676
411,4.720316767692566
412,4.726425111293793
413,5.127245604991913
414,5.353396534919739
415,5.439931273460388
416,5.454146087169647
417,5.419986426830292
418,5.006620407104492
419,5.3090046644210815
420,5.099765777587891
421,5.191707164049149
422,5.765436589717865
423,5.197124242782593
424,5.197063326835632
425,4.882165789604187
426,5.426240622997284
427,5.32567822933197
428,5.476315140724182
429,4.788832485675812
430,5.29631495475769
431,4.82725989818573
432,4.8840935826301575
433,4.9845699071884155
434,4.753287225961685
435,5.382439196109772
436,4.880329638719559
437,4.981024473905563
438,5.255157947540283
439,5.50130820274353
440,5.416338264942169
441,5.16628310084343
442,4.783304542303085
443,5.129075348377228
444,4.951410531997681
445,5.27457731962204
446,5.348095893859863
447,5.225070238113403
448,5.2159940004348755
449,4.954990029335022
450,5.367324262857437
451,4.973899304866791
452,4.878619968891144
453,5.321045458316803
454,5.121864199638367
455,4.792626738548279
456,4.738325655460358
457,5.187852203845978
458,4.93642058968544
459,5.122261792421341
460,4.676844298839569
461,4.810512006282806
462,4.233778208494186
463,4.8136425614356995
464,4.922473222017288
465,4.941379100084305
466,5.296149134635925
467,5.279986321926117
468,4.728361904621124
469,4.743914216756821
470,5.14801150560379
471,4.765057593584061
472,4.901327431201935
473,4.861960411071777
474,4.983024418354034
475,4.907950818538666
476,4.959613025188446
477,4.826145142316818
478,4.84034851193428
479,4.4506659507751465
480,4.598997473716736
481,4.811765730381012
482,5.288029819726944
483,4.782958388328552
484,4.451647788286209
485,4.633790999650955
486,4.950935184955597
487,4.793248802423477
488,4.4736297726631165
489,4.919820338487625
490,4.951372981071472
491,4.776264518499374
492,4.341106742620468
493,4.849238276481628
494,5.155718266963959
495,4.6776972115039825
496,4.880810469388962
497,5.069826304912567
498,4.679647386074066
499,5.268495261669159
500,4.6591914892196655
