step,loss
436,5.737576484680176
437,5.572798252105713
438,6.452445983886719
439,5.2317047119140625
440,5.729100227355957
441,5.746921062469482
442,5.278934478759766
443,6.847835540771484
444,7.31293249130249
445,7.284417152404785
446,6.33335542678833
447,5.880843639373779
448,6.458657264709473
449,7.067037582397461
450,7.186797142028809
451,5.488626956939697
452,6.846132755279541
453,6.251962184906006
454,6.784996032714844
455,5.88891077041626
456,7.643587112426758
457,5.254431247711182
458,6.248620986938477
459,6.308666706085205
460,5.822851181030273
461,6.329092979431152
462,6.786502838134766
463,5.62775993347168
464,5.306231498718262
465,5.851357936859131
466,6.175657272338867
467,5.611294746398926
468,6.6662750244140625
469,6.319343090057373
470,5.2493391036987305
471,5.852137565612793
472,5.771907806396484
473,6.674953937530518
474,6.450104236602783
475,5.031383514404297
476,6.780422210693359
477,5.1751556396484375
478,5.269867897033691
479,6.335751533508301
480,7.2029571533203125
481,6.695402145385742
482,6.490262508392334
483,6.429047107696533
484,5.574825763702393
485,6.299249649047852
486,6.858908653259277
487,6.042820930480957
488,5.826443672180176
489,5.596210956573486
490,6.80664587020874
491,7.256582260131836
492,6.204730987548828
493,4.1872358322143555
494,5.204651355743408
495,5.600830078125
496,6.423620223999023
497,6.565370559692383
498,7.2158050537109375
499,7.320023059844971
500,6.5411248207092285
501,5.683032989501953
502,5.935251712799072
503,6.957225322723389
504,6.753959655761719
505,5.240657329559326
506,5.967207908630371
507,6.598049163818359
508,6.40014123916626
509,5.926480293273926
510,6.265672206878662
511,5.690702438354492
512,6.283280849456787
513,6.589494228363037
514,5.830118179321289
515,6.464195251464844
516,5.752731800079346
517,7.338157653808594
518,5.31683349609375
519,6.2121782302856445
520,6.35658073425293
521,6.249065399169922
522,6.3723955154418945
523,5.0639824867248535
524,6.498128414154053
525,5.19398307800293
526,4.7808613777160645
527,4.5132832527160645
528,5.703794479370117
529,5.961095333099365
530,6.288811683654785
531,7.022228240966797
532,6.493347644805908
533,5.953024864196777
534,7.0664262771606445
535,5.769608974456787
536,6.342641353607178
537,5.97193717956543
538,6.85170841217041
539,5.877898216247559
540,5.7520341873168945
541,7.649052619934082
542,5.690115928649902
543,6.073254585266113
544,5.5756611824035645
545,6.363869667053223
546,7.112585067749023
547,7.361749172210693
548,4.0597944259643555
549,5.369156837463379
550,6.211599826812744
551,7.023431777954102
552,7.022932529449463
553,5.364760398864746
554,6.894479751586914
555,6.687349319458008
556,4.862703800201416
557,6.507421970367432
558,6.7884721755981445
559,5.30687141418457
560,7.192621231079102
561,5.882888317108154
562,6.583357334136963
563,5.824535846710205
564,5.092794418334961
565,6.477348327636719
566,5.369073867797852
567,7.249017715454102
568,6.355489730834961
569,6.302773475646973
570,6.2684645652771
571,5.763340473175049
572,5.2442851066589355
573,7.1028876304626465
574,6.160568714141846
575,5.927884578704834
576,5.7804670333862305
577,5.906421661376953
578,6.615126609802246
579,6.502986907958984
580,6.898036003112793
581,5.85163688659668
582,5.60673189163208
583,5.319850444793701
584,4.740543842315674
585,4.3703999519348145
586,7.177640438079834
587,6.8857035636901855
588,6.546468257904053
589,6.705225467681885
590,5.740030288696289
591,6.291131496429443
592,4.733108997344971
593,5.73630428314209
594,7.224441051483154
595,5.642305374145508
596,5.4899678230285645
597,6.735828399658203
598,5.007818222045898
599,6.524267196655273
600,6.013514518737793
601,5.852051734924316
602,6.0929789543151855
603,6.065201282501221
604,5.1998138427734375
605,6.183582305908203
606,6.955461025238037
607,5.514618396759033
608,5.822968482971191
609,6.129729747772217
610,6.180023670196533
611,6.809603691101074
612,5.920665740966797
613,6.416007995605469
614,6.089300632476807
615,5.306832313537598
616,7.070555686950684
617,6.629860877990723
618,5.707418441772461
619,6.669723987579346
620,6.085958957672119
621,6.379873275756836
622,5.725914478302002
623,7.153364181518555
624,5.977997303009033
625,6.440128803253174
626,5.33668327331543
627,5.95490837097168
628,6.029702186584473
629,7.089293479919434
630,5.97227144241333
631,6.480374336242676
632,6.692945957183838
633,5.415373802185059
634,6.628319263458252
635,5.2174530029296875
636,6.252773284912109
637,5.090052604675293
638,5.84747314453125
639,7.063296318054199
640,5.887117385864258
641,5.9742751121521
642,5.805932998657227
643,5.3786211013793945
644,4.405806541442871
645,4.644906044006348
646,5.2352190017700195
647,5.0325822830200195
648,5.719641208648682
649,5.031005382537842
650,4.643296241760254
651,6.1781325340271
652,5.339772701263428
653,5.675793647766113
654,6.203710079193115
655,6.08390998840332
656,6.489620208740234
657,4.915754795074463
658,5.5726470947265625
659,6.849245548248291
660,5.638697624206543
661,5.300532341003418
662,6.127659320831299
663,5.268138885498047
664,5.274892330169678
665,4.958967208862305
666,5.985645294189453
667,5.458263874053955
668,5.186158657073975
669,4.67816162109375
670,6.253304958343506
671,6.025184154510498
672,6.731814384460449
673,6.670221328735352
674,5.54066276550293
675,4.866888523101807
676,5.14215612411499
677,6.055070400238037
678,6.633570671081543
679,6.636202812194824
680,4.7246623039245605
681,7.724593162536621
682,4.692747592926025
683,5.243584632873535
684,5.465967655181885
685,4.375051498413086
686,5.571869850158691
687,5.886498928070068
688,6.340518474578857
689,6.386082649230957
690,5.390794277191162
691,7.0384321212768555
692,6.764495372772217
693,6.489792346954346
694,4.8794264793396
695,6.234384536743164
696,5.3255205154418945
697,6.918260097503662
698,5.753138065338135
699,5.423059463500977
700,5.65217924118042
701,4.410489559173584
702,5.329861164093018
703,4.774413108825684
704,6.692198276519775
705,5.798539638519287
706,6.599672317504883
707,6.670158863067627
708,4.086606025695801
709,6.709953784942627
710,5.7211198806762695
711,6.807049751281738
712,5.727074146270752
713,6.299835205078125
714,7.172150135040283
715,5.10527229309082
716,6.0741777420043945
717,6.016123294830322
718,6.375336647033691
719,4.775622367858887
720,4.72793436050415
721,6.60338020324707
722,6.272408962249756
723,5.406069755554199
724,5.986817836761475
725,5.8697309494018555
726,6.221640586853027
727,5.710938930511475
728,5.554162502288818
729,6.422762870788574
730,5.188375473022461
731,5.30662727355957
732,5.039190292358398
733,6.157474994659424
734,5.4314470291137695
735,6.015108585357666
736,7.319500923156738
737,5.403028964996338
738,5.124882698059082
739,5.410274505615234
740,5.860949993133545
741,6.558946132659912
742,6.0833659172058105
743,4.9737043380737305
744,6.245230197906494
745,4.494356155395508
746,4.658168315887451
747,5.88286828994751
748,5.9019083976745605
749,6.378958702087402
750,4.034197807312012
751,5.732389450073242
752,4.565964221954346
753,5.902400970458984
754,6.512976169586182
755,6.548367977142334
756,6.025900363922119
757,5.450654029846191
758,5.65346622467041
759,5.274885177612305
760,6.326089382171631
761,5.524260997772217
762,4.714407920837402
763,5.78556489944458
764,6.327846527099609
765,6.324337959289551
766,6.110565185546875
767,4.809334754943848
768,6.616827964782715
769,5.702029705047607
770,5.056704044342041
771,5.723119258880615
772,6.260652542114258
773,6.119529724121094
774,5.069372653961182
775,6.160919189453125
776,5.86191463470459
777,4.819692611694336
778,5.706703186035156
779,6.587111949920654
780,6.729797840118408
781,4.941134929656982
782,4.8197526931762695
783,4.738036632537842
784,5.218311786651611
785,5.185626983642578
786,5.577152252197266
787,5.454373836517334
788,5.973085880279541
789,6.159279823303223
790,5.64148473739624
791,5.291729927062988
792,5.433304786682129
793,6.479750156402588
794,5.954375267028809
795,6.628988265991211
796,3.825777769088745
797,5.446746826171875
798,5.537228584289551
799,6.0233378410339355
800,5.035053253173828
801,5.727187633514404
802,6.539726257324219
803,6.069552421569824
804,5.677558422088623
805,6.520646095275879
806,5.984632968902588
807,4.70822811126709
808,5.857202529907227
809,6.502826690673828
810,4.7519989013671875
811,6.920799255371094
812,6.792816638946533
813,6.202509880065918
814,5.871833801269531
815,6.158576488494873
816,4.742883205413818
817,5.715212821960449
818,4.953172206878662
819,4.712883949279785
820,6.335015773773193
821,4.547422409057617
822,5.379756927490234
823,5.914817810058594
824,5.264841079711914
825,4.0578389167785645
826,5.693227767944336
827,6.091938018798828
828,5.580250263214111
829,4.268320560455322
830,6.0861616134643555
831,4.725995063781738
832,5.5628461837768555
833,5.415379524230957
834,5.888969898223877
835,5.624965190887451
836,6.147576808929443
837,5.554579734802246
838,5.034704208374023
839,5.11602258682251
840,7.279117584228516
841,6.175906181335449
842,5.245596885681152
843,5.333812236785889
844,5.869780540466309
845,5.657654762268066
846,5.367428779602051
847,5.429949760437012
848,4.450671195983887
849,4.671962738037109
850,6.292396545410156
851,6.439787864685059
852,3.9922568798065186
853,6.14210319519043
854,5.900699615478516
855,5.252159595489502
856,7.136497974395752
857,5.126380920410156
858,5.493413925170898
859,6.59267520904541
860,5.5348591804504395
861,5.444371700286865
862,5.238425254821777
863,5.77445650100708
864,5.412381649017334
865,5.204326152801514
866,5.230136871337891
867,6.242607593536377
868,5.924168109893799
869,5.148426532745361
870,6.6679768562316895
871,5.7318115234375
872,4.908594608306885
873,5.671112060546875
874,6.011918544769287
875,4.612938404083252
876,4.925668716430664
877,5.195976734161377
878,5.117667198181152
879,5.074444770812988
880,5.426657676696777
881,3.764036178588867
882,5.28281307220459
883,5.913713455200195
884,6.127070903778076
885,4.763548374176025
886,4.044370651245117
887,5.374874114990234
888,6.148533344268799
889,5.943666934967041
890,6.654265403747559
891,5.530694961547852
892,5.3656697273254395
893,3.813368797302246
894,5.00079345703125
895,5.0632781982421875
896,5.246590614318848
897,4.868535995483398
898,5.17099142074585
899,5.142614364624023
900,6.04458475112915
901,6.451968669891357
902,6.465672016143799
903,4.729764938354492
904,5.139536380767822
905,6.640048980712891
906,5.810506343841553
907,5.212393760681152
908,5.688374042510986
909,6.0102925300598145
910,5.619573593139648
911,5.547975063323975
912,5.258426666259766
913,5.088334083557129
914,5.690324306488037
915,5.643830299377441
916,6.433826446533203
917,5.487706184387207
918,4.792680740356445
919,4.084945201873779
920,4.2009711265563965
921,5.281587600708008
922,6.453691482543945
923,5.175389289855957
924,5.220704078674316
925,5.77156925201416
926,5.543332576751709
927,7.097629070281982
928,5.913073539733887
929,6.41515588760376
930,5.07403564453125
931,5.150245666503906
932,4.8856987953186035
933,5.0118842124938965
934,4.984121322631836
935,5.064115524291992
936,5.311039924621582
937,6.851924419403076
938,5.198278427124023
939,6.18817138671875
940,5.1533660888671875
941,5.376275539398193
942,5.562597751617432
943,5.381950378417969
944,5.3404693603515625
945,6.732058525085449
946,4.577481746673584
947,6.2003960609436035
948,6.422555923461914
949,5.463343143463135
950,6.657598495483398
951,6.980494499206543
952,5.7669477462768555
953,5.423725128173828
954,5.2774457931518555
955,4.552501678466797
956,6.194990158081055
957,5.5281662940979
958,6.464783191680908
959,5.479374408721924
960,6.516363143920898
961,6.364314556121826
962,4.848331451416016
963,5.757735252380371
964,5.440191745758057
965,5.403774261474609
966,6.3729047775268555
967,5.692148208618164
968,5.36159610748291
969,6.799462795257568
970,5.581366539001465
971,4.9514946937561035
972,6.565779209136963
973,6.244878768920898
974,4.835160255432129
975,3.5650670528411865
976,6.078706741333008
977,5.033720970153809
978,4.013051986694336
979,6.526350021362305
980,6.217085361480713
981,5.483466625213623
982,5.019578456878662
983,4.889914035797119
984,4.56602144241333
985,6.586627006530762
986,6.2336578369140625
987,3.795902967453003
988,5.823692798614502
989,5.767672538757324
990,6.715719223022461
991,5.55271577835083
992,6.074396133422852
993,5.31923770904541
994,5.841511249542236
995,5.559902667999268
996,5.021815299987793
997,5.634629249572754
998,6.782810211181641
999,7.103882789611816
1000,4.979910373687744
1001,4.433200836181641
1002,6.537267208099365
1003,4.462911128997803
1004,5.018006324768066
1005,6.316250324249268
1006,5.077320575714111
1007,5.22609806060791
1008,5.423098564147949
1009,5.303208827972412
1010,5.34827995300293
1011,4.814294815063477
1012,5.034168720245361
1013,6.433252334594727
1014,4.800186634063721
1015,6.204832553863525
1016,5.643985271453857
1017,5.363388538360596
1018,4.055557727813721
1019,5.883877277374268
1020,6.924466609954834
1021,6.210628509521484
1022,4.190075874328613
1023,4.717856407165527
1024,5.572033882141113
1025,5.085293292999268
1026,5.99337911605835
1027,5.993908405303955
1028,6.123087406158447
1029,6.627608776092529
1030,4.353766441345215
1031,5.240386486053467
1032,7.303699493408203
1033,5.877544403076172
1034,4.649270057678223
1035,6.1802544593811035
1036,3.3780879974365234
1037,4.806509017944336
1038,5.191003799438477
1039,4.761617660522461
1040,6.311934471130371
1041,5.591075897216797
1042,4.21097993850708
1043,3.166337013244629
1044,6.4586920738220215
1045,5.529385089874268
1046,6.209593772888184
1047,4.888382434844971
1048,5.6859588623046875
1049,4.496956825256348
1050,4.956695079803467
1051,6.122917175292969
1052,5.698644638061523
1053,5.429115295410156
1054,5.828955173492432
1055,5.737766265869141
1056,5.444930076599121
1057,5.506667137145996
1058,5.23969030380249
1059,6.020167827606201
1060,4.7278618812561035
1061,6.145113945007324
1062,5.895809650421143
1063,5.6151933670043945
1064,4.874984264373779
1065,5.937027931213379
1066,5.609554290771484
1067,5.293508052825928
1068,5.977494239807129
1069,5.538443088531494
1070,6.616521835327148
1071,6.3280816078186035
1072,6.685819149017334
1073,6.920734882354736
1074,4.684967517852783
1075,4.935366630554199
1076,6.786341667175293
1077,5.9596099853515625
1078,4.450605392456055
1079,5.938077926635742
1080,4.233517169952393
1081,4.406894207000732
1082,4.101652145385742
1083,6.235203266143799
1084,5.772890090942383
1085,4.865985870361328
1086,5.468212127685547
1087,5.292117118835449
1088,4.501494407653809
1089,5.3907246589660645
1090,5.171241760253906
1091,3.4939968585968018
1092,4.736223220825195
1093,5.68571662902832
1094,5.448834419250488
1095,4.721529960632324
1096,5.479712963104248
1097,5.120741844177246
1098,4.01796293258667
1099,4.726597309112549
1100,5.82720947265625
1101,4.5117621421813965
1102,5.3781304359436035
1103,4.266097545623779
1104,5.130173683166504
1105,7.025712966918945
1106,3.774404287338257
1107,5.711377143859863
1108,7.199923038482666
1109,4.952566623687744
1110,6.698532581329346
1111,5.0260467529296875
1112,6.427967071533203
1113,3.9661669731140137
1114,5.0670905113220215
1115,5.105704307556152
1116,6.499701499938965
1117,3.7151312828063965
1118,3.6110143661499023
1119,6.119613170623779
1120,4.471282958984375
1121,4.1999287605285645
1122,3.838665723800659
1123,5.133241653442383
1124,5.67429256439209
1125,4.403463363647461
1126,5.749208927154541
1127,4.811836242675781
1128,5.58461856842041
1129,5.2570013999938965
1130,5.583586692810059
1131,4.746016025543213
1132,4.8325018882751465
1133,5.770113468170166
1134,6.36012077331543
1135,4.654250144958496
1136,5.351235866546631
1137,5.365175247192383
1138,5.889995574951172
1139,5.792994499206543
1140,5.1727519035339355
1141,6.223797798156738
1142,6.475780010223389
1143,5.236495018005371
1144,4.786905288696289
1145,5.705766677856445
1146,4.887655258178711
1147,5.329930305480957
1148,4.642658710479736
1149,4.000308036804199
1150,6.130626678466797
1151,4.660817623138428
1152,6.389379501342773
1153,4.926577568054199
1154,3.821824312210083
1155,4.820418357849121
1156,5.087693214416504
1157,5.1013336181640625
1158,5.4183197021484375
1159,5.048510551452637
1160,6.138539791107178
1161,6.225035667419434
1162,4.931525230407715
1163,6.149710655212402
1164,4.416508674621582
1165,5.7195916175842285
1166,5.874098777770996
1167,5.316962242126465
1168,4.960214614868164
1169,4.766454696655273
1170,4.132668972015381
1171,5.919928550720215
1172,4.85471248626709
1173,4.49830961227417
1174,4.336064338684082
1175,4.230441570281982
1176,5.348756790161133
1177,6.128087520599365
1178,4.400331497192383
1179,5.439999580383301
1180,5.495944976806641
1181,4.935895919799805
1182,4.6837639808654785
1183,4.237903118133545
1184,4.542235374450684
1185,4.7969183921813965
1186,5.4643449783325195
1187,6.28000545501709
1188,7.070062637329102
1189,5.171285152435303
1190,6.347582817077637
1191,5.454024791717529
1192,4.661831855773926
1193,6.5031328201293945
1194,4.729405403137207
1195,4.9417724609375
1196,4.914056777954102
1197,4.34826135635376
1198,4.05502986907959
1199,5.164457321166992
1200,4.827388763427734
1201,3.211252450942993
1202,4.856282711029053
1203,4.853102684020996
1204,5.458266258239746
1205,5.0186967849731445
1206,4.231656074523926
1207,4.7002482414245605
1208,5.187723636627197
1209,4.459338665008545
1210,4.179342269897461
1211,4.95163631439209
1212,5.570103645324707
1213,4.890472412109375
1214,4.984683990478516
1215,4.928093910217285
1216,3.8148226737976074
1217,6.154967308044434
1218,3.648118019104004
1219,5.141537666320801
1220,6.643775939941406
1221,7.1369733810424805
1222,5.843747138977051
1223,6.433501243591309
1224,4.727289199829102
1225,5.679268836975098
1226,5.122551918029785
1227,3.9668588638305664
1228,4.516528606414795
1229,5.771620273590088
1230,4.527952194213867
1231,5.555685997009277
1232,5.725937366485596
1233,5.12813138961792
1234,5.414832592010498
1235,4.738650798797607
1236,4.726522445678711
1237,5.207332611083984
1238,5.302486419677734
1239,5.1324143409729
1240,4.879859447479248
1241,6.787533283233643
1242,5.4350457191467285
1243,5.431811809539795
1244,5.284959316253662
1245,6.226658821105957
1246,5.443758010864258
1247,4.078173637390137
1248,4.857785701751709
1249,4.650195121765137
1250,5.373043537139893
1251,6.892821788787842
1252,6.000646114349365
1253,5.2938947677612305
1254,5.224403381347656
1255,5.075815200805664
1256,6.537376880645752
1257,5.711579322814941
1258,5.007458209991455
1259,4.2539753913879395
1260,4.341506004333496
1261,4.807128429412842
1262,4.823014259338379
1263,5.474639415740967
1264,5.664758205413818
1265,5.4951677322387695
1266,5.2121357917785645
1267,4.589897632598877
1268,3.9231207370758057
1269,5.081251621246338
1270,5.320637226104736
1271,5.795910835266113
1272,5.437269687652588
1273,4.889208793640137
1274,4.941999435424805
1275,5.804937362670898
1276,5.884471893310547
1277,5.3736371994018555
1278,3.4549338817596436
1279,5.351786136627197
1280,4.323857307434082
1281,4.511893272399902
1282,5.604500770568848
1283,4.426421165466309
1284,4.941493988037109
1285,6.118313312530518
1286,3.877476930618286
1287,4.125380516052246
1288,4.404270172119141
1289,6.729501724243164
1290,4.543538570404053
1291,5.518960952758789
1292,3.040529251098633
1293,4.458434104919434
1294,5.454189300537109
1295,5.182955265045166
1296,5.2259345054626465
1297,5.917453765869141
1298,4.731475830078125
1299,5.223441123962402
1300,6.161108016967773
1301,5.508791923522949
1302,3.929990291595459
1303,5.285660266876221
1304,5.076398849487305
1305,4.946124076843262
1306,4.974367141723633
1307,4.909735202789307
1308,4.138983249664307
1309,5.051435470581055
1310,5.249166965484619
1311,5.07230281829834
1312,5.010477066040039
1313,4.981845378875732
1314,5.96535587310791
1315,5.431530475616455
1316,6.671834468841553
1317,3.682663679122925
1318,5.839407920837402
1319,4.2368292808532715
1320,6.151223659515381
1321,6.333056449890137
1322,3.6236581802368164
1323,6.309819221496582
1324,5.778365135192871
1325,5.924628734588623
1326,4.389100074768066
1327,5.182611465454102
1328,6.050942420959473
1329,5.679239273071289
1330,6.880148410797119
1331,3.8168790340423584
1332,3.9298667907714844
1333,5.526902198791504
1334,4.909542560577393
1335,5.2035980224609375
1336,6.684890270233154
1337,5.020921230316162
1338,4.25716495513916
1339,3.6984715461730957
1340,3.2876205444335938
1341,3.8474512100219727
1342,5.948286533355713
1343,3.0114896297454834
1344,5.563018798828125
1345,6.451964378356934
1346,5.266411781311035
1347,3.866830825805664
1348,4.9319682121276855
1349,6.553897380828857
