"Step","phase1-reasoning - train/layers/l20_mse","phase1-reasoning - train/layers/l20_mse__MIN","phase1-reasoning - train/layers/l20_mse__MAX"
"59","7.422219097614288","7.422219097614288","7.422219097614288"
"60","7.072738766670227","7.072738766670227","7.072738766670227"
"61","7.430960059165955","7.430960059165955","7.430960059165955"
"62","7.449870944023132","7.449870944023132","7.449870944023132"
"63","6.765843033790588","6.765843033790588","6.765843033790588"
"64","7.021845102310181","7.021845102310181","7.021845102310181"
"65","7.440984666347504","7.440984666347504","7.440984666347504"
"66","7.1101678013801575","7.1101678013801575","7.1101678013801575"
"67","6.8959038853645325","6.8959038853645325","6.8959038853645325"
"68","6.529338181018829","6.529338181018829","6.529338181018829"
"69","6.994919419288635","6.994919419288635","6.994919419288635"
"70","7.278202414512634","7.278202414512634","7.278202414512634"
"71","7.504065454006195","7.504065454006195","7.504065454006195"
"72","7.366475999355316","7.366475999355316","7.366475999355316"
"73","8.1794992685318","8.1794992685318","8.1794992685318"
"74","7.507139146327972","7.507139146327972","7.507139146327972"
"75","7.318705856800079","7.318705856800079","7.318705856800079"
"76","7.056958198547363","7.056958198547363","7.056958198547363"
"78","7.263320505619049","7.263320505619049","7.263320505619049"
"79","7.377785861492157","7.377785861492157","7.377785861492157"
"80","6.926536023616791","6.926536023616791","6.926536023616791"
"81","7.303781151771545","7.303781151771545","7.303781151771545"
"82","7.010293006896973","7.010293006896973","7.010293006896973"
"83","6.819031834602356","6.819031834602356","6.819031834602356"
"84","7.3015382289886475","7.3015382289886475","7.3015382289886475"
"85","7.277508080005646","7.277508080005646","7.277508080005646"
"86","6.881815671920776","6.881815671920776","6.881815671920776"
"87","6.867933630943298","6.867933630943298","6.867933630943298"
"88","7.314724981784821","7.314724981784821","7.314724981784821"
"89","6.851816117763519","6.851816117763519","6.851816117763519"
"90","6.528383672237396","6.528383672237396","6.528383672237396"
"91","7.000397145748138","7.000397145748138","7.000397145748138"
"92","7.583734810352325","7.583734810352325","7.583734810352325"
"93","7.261139988899231","7.261139988899231","7.261139988899231"
"94","6.945472776889801","6.945472776889801","6.945472776889801"
"95","7.210321366786957","7.210321366786957","7.210321366786957"
"96","7.130502700805664","7.130502700805664","7.130502700805664"
"97","7.060123026371002","7.060123026371002","7.060123026371002"
"98","6.688924849033356","6.688924849033356","6.688924849033356"
"99","6.592967927455902","6.592967927455902","6.592967927455902"
"100","7.1704060435295105","7.1704060435295105","7.1704060435295105"
"101","6.5870712995529175","6.5870712995529175","6.5870712995529175"
"102","7.229102253913879","7.229102253913879","7.229102253913879"
"104","6.716278851032257","6.716278851032257","6.716278851032257"
"105","6.787528574466705","6.787528574466705","6.787528574466705"
"106","6.730454862117767","6.730454862117767","6.730454862117767"
"107","7.630329012870789","7.630329012870789","7.630329012870789"
"108","6.630231499671936","6.630231499671936","6.630231499671936"
"109","6.891819894313812","6.891819894313812","6.891819894313812"
"110","6.739152252674103","6.739152252674103","6.739152252674103"
"111","6.180008351802826","6.180008351802826","6.180008351802826"
"112","7.0558412075042725","7.0558412075042725","7.0558412075042725"
"113","7.404725134372711","7.404725134372711","7.404725134372711"
"114","6.665753960609436","6.665753960609436","6.665753960609436"
"115","8.108001708984375","8.108001708984375","8.108001708984375"
"116","6.885452508926392","6.885452508926392","6.885452508926392"
"117","7.010830581188202","7.010830581188202","7.010830581188202"
"118","7.017151713371277","7.017151713371277","7.017151713371277"
"119","7.291353642940521","7.291353642940521","7.291353642940521"
"120","6.561233460903168","6.561233460903168","6.561233460903168"
"121","7.543131768703461","7.543131768703461","7.543131768703461"
"122","6.337854564189911","6.337854564189911","6.337854564189911"
"123","8.776741862297058","8.776741862297058","8.776741862297058"
"124","6.881095230579376","6.881095230579376","6.881095230579376"
"125","7.308775007724762","7.308775007724762","7.308775007724762"
"126","6.862042933702469","6.862042933702469","6.862042933702469"
"127","7.22166633605957","7.22166633605957","7.22166633605957"
"128","6.692349374294281","6.692349374294281","6.692349374294281"
"130","7.1277331709861755","7.1277331709861755","7.1277331709861755"
"131","6.952735662460327","6.952735662460327","6.952735662460327"
"132","6.713046014308929","6.713046014308929","6.713046014308929"
"133","6.521569848060608","6.521569848060608","6.521569848060608"
"134","6.994445204734802","6.994445204734802","6.994445204734802"
"135","6.532000660896301","6.532000660896301","6.532000660896301"
"136","6.953108847141266","6.953108847141266","6.953108847141266"
"137","6.75490540266037","6.75490540266037","6.75490540266037"
"138","7.004095911979675","7.004095911979675","7.004095911979675"
"139","6.998386919498444","6.998386919498444","6.998386919498444"
"140","7.02024918794632","7.02024918794632","7.02024918794632"
"141","6.822747111320496","6.822747111320496","6.822747111320496"
"142","6.62616491317749","6.62616491317749","6.62616491317749"
"143","7.600645005702972","7.600645005702972","7.600645005702972"
"144","6.822174906730652","6.822174906730652","6.822174906730652"
"145","6.520310938358307","6.520310938358307","6.520310938358307"
"146","9.474238097667694","9.474238097667694","9.474238097667694"
"147","7.231688678264618","7.231688678264618","7.231688678264618"
"148","6.173403829336166","6.173403829336166","6.173403829336166"
"149","6.974481225013733","6.974481225013733","6.974481225013733"
"150","6.745494484901428","6.745494484901428","6.745494484901428"
"151","6.4539459347724915","6.4539459347724915","6.4539459347724915"
"152","7.342104852199554","7.342104852199554","7.342104852199554"
"153","6.916774392127991","6.916774392127991","6.916774392127991"
"154","24.95224303007126","24.95224303007126","24.95224303007126"
"156","7.064326465129852","7.064326465129852","7.064326465129852"
"157","7.087457954883575","7.087457954883575","7.087457954883575"
"158","6.8297311663627625","6.8297311663627625","6.8297311663627625"
"159","7.3201446533203125","7.3201446533203125","7.3201446533203125"
"160","6.850174725055695","6.850174725055695","6.850174725055695"
"161","6.669208347797394","6.669208347797394","6.669208347797394"
"162","6.8771162033081055","6.8771162033081055","6.8771162033081055"
"163","7.164199590682983","7.164199590682983","7.164199590682983"
"164","6.782678961753845","6.782678961753845","6.782678961753845"
"165","5.8457746505737305","5.8457746505737305","5.8457746505737305"
"166","7.117279529571533","7.117279529571533","7.117279529571533"
"167","7.026483118534088","7.026483118534088","7.026483118534088"
"168","6.594662308692932","6.594662308692932","6.594662308692932"
"169","8.279928505420685","8.279928505420685","8.279928505420685"
"170","6.932076334953308","6.932076334953308","6.932076334953308"
"171","6.668940246105194","6.668940246105194","6.668940246105194"
"172","6.817494332790375","6.817494332790375","6.817494332790375"
"173","7.013338804244995","7.013338804244995","7.013338804244995"
"174","6.899963021278381","6.899963021278381","6.899963021278381"
"175","6.7703670263290405","6.7703670263290405","6.7703670263290405"
"176","6.4947468638420105","6.4947468638420105","6.4947468638420105"
"177","6.9062588810920715","6.9062588810920715","6.9062588810920715"
"178","7.556803345680237","7.556803345680237","7.556803345680237"
"179","7.066550433635712","7.066550433635712","7.066550433635712"
"180","6.755845785140991","6.755845785140991","6.755845785140991"
"182","7.25696474313736","7.25696474313736","7.25696474313736"
"183","6.669531285762787","6.669531285762787","6.669531285762787"
"184","6.598197519779205","6.598197519779205","6.598197519779205"
"185","7.055875897407532","7.055875897407532","7.055875897407532"
"186","6.693493366241455","6.693493366241455","6.693493366241455"
"187","6.745750427246094","6.745750427246094","6.745750427246094"
"188","6.9420077204704285","6.9420077204704285","6.9420077204704285"
"189","6.777860760688782","6.777860760688782","6.777860760688782"
"190","6.451994895935059","6.451994895935059","6.451994895935059"
"191","6.388171553611755","6.388171553611755","6.388171553611755"
"192","6.24226975440979","6.24226975440979","6.24226975440979"
"193","7.22805917263031","7.22805917263031","7.22805917263031"
"194","6.772656142711639","6.772656142711639","6.772656142711639"
"195","6.489993691444397","6.489993691444397","6.489993691444397"
"196","6.836616039276123","6.836616039276123","6.836616039276123"
"197","6.578560054302216","6.578560054302216","6.578560054302216"
"198","8.03577446937561","8.03577446937561","8.03577446937561"
"199","6.475892186164856","6.475892186164856","6.475892186164856"
"200","6.924518525600433","6.924518525600433","6.924518525600433"
"201","6.651645600795746","6.651645600795746","6.651645600795746"
"202","7.613182604312897","7.613182604312897","7.613182604312897"
"203","6.375684559345245","6.375684559345245","6.375684559345245"
"204","6.909497439861298","6.909497439861298","6.909497439861298"
"205","7.3402111530303955","7.3402111530303955","7.3402111530303955"
"206","7.1528090834617615","7.1528090834617615","7.1528090834617615"
"208","6.481075048446655","6.481075048446655","6.481075048446655"
"209","7.476648211479187","7.476648211479187","7.476648211479187"
"210","6.735738813877106","6.735738813877106","6.735738813877106"
"211","7.294598579406738","7.294598579406738","7.294598579406738"
"212","6.509825348854065","6.509825348854065","6.509825348854065"
"213","6.8727739453315735","6.8727739453315735","6.8727739453315735"
"214","6.719479322433472","6.719479322433472","6.719479322433472"
"215","6.459876775741577","6.459876775741577","6.459876775741577"
"216","7.035729169845581","7.035729169845581","7.035729169845581"
"217","7.290379762649536","7.290379762649536","7.290379762649536"
"218","6.844655692577362","6.844655692577362","6.844655692577362"
"219","7.234715104103088","7.234715104103088","7.234715104103088"
"220","6.015128165483475","6.015128165483475","6.015128165483475"
"221","6.7907834649086","6.7907834649086","6.7907834649086"
"222","7.065063118934631","7.065063118934631","7.065063118934631"
"223","6.440772771835327","6.440772771835327","6.440772771835327"
"224","6.90680730342865","6.90680730342865","6.90680730342865"
"225","6.527316153049469","6.527316153049469","6.527316153049469"
"226","6.390881597995758","6.390881597995758","6.390881597995758"
"227","6.984235644340515","6.984235644340515","6.984235644340515"
"228","6.410438060760498","6.410438060760498","6.410438060760498"
"229","6.3101226687431335","6.3101226687431335","6.3101226687431335"
"230","6.816969871520996","6.816969871520996","6.816969871520996"
"231","6.701520502567291","6.701520502567291","6.701520502567291"
"232","7.091917455196381","7.091917455196381","7.091917455196381"
"234","7.01339328289032","7.01339328289032","7.01339328289032"
"235","6.257394015789032","6.257394015789032","6.257394015789032"
"236","6.501501619815826","6.501501619815826","6.501501619815826"
"237","6.953286528587341","6.953286528587341","6.953286528587341"
"238","6.662068009376526","6.662068009376526","6.662068009376526"
"239","6.559069573879242","6.559069573879242","6.559069573879242"
"240","6.829753875732422","6.829753875732422","6.829753875732422"
"241","6.488857209682465","6.488857209682465","6.488857209682465"
"242","6.929999887943268","6.929999887943268","6.929999887943268"
"243","6.6542763113975525","6.6542763113975525","6.6542763113975525"
"244","6.469835698604584","6.469835698604584","6.469835698604584"
"245","7.127105534076691","7.127105534076691","7.127105534076691"
"246","6.2739163637161255","6.2739163637161255","6.2739163637161255"
"247","6.245289623737335","6.245289623737335","6.245289623737335"
"248","5.994530200958252","5.994530200958252","5.994530200958252"
"249","6.681829452514648","6.681829452514648","6.681829452514648"
"250","6.583895325660706","6.583895325660706","6.583895325660706"
"251","6.703034371137619","6.703034371137619","6.703034371137619"
"252","6.9246824979782104","6.9246824979782104","6.9246824979782104"
"253","5.927021265029907","5.927021265029907","5.927021265029907"
"254","6.504307448863983","6.504307448863983","6.504307448863983"
"255","5.856213808059692","5.856213808059692","5.856213808059692"
"256","6.656847059726715","6.656847059726715","6.656847059726715"
"257","6.995735764503479","6.995735764503479","6.995735764503479"
"258","6.703507483005524","6.703507483005524","6.703507483005524"
"260","6.759237468242645","6.759237468242645","6.759237468242645"
"261","7.26906818151474","7.26906818151474","7.26906818151474"
"262","6.785042345523834","6.785042345523834","6.785042345523834"
"263","6.541059195995331","6.541059195995331","6.541059195995331"
"264","6.594497501850128","6.594497501850128","6.594497501850128"
"265","9.15223503112793","9.15223503112793","9.15223503112793"
"266","6.594502508640289","6.594502508640289","6.594502508640289"
"267","6.424985229969025","6.424985229969025","6.424985229969025"
"268","6.609105885028839","6.609105885028839","6.609105885028839"
"269","6.138456642627716","6.138456642627716","6.138456642627716"
"270","7.221890091896057","7.221890091896057","7.221890091896057"
"271","6.906999468803406","6.906999468803406","6.906999468803406"
"272","6.881111800670624","6.881111800670624","6.881111800670624"
"273","6.335358023643494","6.335358023643494","6.335358023643494"
"274","6.456276834011078","6.456276834011078","6.456276834011078"
"275","7.294883906841278","7.294883906841278","7.294883906841278"
"276","6.488951802253723","6.488951802253723","6.488951802253723"
"277","6.557641506195068","6.557641506195068","6.557641506195068"
"278","6.52578604221344","6.52578604221344","6.52578604221344"
"279","6.9452003836631775","6.9452003836631775","6.9452003836631775"
"280","6.959943473339081","6.959943473339081","6.959943473339081"
"281","6.770818471908569","6.770818471908569","6.770818471908569"
"282","6.063855409622192","6.063855409622192","6.063855409622192"
"283","6.70487368106842","6.70487368106842","6.70487368106842"
"284","6.452668309211731","6.452668309211731","6.452668309211731"
"286","5.89167457818985","5.89167457818985","5.89167457818985"
"287","7.0587024092674255","7.0587024092674255","7.0587024092674255"
"288","6.32699579000473","6.32699579000473","6.32699579000473"
"289","6.941029906272888","6.941029906272888","6.941029906272888"
"290","5.996840953826904","5.996840953826904","5.996840953826904"
"291","8.19438487291336","8.19438487291336","8.19438487291336"
"292","6.441936135292053","6.441936135292053","6.441936135292053"
"293","6.879378020763397","6.879378020763397","6.879378020763397"
"294","6.634570419788361","6.634570419788361","6.634570419788361"
"295","6.489650845527649","6.489650845527649","6.489650845527649"
"296","6.975944757461548","6.975944757461548","6.975944757461548"
"297","7.008542239665985","7.008542239665985","7.008542239665985"
"298","6.37777841091156","6.37777841091156","6.37777841091156"
"299","7.037834584712982","7.037834584712982","7.037834584712982"
"300","6.828437149524689","6.828437149524689","6.828437149524689"
"301","5.843626439571381","5.843626439571381","5.843626439571381"
"302","6.877247631549835","6.877247631549835","6.877247631549835"
"303","6.4001962542533875","6.4001962542533875","6.4001962542533875"
"304","7.402649521827698","7.402649521827698","7.402649521827698"
"305","6.4743775725364685","6.4743775725364685","6.4743775725364685"
"306","6.2024014592170715","6.2024014592170715","6.2024014592170715"
"307","7.026416659355164","7.026416659355164","7.026416659355164"
"308","6.64252233505249","6.64252233505249","6.64252233505249"
"309","7.031144142150879","7.031144142150879","7.031144142150879"
"310","6.3468828201293945","6.3468828201293945","6.3468828201293945"
"312","6.993287563323975","6.993287563323975","6.993287563323975"
"313","6.462949812412262","6.462949812412262","6.462949812412262"
"314","6.4768160581588745","6.4768160581588745","6.4768160581588745"
"315","6.551506042480469","6.551506042480469","6.551506042480469"
"316","6.808494329452515","6.808494329452515","6.808494329452515"
"317","6.147111654281616","6.147111654281616","6.147111654281616"
"318","7.1727288365364075","7.1727288365364075","7.1727288365364075"
"319","6.760358035564423","6.760358035564423","6.760358035564423"
"320","7.053292393684387","7.053292393684387","7.053292393684387"
"321","6.419501841068268","6.419501841068268","6.419501841068268"
"322","6.521174192428589","6.521174192428589","6.521174192428589"
"323","7.006228923797607","7.006228923797607","7.006228923797607"
"324","6.557841062545776","6.557841062545776","6.557841062545776"
"325","6.65724104642868","6.65724104642868","6.65724104642868"
"326","6.480760395526886","6.480760395526886","6.480760395526886"
"327","6.153429090976715","6.153429090976715","6.153429090976715"
"328","6.926774978637695","6.926774978637695","6.926774978637695"
"329","6.139881014823914","6.139881014823914","6.139881014823914"
"330","6.515264093875885","6.515264093875885","6.515264093875885"
"331","8.196069777011871","8.196069777011871","8.196069777011871"
"332","6.390972912311554","6.390972912311554","6.390972912311554"
"333","7.213632762432098","7.213632762432098","7.213632762432098"
"334","6.630975604057312","6.630975604057312","6.630975604057312"
"335","6.884481370449066","6.884481370449066","6.884481370449066"
"336","7.007238447666168","7.007238447666168","7.007238447666168"
"338","6.828189313411713","6.828189313411713","6.828189313411713"
"339","6.527867138385773","6.527867138385773","6.527867138385773"
"340","7.022175550460815","7.022175550460815","7.022175550460815"
"341","6.703048765659332","6.703048765659332","6.703048765659332"
"342","6.8367714285850525","6.8367714285850525","6.8367714285850525"
"343","6.341602206230164","6.341602206230164","6.341602206230164"
"344","7.098135054111481","7.098135054111481","7.098135054111481"
"345","6.416666030883789","6.416666030883789","6.416666030883789"
"346","6.42186838388443","6.42186838388443","6.42186838388443"
"347","6.783875584602356","6.783875584602356","6.783875584602356"
"348","6.821987748146057","6.821987748146057","6.821987748146057"
"349","6.031107842922211","6.031107842922211","6.031107842922211"
"350","6.477980673313141","6.477980673313141","6.477980673313141"
"351","6.85078090429306","6.85078090429306","6.85078090429306"
"352","6.725146651268005","6.725146651268005","6.725146651268005"
"353","6.551977097988129","6.551977097988129","6.551977097988129"
"354","6.366131246089935","6.366131246089935","6.366131246089935"
"355","7.326701283454895","7.326701283454895","7.326701283454895"
"356","6.545860767364502","6.545860767364502","6.545860767364502"
"357","6.1423357129096985","6.1423357129096985","6.1423357129096985"
"358","6.926586210727692","6.926586210727692","6.926586210727692"
"359","6.55684494972229","6.55684494972229","6.55684494972229"
"360","6.7560049295425415","6.7560049295425415","6.7560049295425415"
"361","6.896705985069275","6.896705985069275","6.896705985069275"
"362","6.2127381563186646","6.2127381563186646","6.2127381563186646"
"364","7.216522693634033","7.216522693634033","7.216522693634033"
"365","6.690281689167023","6.690281689167023","6.690281689167023"
"366","6.567410945892334","6.567410945892334","6.567410945892334"
"367","6.071111083030701","6.071111083030701","6.071111083030701"
"368","7.03452867269516","7.03452867269516","7.03452867269516"
"369","6.6324833035469055","6.6324833035469055","6.6324833035469055"
"370","6.195395827293396","6.195395827293396","6.195395827293396"
