"Step","phase1-reasoning - train/layers/l40_cos","phase1-reasoning - train/layers/l40_cos__MIN","phase1-reasoning - train/layers/l40_cos__MAX"
"92","0.28248971700668335","0.28248971700668335","0.28248971700668335"
"93","0.3123636469244957","0.3123636469244957","0.3123636469244957"
"94","0.2708302438259125","0.2708302438259125","0.2708302438259125"
"95","0.273219533264637","0.273219533264637","0.273219533264637"
"96","0.3005293682217598","0.3005293682217598","0.3005293682217598"
"97","0.2854548618197441","0.2854548618197441","0.2854548618197441"
"98","0.2806505411863327","0.2806505411863327","0.2806505411863327"
"99","0.2741582319140434","0.2741582319140434","0.2741582319140434"
"100","0.26241740584373474","0.26241740584373474","0.26241740584373474"
"101","0.2958933040499687","0.2958933040499687","0.2958933040499687"
"102","0.2878912538290024","0.2878912538290024","0.2878912538290024"
"104","0.26367297023534775","0.26367297023534775","0.26367297023534775"
"105","0.27857648581266403","0.27857648581266403","0.27857648581266403"
"106","0.3045787140727043","0.3045787140727043","0.3045787140727043"
"107","0.27345525473356247","0.27345525473356247","0.27345525473356247"
"108","0.2680262252688408","0.2680262252688408","0.2680262252688408"
"109","0.2960532456636429","0.2960532456636429","0.2960532456636429"
"110","0.2691854014992714","0.2691854014992714","0.2691854014992714"
"111","0.2561088129878044","0.2561088129878044","0.2561088129878044"
"112","0.3141622990369797","0.3141622990369797","0.3141622990369797"
"113","0.3031027540564537","0.3031027540564537","0.3031027540564537"
"114","0.26705051958560944","0.26705051958560944","0.26705051958560944"
"115","0.2792605832219124","0.2792605832219124","0.2792605832219124"
"116","0.28135355561971664","0.28135355561971664","0.28135355561971664"
"117","0.2737409621477127","0.2737409621477127","0.2737409621477127"
"118","0.2919517904520035","0.2919517904520035","0.2919517904520035"
"119","0.28559238463640213","0.28559238463640213","0.28559238463640213"
"120","0.26043040305376053","0.26043040305376053","0.26043040305376053"
"121","0.3511064723134041","0.3511064723134041","0.3511064723134041"
"122","0.2687608450651169","0.2687608450651169","0.2687608450651169"
"123","0.2700229287147522","0.2700229287147522","0.2700229287147522"
"124","0.2819143161177635","0.2819143161177635","0.2819143161177635"
"125","0.2977834865450859","0.2977834865450859","0.2977834865450859"
"126","0.2960358113050461","0.2960358113050461","0.2960358113050461"
"127","0.3325132057070732","0.3325132057070732","0.3325132057070732"
"128","0.2495318353176117","0.2495318353176117","0.2495318353176117"
"130","0.30361732095479965","0.30361732095479965","0.30361732095479965"
"131","0.2552674636244774","0.2552674636244774","0.2552674636244774"
"132","0.27605120837688446","0.27605120837688446","0.27605120837688446"
"133","0.27188435196876526","0.27188435196876526","0.27188435196876526"
"134","0.2692716121673584","0.2692716121673584","0.2692716121673584"
"135","0.2872115522623062","0.2872115522623062","0.2872115522623062"
"136","0.2656087130308151","0.2656087130308151","0.2656087130308151"
"137","0.26811911910772324","0.26811911910772324","0.26811911910772324"
"138","0.27557749301195145","0.27557749301195145","0.27557749301195145"
"139","0.30220111459493637","0.30220111459493637","0.30220111459493637"
"140","0.27811166644096375","0.27811166644096375","0.27811166644096375"
"141","0.2703159600496292","0.2703159600496292","0.2703159600496292"
"142","0.28911882638931274","0.28911882638931274","0.28911882638931274"
"143","0.29474617540836334","0.29474617540836334","0.29474617540836334"
"144","0.2823900878429413","0.2823900878429413","0.2823900878429413"
"145","0.270469032227993","0.270469032227993","0.270469032227993"
"146","0.2815219685435295","0.2815219685435295","0.2815219685435295"
"147","0.28719625622034073","0.28719625622034073","0.28719625622034073"
"148","0.25560086965560913","0.25560086965560913","0.25560086965560913"
"149","0.29293637722730637","0.29293637722730637","0.29293637722730637"
"150","0.2678946927189827","0.2678946927189827","0.2678946927189827"
"151","0.2586439400911331","0.2586439400911331","0.2586439400911331"
"152","0.25471872836351395","0.25471872836351395","0.25471872836351395"
"153","0.33423949033021927","0.33423949033021927","0.33423949033021927"
"154","0.2766287997364998","0.2766287997364998","0.2766287997364998"
"156","0.2444455325603485","0.2444455325603485","0.2444455325603485"
"157","0.2768765613436699","0.2768765613436699","0.2768765613436699"
"158","0.2714553773403168","0.2714553773403168","0.2714553773403168"
"159","0.2595183253288269","0.2595183253288269","0.2595183253288269"
"160","0.2808143422007561","0.2808143422007561","0.2808143422007561"
"161","0.27413971722126007","0.27413971722126007","0.27413971722126007"
"162","0.27641507238149643","0.27641507238149643","0.27641507238149643"
"163","0.26775064319372177","0.26775064319372177","0.26775064319372177"
"164","0.276300810277462","0.276300810277462","0.276300810277462"
"165","0.2478569969534874","0.2478569969534874","0.2478569969534874"
"166","0.3027748242020607","0.3027748242020607","0.3027748242020607"
"167","0.31026415526866913","0.31026415526866913","0.31026415526866913"
"168","0.3012162744998932","0.3012162744998932","0.3012162744998932"
"169","0.306713342666626","0.306713342666626","0.306713342666626"
"170","0.28789278119802475","0.28789278119802475","0.28789278119802475"
"171","0.24468999356031418","0.24468999356031418","0.24468999356031418"
"172","0.29801107943058014","0.29801107943058014","0.29801107943058014"
"173","0.28019656240940094","0.28019656240940094","0.28019656240940094"
"174","0.2973826006054878","0.2973826006054878","0.2973826006054878"
"175","0.2479662373661995","0.2479662373661995","0.2479662373661995"
"176","0.295766182243824","0.295766182243824","0.295766182243824"
"177","0.27936867624521255","0.27936867624521255","0.27936867624521255"
"178","0.3030953109264374","0.3030953109264374","0.3030953109264374"
"179","0.2824646607041359","0.2824646607041359","0.2824646607041359"
"180","0.2825063243508339","0.2825063243508339","0.2825063243508339"
"182","0.2897111847996712","0.2897111847996712","0.2897111847996712"
"183","0.2809510603547096","0.2809510603547096","0.2809510603547096"
"184","0.29326964914798737","0.29326964914798737","0.29326964914798737"
"185","0.3025883138179779","0.3025883138179779","0.3025883138179779"
"186","0.2532988712191582","0.2532988712191582","0.2532988712191582"
"187","0.27298466861248016","0.27298466861248016","0.27298466861248016"
"188","0.2497997209429741","0.2497997209429741","0.2497997209429741"
"189","0.29818203300237656","0.29818203300237656","0.29818203300237656"
"190","0.28530268371105194","0.28530268371105194","0.28530268371105194"
"191","0.2323201522231102","0.2323201522231102","0.2323201522231102"
"192","0.26852209120988846","0.26852209120988846","0.26852209120988846"
"193","0.2995363101363182","0.2995363101363182","0.2995363101363182"
"194","0.2783712223172188","0.2783712223172188","0.2783712223172188"
"195","0.27598894387483597","0.27598894387483597","0.27598894387483597"
"196","0.2626116946339607","0.2626116946339607","0.2626116946339607"
"197","0.30760109424591064","0.30760109424591064","0.30760109424591064"
"198","0.3009161651134491","0.3009161651134491","0.3009161651134491"
"199","0.26779385656118393","0.26779385656118393","0.26779385656118393"
"200","0.3212297558784485","0.3212297558784485","0.3212297558784485"
"201","0.2609068527817726","0.2609068527817726","0.2609068527817726"
"202","0.27066732197999954","0.27066732197999954","0.27066732197999954"
"203","0.25146377831697464","0.25146377831697464","0.25146377831697464"
"204","0.28909043222665787","0.28909043222665787","0.28909043222665787"
"205","0.2837429866194725","0.2837429866194725","0.2837429866194725"
"206","0.2743554413318634","0.2743554413318634","0.2743554413318634"
"208","0.2533620595932007","0.2533620595932007","0.2533620595932007"
"209","0.262018084526062","0.262018084526062","0.262018084526062"
"210","0.22741954028606415","0.22741954028606415","0.22741954028606415"
"211","0.2594478651881218","0.2594478651881218","0.2594478651881218"
"212","0.2631361037492752","0.2631361037492752","0.2631361037492752"
"213","0.2786179706454277","0.2786179706454277","0.2786179706454277"
"214","0.308146208524704","0.308146208524704","0.308146208524704"
"215","0.2623548060655594","0.2623548060655594","0.2623548060655594"
"216","0.3021644279360771","0.3021644279360771","0.3021644279360771"
"217","0.2341843843460083","0.2341843843460083","0.2341843843460083"
"218","0.3018694445490837","0.3018694445490837","0.3018694445490837"
"219","0.2541932612657547","0.2541932612657547","0.2541932612657547"
"220","0.2334694340825081","0.2334694340825081","0.2334694340825081"
"221","0.29898615926504135","0.29898615926504135","0.29898615926504135"
"222","0.29550376534461975","0.29550376534461975","0.29550376534461975"
"223","0.29680365324020386","0.29680365324020386","0.29680365324020386"
"224","0.2809244468808174","0.2809244468808174","0.2809244468808174"
"225","0.2620423287153244","0.2620423287153244","0.2620423287153244"
"226","0.25056345760822296","0.25056345760822296","0.25056345760822296"
"227","0.27759257704019547","0.27759257704019547","0.27759257704019547"
"228","0.26417314261198044","0.26417314261198044","0.26417314261198044"
"229","0.30201970785856247","0.30201970785856247","0.30201970785856247"
"230","0.2702180817723274","0.2702180817723274","0.2702180817723274"
"231","0.32154402881860733","0.32154402881860733","0.32154402881860733"
"232","0.2772529125213623","0.2772529125213623","0.2772529125213623"
"234","0.28184130042791367","0.28184130042791367","0.28184130042791367"
"235","0.25872737169265747","0.25872737169265747","0.25872737169265747"
"236","0.2255457192659378","0.2255457192659378","0.2255457192659378"
"237","0.26638349145650864","0.26638349145650864","0.26638349145650864"
"238","0.28416236490011215","0.28416236490011215","0.28416236490011215"
"239","0.2534208670258522","0.2534208670258522","0.2534208670258522"
"240","0.2716796547174454","0.2716796547174454","0.2716796547174454"
"241","0.2595963031053543","0.2595963031053543","0.2595963031053543"
"242","0.29690050333738327","0.29690050333738327","0.29690050333738327"
"243","0.2946290969848633","0.2946290969848633","0.2946290969848633"
"244","0.2550641968846321","0.2550641968846321","0.2550641968846321"
"245","0.3060566484928131","0.3060566484928131","0.3060566484928131"
"246","0.27045582234859467","0.27045582234859467","0.27045582234859467"
"247","0.2767563536763191","0.2767563536763191","0.2767563536763191"
"248","0.26894600689411163","0.26894600689411163","0.26894600689411163"
"249","0.25961028039455414","0.25961028039455414","0.25961028039455414"
"250","0.2756607383489609","0.2756607383489609","0.2756607383489609"
"251","0.31541747599840164","0.31541747599840164","0.31541747599840164"
"252","0.2613515257835388","0.2613515257835388","0.2613515257835388"
"253","0.2362656369805336","0.2362656369805336","0.2362656369805336"
"254","0.286667138338089","0.286667138338089","0.286667138338089"
"255","0.23147891461849213","0.23147891461849213","0.23147891461849213"
"256","0.2601335421204567","0.2601335421204567","0.2601335421204567"
"257","0.27614981681108475","0.27614981681108475","0.27614981681108475"
"258","0.24793025106191635","0.24793025106191635","0.24793025106191635"
"260","0.2938382849097252","0.2938382849097252","0.2938382849097252"
"261","0.27224279940128326","0.27224279940128326","0.27224279940128326"
"262","0.24688684940338135","0.24688684940338135","0.24688684940338135"
"263","0.2606654688715935","0.2606654688715935","0.2606654688715935"
"264","0.23468361049890518","0.23468361049890518","0.23468361049890518"
"265","0.2913814187049866","0.2913814187049866","0.2913814187049866"
"266","0.2800534665584564","0.2800534665584564","0.2800534665584564"
"267","0.2547973021864891","0.2547973021864891","0.2547973021864891"
"268","0.27193353325128555","0.27193353325128555","0.27193353325128555"
"269","0.26581159234046936","0.26581159234046936","0.26581159234046936"
"270","0.33012019842863083","0.33012019842863083","0.33012019842863083"
"271","0.27122975140810013","0.27122975140810013","0.27122975140810013"
"272","0.27883928269147873","0.27883928269147873","0.27883928269147873"
"273","0.3328728899359703","0.3328728899359703","0.3328728899359703"
"274","0.2709384858608246","0.2709384858608246","0.2709384858608246"
"275","0.281918004155159","0.281918004155159","0.281918004155159"
"276","0.2760804742574692","0.2760804742574692","0.2760804742574692"
"277","0.2864530384540558","0.2864530384540558","0.2864530384540558"
"278","0.249558225274086","0.249558225274086","0.249558225274086"
"279","0.286980576813221","0.286980576813221","0.286980576813221"
"280","0.2795943021774292","0.2795943021774292","0.2795943021774292"
"281","0.2808513268828392","0.2808513268828392","0.2808513268828392"
"282","0.250573068857193","0.250573068857193","0.250573068857193"
"283","0.254113145172596","0.254113145172596","0.254113145172596"
"284","0.22011341899633408","0.22011341899633408","0.22011341899633408"
"286","0.25211550295352936","0.25211550295352936","0.25211550295352936"
"287","0.2557354047894478","0.2557354047894478","0.2557354047894478"
"288","0.27855727076530457","0.27855727076530457","0.27855727076530457"
"289","0.26844707131385803","0.26844707131385803","0.26844707131385803"
"290","0.23326679319143295","0.23326679319143295","0.23326679319143295"
"291","0.27228959649801254","0.27228959649801254","0.27228959649801254"
"292","0.2998514324426651","0.2998514324426651","0.2998514324426651"
"293","0.25456254184246063","0.25456254184246063","0.25456254184246063"
"294","0.2573173865675926","0.2573173865675926","0.2573173865675926"
"295","0.24337954074144363","0.24337954074144363","0.24337954074144363"
"296","0.22712615877389908","0.22712615877389908","0.22712615877389908"
"297","0.3100607097148895","0.3100607097148895","0.3100607097148895"
"298","0.2591226175427437","0.2591226175427437","0.2591226175427437"
"299","0.272088423371315","0.272088423371315","0.272088423371315"
"300","0.2708068862557411","0.2708068862557411","0.2708068862557411"
"301","0.26496754586696625","0.26496754586696625","0.26496754586696625"
"302","0.27771618217229843","0.27771618217229843","0.27771618217229843"
"303","0.2455507069826126","0.2455507069826126","0.2455507069826126"
"304","0.2488127201795578","0.2488127201795578","0.2488127201795578"
"305","0.24491526931524277","0.24491526931524277","0.24491526931524277"
"306","0.2687440365552902","0.2687440365552902","0.2687440365552902"
"307","0.25904595851898193","0.25904595851898193","0.25904595851898193"
"308","0.28317902237176895","0.28317902237176895","0.28317902237176895"
"309","0.31572525948286057","0.31572525948286057","0.31572525948286057"
"310","0.21132659167051315","0.21132659167051315","0.21132659167051315"
"312","0.24380455911159515","0.24380455911159515","0.24380455911159515"
"313","0.2957923859357834","0.2957923859357834","0.2957923859357834"
"314","0.26186656206846237","0.26186656206846237","0.26186656206846237"
"315","0.2611726298928261","0.2611726298928261","0.2611726298928261"
"316","0.2771330773830414","0.2771330773830414","0.2771330773830414"
"317","0.2831743359565735","0.2831743359565735","0.2831743359565735"
"318","0.3217776492238045","0.3217776492238045","0.3217776492238045"
"319","0.23314908146858215","0.23314908146858215","0.23314908146858215"
"320","0.294064424932003","0.294064424932003","0.294064424932003"
"321","0.2922656983137131","0.2922656983137131","0.2922656983137131"
"322","0.2344978302717209","0.2344978302717209","0.2344978302717209"
"323","0.2556915208697319","0.2556915208697319","0.2556915208697319"
"324","0.24651987105607986","0.24651987105607986","0.24651987105607986"
"325","0.243632972240448","0.243632972240448","0.243632972240448"
"326","0.2489030882716179","0.2489030882716179","0.2489030882716179"
"327","0.23662687838077545","0.23662687838077545","0.23662687838077545"
"328","0.27895987778902054","0.27895987778902054","0.27895987778902054"
"329","0.27430184930562973","0.27430184930562973","0.27430184930562973"
"330","0.25931739807128906","0.25931739807128906","0.25931739807128906"
"331","0.2797766476869583","0.2797766476869583","0.2797766476869583"
"332","0.2618789076805115","0.2618789076805115","0.2618789076805115"
"333","0.27765990048646927","0.27765990048646927","0.27765990048646927"
"334","0.2623915299773216","0.2623915299773216","0.2623915299773216"
"335","0.2452038899064064","0.2452038899064064","0.2452038899064064"
"336","0.2701447382569313","0.2701447382569313","0.2701447382569313"
"338","0.2844971716403961","0.2844971716403961","0.2844971716403961"
"339","0.26893431693315506","0.26893431693315506","0.26893431693315506"
"340","0.3319031074643135","0.3319031074643135","0.3319031074643135"
"341","0.29066102206707","0.29066102206707","0.29066102206707"
"342","0.24745504558086395","0.24745504558086395","0.24745504558086395"
"343","0.2727992311120033","0.2727992311120033","0.2727992311120033"
"344","0.27418527007102966","0.27418527007102966","0.27418527007102966"
"345","0.2597387284040451","0.2597387284040451","0.2597387284040451"
"346","0.24520502984523773","0.24520502984523773","0.24520502984523773"
"347","0.23033633083105087","0.23033633083105087","0.23033633083105087"
"348","0.2640457823872566","0.2640457823872566","0.2640457823872566"
"349","0.24638307094573975","0.24638307094573975","0.24638307094573975"
"350","0.29872695356607437","0.29872695356607437","0.29872695356607437"
"351","0.27434109151363373","0.27434109151363373","0.27434109151363373"
"352","0.29475273936986923","0.29475273936986923","0.29475273936986923"
"353","0.27214985340833664","0.27214985340833664","0.27214985340833664"
"354","0.24615206569433212","0.24615206569433212","0.24615206569433212"
"355","0.30953261256217957","0.30953261256217957","0.30953261256217957"
"356","0.25666338950395584","0.25666338950395584","0.25666338950395584"
"357","0.23442988842725754","0.23442988842725754","0.23442988842725754"
"358","0.306819312274456","0.306819312274456","0.306819312274456"
"359","0.24315077811479568","0.24315077811479568","0.24315077811479568"
"360","0.2440667748451233","0.2440667748451233","0.2440667748451233"
"361","0.2705799341201782","0.2705799341201782","0.2705799341201782"
"362","0.26767124235630035","0.26767124235630035","0.26767124235630035"
"364","0.3289564847946167","0.3289564847946167","0.3289564847946167"
"365","0.29952404648065567","0.29952404648065567","0.29952404648065567"
"366","0.22266919910907745","0.22266919910907745","0.22266919910907745"
"367","0.23786374181509018","0.23786374181509018","0.23786374181509018"
"368","0.30674072355031967","0.30674072355031967","0.30674072355031967"
"369","0.25412117689847946","0.25412117689847946","0.25412117689847946"
"370","0.27420245110988617","0.27420245110988617","0.27420245110988617"
