"Step","phase1-reasoning - train/layers/l40_mse","phase1-reasoning - train/layers/l40_mse__MIN","phase1-reasoning - train/layers/l40_mse__MAX"
"38","4.693421810865402","4.693421810865402","4.693421810865402"
"39","5.382115870714188","5.382115870714188","5.382115870714188"
"40","4.767238080501556","4.767238080501556","4.767238080501556"
"41","4.752599000930786","4.752599000930786","4.752599000930786"
"42","4.583516597747803","4.583516597747803","4.583516597747803"
"43","4.146189957857132","4.146189957857132","4.146189957857132"
"44","4.242035388946533","4.242035388946533","4.242035388946533"
"45","5.441929906606674","5.441929906606674","5.441929906606674"
"46","5.7054634392261505","5.7054634392261505","5.7054634392261505"
"47","4.536340355873108","4.536340355873108","4.536340355873108"
"48","4.819292604923248","4.819292604923248","4.819292604923248"
"49","4.154585778713226","4.154585778713226","4.154585778713226"
"50","4.242933601140976","4.242933601140976","4.242933601140976"
"52","4.364647716283798","4.364647716283798","4.364647716283798"
"53","5.2539225816726685","5.2539225816726685","5.2539225816726685"
"54","4.08430877327919","4.08430877327919","4.08430877327919"
"55","5.642400950193405","5.642400950193405","5.642400950193405"
"56","5.776778966188431","5.776778966188431","5.776778966188431"
"57","6.118825703859329","6.118825703859329","6.118825703859329"
"58","4.2909975945949554","4.2909975945949554","4.2909975945949554"
"59","4.764784455299377","4.764784455299377","4.764784455299377"
"60","4.840672194957733","4.840672194957733","4.840672194957733"
"61","4.12760928273201","4.12760928273201","4.12760928273201"
"62","4.315497934818268","4.315497934818268","4.315497934818268"
"63","3.917806953191757","3.917806953191757","3.917806953191757"
"64","4.923697739839554","4.923697739839554","4.923697739839554"
"65","4.545143127441406","4.545143127441406","4.545143127441406"
"66","4.446303486824036","4.446303486824036","4.446303486824036"
"67","4.322030603885651","4.322030603885651","4.322030603885651"
"68","4.214053690433502","4.214053690433502","4.214053690433502"
"69","5.148243874311447","5.148243874311447","5.148243874311447"
"70","4.601992279291153","4.601992279291153","4.601992279291153"
"71","4.876440793275833","4.876440793275833","4.876440793275833"
"72","4.625559329986572","4.625559329986572","4.625559329986572"
"73","6.2986761033535","6.2986761033535","6.2986761033535"
"74","4.389285326004028","4.389285326004028","4.389285326004028"
"75","4.2663081884384155","4.2663081884384155","4.2663081884384155"
"76","4.200859099626541","4.200859099626541","4.200859099626541"
"78","5.407965064048767","5.407965064048767","5.407965064048767"
"79","4.5495156943798065","4.5495156943798065","4.5495156943798065"
"80","4.98916757106781","4.98916757106781","4.98916757106781"
"81","5.018161237239838","5.018161237239838","5.018161237239838"
"82","5.0128394067287445","5.0128394067287445","5.0128394067287445"
"83","4.288034379482269","4.288034379482269","4.288034379482269"
"84","4.162943601608276","4.162943601608276","4.162943601608276"
"85","4.759646058082581","4.759646058082581","4.759646058082581"
"86","4.911685407161713","4.911685407161713","4.911685407161713"
"87","4.292621403932571","4.292621403932571","4.292621403932571"
"88","4.483623594045639","4.483623594045639","4.483623594045639"
"89","4.086466580629349","4.086466580629349","4.086466580629349"
"90","4.000995695590973","4.000995695590973","4.000995695590973"
"91","4.907299429178238","4.907299429178238","4.907299429178238"
"92","4.2728849947452545","4.2728849947452545","4.2728849947452545"
"93","4.998730510473251","4.998730510473251","4.998730510473251"
"94","4.2039996683597565","4.2039996683597565","4.2039996683597565"
"95","4.0482789278030396","4.0482789278030396","4.0482789278030396"
"96","4.600265264511108","4.600265264511108","4.600265264511108"
"97","3.9466792345046997","3.9466792345046997","3.9466792345046997"
"98","4.712482184171677","4.712482184171677","4.712482184171677"
"99","3.7754921913146973","3.7754921913146973","3.7754921913146973"
"100","4.370757132768631","4.370757132768631","4.370757132768631"
"101","4.072856098413467","4.072856098413467","4.072856098413467"
"102","4.323479562997818","4.323479562997818","4.323479562997818"
"104","3.9161089062690735","3.9161089062690735","3.9161089062690735"
"105","4.36148601770401","4.36148601770401","4.36148601770401"
"106","4.708590269088745","4.708590269088745","4.708590269088745"
"107","4.069111198186874","4.069111198186874","4.069111198186874"
"108","4.441096514463425","4.441096514463425","4.441096514463425"
"109","4.794715225696564","4.794715225696564","4.794715225696564"
"110","4.358839511871338","4.358839511871338","4.358839511871338"
"111","4.093684405088425","4.093684405088425","4.093684405088425"
"112","4.520723849534988","4.520723849534988","4.520723849534988"
"113","4.593293607234955","4.593293607234955","4.593293607234955"
"114","4.288084656000137","4.288084656000137","4.288084656000137"
"115","3.990662008523941","3.990662008523941","3.990662008523941"
"116","4.2081915736198425","4.2081915736198425","4.2081915736198425"
"117","3.6424700319767","3.6424700319767","3.6424700319767"
"118","3.915956050157547","3.915956050157547","3.915956050157547"
"119","4.49187034368515","4.49187034368515","4.49187034368515"
"120","3.781502604484558","3.781502604484558","3.781502604484558"
"121","5.3990152180194855","5.3990152180194855","5.3990152180194855"
"122","4.075613915920258","4.075613915920258","4.075613915920258"
"123","4.240448236465454","4.240448236465454","4.240448236465454"
"124","4.472220540046692","4.472220540046692","4.472220540046692"
"125","4.605298042297363","4.605298042297363","4.605298042297363"
"126","4.552563190460205","4.552563190460205","4.552563190460205"
"127","4.513723134994507","4.513723134994507","4.513723134994507"
"128","4.091441780328751","4.091441780328751","4.091441780328751"
"130","4.414377212524414","4.414377212524414","4.414377212524414"
"131","4.370531976222992","4.370531976222992","4.370531976222992"
"132","3.8207353949546814","3.8207353949546814","3.8207353949546814"
"133","4.177961647510529","4.177961647510529","4.177961647510529"
"134","4.013683885335922","4.013683885335922","4.013683885335922"
"135","3.938848704099655","3.938848704099655","3.938848704099655"
"136","4.27986067533493","4.27986067533493","4.27986067533493"
"137","4.293585121631622","4.293585121631622","4.293585121631622"
"138","4.575402677059174","4.575402677059174","4.575402677059174"
"139","4.080839931964874","4.080839931964874","4.080839931964874"
"140","3.8607866764068604","3.8607866764068604","3.8607866764068604"
"141","3.689812809228897","3.689812809228897","3.689812809228897"
"142","4.766069024801254","4.766069024801254","4.766069024801254"
"143","4.361367970705032","4.361367970705032","4.361367970705032"
"144","3.8888475000858307","3.8888475000858307","3.8888475000858307"
"145","4.060589015483856","4.060589015483856","4.060589015483856"
"146","4.30990207195282","4.30990207195282","4.30990207195282"
"147","3.90782031416893","3.90782031416893","3.90782031416893"
"148","3.8208050429821014","3.8208050429821014","3.8208050429821014"
"149","4.523979693651199","4.523979693651199","4.523979693651199"
"150","3.8436795473098755","3.8436795473098755","3.8436795473098755"
"151","4.187196731567383","4.187196731567383","4.187196731567383"
"152","4.243238776922226","4.243238776922226","4.243238776922226"
"153","5.070610553026199","5.070610553026199","5.070610553026199"
"154","4.039658308029175","4.039658308029175","4.039658308029175"
"156","3.772684097290039","3.772684097290039","3.772684097290039"
"157","4.281387805938721","4.281387805938721","4.281387805938721"
"158","4.319670885801315","4.319670885801315","4.319670885801315"
"159","3.948240429162979","3.948240429162979","3.948240429162979"
"160","4.070390313863754","4.070390313863754","4.070390313863754"
"161","4.3037585616111755","4.3037585616111755","4.3037585616111755"
"162","4.122674435377121","4.122674435377121","4.122674435377121"
"163","3.943280726671219","3.943280726671219","3.943280726671219"
"164","4.4384245574474335","4.4384245574474335","4.4384245574474335"
"165","4.223160803318024","4.223160803318024","4.223160803318024"
"166","4.797129154205322","4.797129154205322","4.797129154205322"
"167","5.466419696807861","5.466419696807861","5.466419696807861"
"168","4.990557640790939","4.990557640790939","4.990557640790939"
"169","4.5670671463012695","4.5670671463012695","4.5670671463012695"
"170","4.129929482936859","4.129929482936859","4.129929482936859"
"171","3.879529744386673","3.879529744386673","3.879529744386673"
"172","4.5584633350372314","4.5584633350372314","4.5584633350372314"
"173","3.787605881690979","3.787605881690979","3.787605881690979"
"174","4.4782994389534","4.4782994389534","4.4782994389534"
"175","3.8129791915416718","3.8129791915416718","3.8129791915416718"
"176","4.722174197435379","4.722174197435379","4.722174197435379"
"177","4.3840025663375854","4.3840025663375854","4.3840025663375854"
"178","4.248452365398407","4.248452365398407","4.248452365398407"
"179","4.247533679008484","4.247533679008484","4.247533679008484"
"180","4.379270285367966","4.379270285367966","4.379270285367966"
"182","4.535570114850998","4.535570114850998","4.535570114850998"
"183","3.8183461129665375","3.8183461129665375","3.8183461129665375"
"184","4.423515975475311","4.423515975475311","4.423515975475311"
"185","4.611346930265427","4.611346930265427","4.611346930265427"
"186","3.7379197478294373","3.7379197478294373","3.7379197478294373"
"187","4.17604985833168","4.17604985833168","4.17604985833168"
"188","3.888602167367935","3.888602167367935","3.888602167367935"
"189","4.547228395938873","4.547228395938873","4.547228395938873"
"190","4.211965709924698","4.211965709924698","4.211965709924698"
"191","3.464550346136093","3.464550346136093","3.464550346136093"
"192","3.5936016142368317","3.5936016142368317","3.5936016142368317"
"193","4.472475379705429","4.472475379705429","4.472475379705429"
"194","4.100425153970718","4.100425153970718","4.100425153970718"
"195","4.359227508306503","4.359227508306503","4.359227508306503"
"196","3.7901036143302917","3.7901036143302917","3.7901036143302917"
"197","4.526829749345779","4.526829749345779","4.526829749345779"
"198","4.329912036657333","4.329912036657333","4.329912036657333"
"199","4.000750362873077","4.000750362873077","4.000750362873077"
"200","4.570365875959396","4.570365875959396","4.570365875959396"
"201","4.105184257030487","4.105184257030487","4.105184257030487"
"202","4.146066129207611","4.146066129207611","4.146066129207611"
"203","4.182441413402557","4.182441413402557","4.182441413402557"
"204","4.492252171039581","4.492252171039581","4.492252171039581"
"205","4.61312261223793","4.61312261223793","4.61312261223793"
"206","4.018005847930908","4.018005847930908","4.018005847930908"
"208","4.1675885617733","4.1675885617733","4.1675885617733"
"209","4.076522022485733","4.076522022485733","4.076522022485733"
"210","3.632487714290619","3.632487714290619","3.632487714290619"
"211","4.007932960987091","4.007932960987091","4.007932960987091"
"212","3.261162668466568","3.261162668466568","3.261162668466568"
"213","3.7876689732074738","3.7876689732074738","3.7876689732074738"
"214","4.882207661867142","4.882207661867142","4.882207661867142"
"215","3.5307010114192963","3.5307010114192963","3.5307010114192963"
"216","4.641053318977356","4.641053318977356","4.641053318977356"
"217","3.670859932899475","3.670859932899475","3.670859932899475"
"218","4.85106486082077","4.85106486082077","4.85106486082077"
"219","3.4593414664268494","3.4593414664268494","3.4593414664268494"
"220","3.4758884608745575","3.4758884608745575","3.4758884608745575"
"221","4.414780676364899","4.414780676364899","4.414780676364899"
"222","4.487621873617172","4.487621873617172","4.487621873617172"
"223","4.05465692281723","4.05465692281723","4.05465692281723"
"224","4.455686956644058","4.455686956644058","4.455686956644058"
"225","4.0015309154987335","4.0015309154987335","4.0015309154987335"
"226","3.667939782142639","3.667939782142639","3.667939782142639"
"227","4.575314700603485","4.575314700603485","4.575314700603485"
"228","3.9594787061214447","3.9594787061214447","3.9594787061214447"
"229","4.3151169419288635","4.3151169419288635","4.3151169419288635"
"230","4.004291385412216","4.004291385412216","4.004291385412216"
"231","4.865555703639984","4.865555703639984","4.865555703639984"
"232","4.45525386929512","4.45525386929512","4.45525386929512"
"234","4.26397117972374","4.26397117972374","4.26397117972374"
"235","3.9458760023117065","3.9458760023117065","3.9458760023117065"
"236","3.6064727306365967","3.6064727306365967","3.6064727306365967"
"237","3.984277129173279","3.984277129173279","3.984277129173279"
"238","4.139814615249634","4.139814615249634","4.139814615249634"
"239","3.6956060230731964","3.6956060230731964","3.6956060230731964"
"240","4.333696186542511","4.333696186542511","4.333696186542511"
"241","4.27360725402832","4.27360725402832","4.27360725402832"
"242","4.424147516489029","4.424147516489029","4.424147516489029"
"243","4.462051212787628","4.462051212787628","4.462051212787628"
"244","3.2702810764312744","3.2702810764312744","3.2702810764312744"
"245","4.616217821836472","4.616217821836472","4.616217821836472"
"246","4.252125442028046","4.252125442028046","4.252125442028046"
"247","4.0777537524700165","4.0777537524700165","4.0777537524700165"
"248","4.013121783733368","4.013121783733368","4.013121783733368"
"249","4.015137553215027","4.015137553215027","4.015137553215027"
"250","4.362941771745682","4.362941771745682","4.362941771745682"
"251","4.568953603506088","4.568953603506088","4.568953603506088"
"252","3.7642790973186493","3.7642790973186493","3.7642790973186493"
"253","3.642591953277588","3.642591953277588","3.642591953277588"
"254","4.379745572805405","4.379745572805405","4.379745572805405"
"255","3.758169800043106","3.758169800043106","3.758169800043106"
"256","4.068928301334381","4.068928301334381","4.068928301334381"
"257","3.9625448882579803","3.9625448882579803","3.9625448882579803"
"258","3.859841078519821","3.859841078519821","3.859841078519821"
"260","4.0063835978508","4.0063835978508","4.0063835978508"
"261","4.37848886847496","4.37848886847496","4.37848886847496"
"262","3.4332633018493652","3.4332633018493652","3.4332633018493652"
"263","4.094548612833023","4.094548612833023","4.094548612833023"
"264","3.6868109107017517","3.6868109107017517","3.6868109107017517"
"265","4.241824001073837","4.241824001073837","4.241824001073837"
"266","4.6911274790763855","4.6911274790763855","4.6911274790763855"
"267","4.18337294459343","4.18337294459343","4.18337294459343"
"268","4.260819137096405","4.260819137096405","4.260819137096405"
"269","3.937414228916168","3.937414228916168","3.937414228916168"
"270","4.389596253633499","4.389596253633499","4.389596253633499"
"271","4.639489948749542","4.639489948749542","4.639489948749542"
"272","4.638693183660507","4.638693183660507","4.638693183660507"
"273","4.641915410757065","4.641915410757065","4.641915410757065"
"274","4.129190802574158","4.129190802574158","4.129190802574158"
"275","4.348620057106018","4.348620057106018","4.348620057106018"
"276","3.6273119151592255","3.6273119151592255","3.6273119151592255"
"277","4.168634921312332","4.168634921312332","4.168634921312332"
"278","4.309749394655228","4.309749394655228","4.309749394655228"
"279","4.383741408586502","4.383741408586502","4.383741408586502"
"280","3.636827141046524","3.636827141046524","3.636827141046524"
"281","3.8706701397895813","3.8706701397895813","3.8706701397895813"
"282","4.351167172193527","4.351167172193527","4.351167172193527"
"283","4.106614887714386","4.106614887714386","4.106614887714386"
"284","3.266126900911331","3.266126900911331","3.266126900911331"
"286","3.75406950712204","3.75406950712204","3.75406950712204"
"287","4.020114094018936","4.020114094018936","4.020114094018936"
"288","4.156623542308807","4.156623542308807","4.156623542308807"
"289","4.453563928604126","4.453563928604126","4.453563928604126"
"290","3.411553233861923","3.411553233861923","3.411553233861923"
"291","3.81611230969429","3.81611230969429","3.81611230969429"
"292","4.439026117324829","4.439026117324829","4.439026117324829"
"293","3.5231514275074005","3.5231514275074005","3.5231514275074005"
"294","3.9476368129253387","3.9476368129253387","3.9476368129253387"
"295","3.503804236650467","3.503804236650467","3.503804236650467"
"296","3.3350592851638794","3.3350592851638794","3.3350592851638794"
"297","5.088305354118347","5.088305354118347","5.088305354118347"
"298","3.6767730712890625","3.6767730712890625","3.6767730712890625"
"299","3.502113848924637","3.502113848924637","3.502113848924637"
"300","4.147873133420944","4.147873133420944","4.147873133420944"
"301","3.760267287492752","3.760267287492752","3.760267287492752"
"302","4.353285729885101","4.353285729885101","4.353285729885101"
"303","3.9024718105793","3.9024718105793","3.9024718105793"
"304","3.770939141511917","3.770939141511917","3.770939141511917"
"305","3.9617135524749756","3.9617135524749756","3.9617135524749756"
"306","4.230459064245224","4.230459064245224","4.230459064245224"
"307","4.0464019775390625","4.0464019775390625","4.0464019775390625"
"308","4.048833966255188","4.048833966255188","4.048833966255188"
"309","4.852892965078354","4.852892965078354","4.852892965078354"
"310","3.545381039381027","3.545381039381027","3.545381039381027"
"312","3.5321265161037445","3.5321265161037445","3.5321265161037445"
"313","4.692398816347122","4.692398816347122","4.692398816347122"
"314","3.845104932785034","3.845104932785034","3.845104932785034"
"315","4.028731197118759","4.028731197118759","4.028731197118759"
"316","4.1388674676418304","4.1388674676418304","4.1388674676418304"
"317","4.644513100385666","4.644513100385666","4.644513100385666"
"318","5.016478091478348","5.016478091478348","5.016478091478348"
"319","3.2958185970783234","3.2958185970783234","3.2958185970783234"
"320","4.464503437280655","4.464503437280655","4.464503437280655"
"321","4.422553688287735","4.422553688287735","4.422553688287735"
"322","3.5251954793930054","3.5251954793930054","3.5251954793930054"
"323","3.747707426548004","3.747707426548004","3.747707426548004"
"324","3.7595295906066895","3.7595295906066895","3.7595295906066895"
"325","3.590788632631302","3.590788632631302","3.590788632631302"
"326","3.6913934350013733","3.6913934350013733","3.6913934350013733"
"327","3.5487618148326874","3.5487618148326874","3.5487618148326874"
"328","4.289227247238159","4.289227247238159","4.289227247238159"
"329","4.144776910543442","4.144776910543442","4.144776910543442"
"330","4.022550940513611","4.022550940513611","4.022550940513611"
"331","4.264831036329269","4.264831036329269","4.264831036329269"
"332","4.216804563999176","4.216804563999176","4.216804563999176"
"333","4.45350182056427","4.45350182056427","4.45350182056427"
"334","4.005006104707718","4.005006104707718","4.005006104707718"
"335","3.57833468914032","3.57833468914032","3.57833468914032"
"336","4.169492244720459","4.169492244720459","4.169492244720459"
"338","4.308775931596756","4.308775931596756","4.308775931596756"
"339","4.206951677799225","4.206951677799225","4.206951677799225"
"340","5.097939282655716","5.097939282655716","5.097939282655716"
"341","3.9924426674842834","3.9924426674842834","3.9924426674842834"
"342","3.725300222635269","3.725300222635269","3.725300222635269"
"343","4.28633725643158","4.28633725643158","4.28633725643158"
"344","3.749998778104782","3.749998778104782","3.749998778104782"
"345","4.362681001424789","4.362681001424789","4.362681001424789"
"346","3.591518849134445","3.591518849134445","3.591518849134445"
"347","3.4591445326805115","3.4591445326805115","3.4591445326805115"
"348","4.021568447351456","4.021568447351456","4.021568447351456"
"349","3.9980900287628174","3.9980900287628174","3.9980900287628174"
"350","4.1988824009895325","4.1988824009895325","4.1988824009895325"
"351","4.125830590724945","4.125830590724945","4.125830590724945"
"352","4.230941891670227","4.230941891670227","4.230941891670227"
"353","4.115159809589386","4.115159809589386","4.115159809589386"
"354","4.039400368928909","4.039400368928909","4.039400368928909"
"355","4.675014972686768","4.675014972686768","4.675014972686768"
"356","3.8586276471614838","3.8586276471614838","3.8586276471614838"
"357","3.5608320236206055","3.5608320236206055","3.5608320236206055"
"358","4.850847363471985","4.850847363471985","4.850847363471985"
"359","3.6241041719913483","3.6241041719913483","3.6241041719913483"
"360","3.675370901823044","3.675370901823044","3.675370901823044"
"361","4.168259531259537","4.168259531259537","4.168259531259537"
"362","3.796383500099182","3.796383500099182","3.796383500099182"
"364","4.860092103481293","4.860092103481293","4.860092103481293"
"365","4.8479185700416565","4.8479185700416565","4.8479185700416565"
"366","3.617112159729004","3.617112159729004","3.617112159729004"
"367","3.890254318714142","3.890254318714142","3.890254318714142"
"368","5.0096767246723175","5.0096767246723175","5.0096767246723175"
"369","4.367815554141998","4.367815554141998","4.367815554141998"
"370","4.1390078365802765","4.1390078365802765","4.1390078365802765"
