"Step","tpu-v4-spmd-resumed-0 - train/delta_cos_l40_t23","tpu-v4-spmd-resumed-0 - train/delta_cos_l40_t23__MIN","tpu-v4-spmd-resumed-0 - train/delta_cos_l40_t23__MAX"
"1860","0.06494140625","0.06494140625","0.06494140625"
"1880","0.18359375","0.18359375","0.18359375"
"1900","0.1640625","0.1640625","0.1640625"
"1920","0.1865234375","0.1865234375","0.1865234375"
"1940","0.04736328125","0.04736328125","0.04736328125"
"1960","0.23828125","0.23828125","0.23828125"
"1980","0.181640625","0.181640625","0.181640625"
"2000","0.203125","0.203125","0.203125"
"2020","0.10400390625","0.10400390625","0.10400390625"
"2040","0.2080078125","0.2080078125","0.2080078125"
"2060","0.1494140625","0.1494140625","0.1494140625"
"2080","0.158203125","0.158203125","0.158203125"
"2100","0.154296875","0.154296875","0.154296875"
"2120","0.271484375","0.271484375","0.271484375"
"2140","0.21875","0.21875","0.21875"
"2160","0.291015625","0.291015625","0.291015625"
"2180","0.1572265625","0.1572265625","0.1572265625"
"2200","0.1953125","0.1953125","0.1953125"
"2220","0.23046875","0.23046875","0.23046875"
"2240","0.244140625","0.244140625","0.244140625"
"2260","0.05712890625","0.05712890625","0.05712890625"
"2280","0.203125","0.203125","0.203125"
"2300","0.294921875","0.294921875","0.294921875"
"2320","0.1884765625","0.1884765625","0.1884765625"
"2340","0.29296875","0.29296875","0.29296875"
"2360","0.1171875","0.1171875","0.1171875"
"2380","0.166015625","0.166015625","0.166015625"
"2400","0.26171875","0.26171875","0.26171875"
"2420","0.2041015625","0.2041015625","0.2041015625"
"2440","0.232421875","0.232421875","0.232421875"
"2460","0.1806640625","0.1806640625","0.1806640625"
"2480","0.240234375","0.240234375","0.240234375"
"2500","0.287109375","0.287109375","0.287109375"
"2520","0.30078125","0.30078125","0.30078125"
"2540","0.2119140625","0.2119140625","0.2119140625"
"2560","0.248046875","0.248046875","0.248046875"
"2580","0.28515625","0.28515625","0.28515625"
"2600","0.29296875","0.29296875","0.29296875"
"2620","0.26953125","0.26953125","0.26953125"
"2640","0.326171875","0.326171875","0.326171875"
"2660","0.287109375","0.287109375","0.287109375"
"2680","0.36328125","0.36328125","0.36328125"
"2700","0.181640625","0.181640625","0.181640625"
"2720","0.201171875","0.201171875","0.201171875"
"2740","0.373046875","0.373046875","0.373046875"
"2760","0.33984375","0.33984375","0.33984375"
"2780","0.375","0.375","0.375"
"2800","0.263671875","0.263671875","0.263671875"
"2820","0.27734375","0.27734375","0.27734375"
"2840","0.228515625","0.228515625","0.228515625"
"2860","0.2392578125","0.2392578125","0.2392578125"
"2880","0.35546875","0.35546875","0.35546875"
"2900","0.3203125","0.3203125","0.3203125"
"2920","0.283203125","0.283203125","0.283203125"
"2940","0.208984375","0.208984375","0.208984375"
"2960","0.41015625","0.41015625","0.41015625"
"2980","0.2109375","0.2109375","0.2109375"
"3000","0.3125","0.3125","0.3125"
"3020","0.42578125","0.42578125","0.42578125"
"3040","0.32421875","0.32421875","0.32421875"
"3060","0.146484375","0.146484375","0.146484375"
"3080","0.283203125","0.283203125","0.283203125"
"3100","0.224609375","0.224609375","0.224609375"
"3120","0.36328125","0.36328125","0.36328125"
"3140","0.1884765625","0.1884765625","0.1884765625"
"3160","0.3359375","0.3359375","0.3359375"
"3180","0.41015625","0.41015625","0.41015625"
"3200","0.26953125","0.26953125","0.26953125"
"3220","0.40625","0.40625","0.40625"
"3240","0.1953125","0.1953125","0.1953125"
"3260","0.44921875","0.44921875","0.44921875"
"3280","0.35546875","0.35546875","0.35546875"
"3300","0.3984375","0.3984375","0.3984375"
"3320","0.29296875","0.29296875","0.29296875"
"3340","0.234375","0.234375","0.234375"
"3360","0.18359375","0.18359375","0.18359375"
"3380","0.27734375","0.27734375","0.27734375"
"3400","0.25","0.25","0.25"
"3420","0.4296875","0.4296875","0.4296875"
"3440","0.224609375","0.224609375","0.224609375"
"3460","0.359375","0.359375","0.359375"
"3480","0.2890625","0.2890625","0.2890625"
"3500","0.44140625","0.44140625","0.44140625"
"3520","0.431640625","0.431640625","0.431640625"
"3540","0.3984375","0.3984375","0.3984375"
"3560","0.205078125","0.205078125","0.205078125"
"3580","0.46875","0.46875","0.46875"
"3600","0.2109375","0.2109375","0.2109375"
"3620","0.4375","0.4375","0.4375"
"3640","0.30859375","0.30859375","0.30859375"
"3660","0.40625","0.40625","0.40625"
"3680","0.2421875","0.2421875","0.2421875"
"3700","0.443359375","0.443359375","0.443359375"
"3720","0.30859375","0.30859375","0.30859375"
"3740","0.26953125","0.26953125","0.26953125"
"3760","0.099609375","0.099609375","0.099609375"
"3780","0.4296875","0.4296875","0.4296875"
"3800","0.212890625","0.212890625","0.212890625"
"3820","0.1728515625","0.1728515625","0.1728515625"
"3840","0.34375","0.34375","0.34375"
"3860","0.388671875","0.388671875","0.388671875"
"3880","0.44921875","0.44921875","0.44921875"
"3900","0.37890625","0.37890625","0.37890625"
"3920","0.39453125","0.39453125","0.39453125"
"3940","0.328125","0.328125","0.328125"
"3960","0.4140625","0.4140625","0.4140625"
"3980","0.39453125","0.39453125","0.39453125"
"4000","0.3671875","0.3671875","0.3671875"
"4020","0.10107421875","0.10107421875","0.10107421875"
"4040","0.314453125","0.314453125","0.314453125"
"4060","0.29296875","0.29296875","0.29296875"
"4080","0.3828125","0.3828125","0.3828125"
"4100","0.2021484375","0.2021484375","0.2021484375"
"4120","0.21875","0.21875","0.21875"
"4140","0.3125","0.3125","0.3125"
"4160","0.3671875","0.3671875","0.3671875"
"4180","0.34375","0.34375","0.34375"
"4200","0.34375","0.34375","0.34375"
"4220","0.41796875","0.41796875","0.41796875"
"4240","0.283203125","0.283203125","0.283203125"
"4260","0.1650390625","0.1650390625","0.1650390625"
"4280","0.3828125","0.3828125","0.3828125"
"4300","0.3203125","0.3203125","0.3203125"
"4320","0.48046875","0.48046875","0.48046875"
"4340","0.3515625","0.3515625","0.3515625"
"4360","0.22265625","0.22265625","0.22265625"
"4380","0.1533203125","0.1533203125","0.1533203125"
"4400","0.40234375","0.40234375","0.40234375"
"4420","0.255859375","0.255859375","0.255859375"
"4440","0.2734375","0.2734375","0.2734375"
"4460","0.41015625","0.41015625","0.41015625"
"4480","0.177734375","0.177734375","0.177734375"
"4500","0.26171875","0.26171875","0.26171875"
"4520","0.33984375","0.33984375","0.33984375"
"4540","0.42578125","0.42578125","0.42578125"
"4560","0.390625","0.390625","0.390625"
"4580","0.369140625","0.369140625","0.369140625"
"4600","0.390625","0.390625","0.390625"
"4620","0.1494140625","0.1494140625","0.1494140625"
"4640","0.46484375","0.46484375","0.46484375"
"4660","0.359375","0.359375","0.359375"
"4680","0.35546875","0.35546875","0.35546875"
"4700","0.390625","0.390625","0.390625"
"4720","0.26171875","0.26171875","0.26171875"
"4740","0.44921875","0.44921875","0.44921875"
"4760","0.3671875","0.3671875","0.3671875"
"4780","0.2734375","0.2734375","0.2734375"
"4800","0.40234375","0.40234375","0.40234375"
"4820","0.515625","0.515625","0.515625"
"4840","0.306640625","0.306640625","0.306640625"
"4860","0.42578125","0.42578125","0.42578125"
"4880","0.298828125","0.298828125","0.298828125"
"4900","0.34765625","0.34765625","0.34765625"
"4920","0.228515625","0.228515625","0.228515625"
"4940","0.51953125","0.51953125","0.51953125"
"4960","0.29296875","0.29296875","0.29296875"
"4980","0.1865234375","0.1865234375","0.1865234375"
"5000","0.28515625","0.28515625","0.28515625"
"5020","0.29296875","0.29296875","0.29296875"
"5040","0.17578125","0.17578125","0.17578125"
"5060","0.369140625","0.369140625","0.369140625"
"5080","0.458984375","0.458984375","0.458984375"
"5100","0.484375","0.484375","0.484375"
"5120","0.546875","0.546875","0.546875"
"5140","0.42578125","0.42578125","0.42578125"
"5160","0.3671875","0.3671875","0.3671875"
"5180","0.328125","0.328125","0.328125"
"5200","0.34765625","0.34765625","0.34765625"
"5220","0.2041015625","0.2041015625","0.2041015625"
"5240","0.4609375","0.4609375","0.4609375"
"5260","0.296875","0.296875","0.296875"
"5280","0.3203125","0.3203125","0.3203125"
"5300","0.35546875","0.35546875","0.35546875"
"5320","0.40625","0.40625","0.40625"
"5340","0.19140625","0.19140625","0.19140625"
"5360","0.47265625","0.47265625","0.47265625"
"5380","0.40625","0.40625","0.40625"
"5400","0.34765625","0.34765625","0.34765625"
"5420","0.337890625","0.337890625","0.337890625"
"5440","0.474609375","0.474609375","0.474609375"
"5460","0.291015625","0.291015625","0.291015625"
"5480","0.1962890625","0.1962890625","0.1962890625"
"5500","0.20703125","0.20703125","0.20703125"
"5520","0.376953125","0.376953125","0.376953125"
"5540","0.33984375","0.33984375","0.33984375"
"5560","0.34765625","0.34765625","0.34765625"
"5580","0.38671875","0.38671875","0.38671875"
"5600","0.3203125","0.3203125","0.3203125"
"5620","0.3671875","0.3671875","0.3671875"
"5640","0.4921875","0.4921875","0.4921875"
"5660","0.328125","0.328125","0.328125"
"5680","0.3046875","0.3046875","0.3046875"
"5700","0.302734375","0.302734375","0.302734375"
"5720","0.21875","0.21875","0.21875"
"5740","0.326171875","0.326171875","0.326171875"
"5760","0.4140625","0.4140625","0.4140625"
"5780","0.173828125","0.173828125","0.173828125"
"5800","0.234375","0.234375","0.234375"
"5820","0.279296875","0.279296875","0.279296875"
"5840","0.40625","0.40625","0.40625"
"5860","0.4609375","0.4609375","0.4609375"
"5880","0.5625","0.5625","0.5625"
"5900","0.47265625","0.47265625","0.47265625"
"5920","0.30859375","0.30859375","0.30859375"
"5940","0.375","0.375","0.375"
"5960","0.41015625","0.41015625","0.41015625"
"5980","0.5078125","0.5078125","0.5078125"
"6000","0.349609375","0.349609375","0.349609375"
"6020","0.388671875","0.388671875","0.388671875"
"6040","0.404296875","0.404296875","0.404296875"
"6060","0.41015625","0.41015625","0.41015625"
"6080","0.322265625","0.322265625","0.322265625"
"6100","0.349609375","0.349609375","0.349609375"
"6120","0.5390625","0.5390625","0.5390625"
"6140","0.0986328125","0.0986328125","0.0986328125"
"6160","0.205078125","0.205078125","0.205078125"
"6180","0.224609375","0.224609375","0.224609375"
"6200","0.5234375","0.5234375","0.5234375"
"6220","0.515625","0.515625","0.515625"
"6240","0.34765625","0.34765625","0.34765625"
"6260","0.31640625","0.31640625","0.31640625"
"6280","0.44140625","0.44140625","0.44140625"
"6300","0.28515625","0.28515625","0.28515625"
"6320","0.154296875","0.154296875","0.154296875"
"6340","0.4375","0.4375","0.4375"
"6360","0.287109375","0.287109375","0.287109375"
"6380","0.353515625","0.353515625","0.353515625"
"6400","0.306640625","0.306640625","0.306640625"
"6420","0.451171875","0.451171875","0.451171875"
"6440","0.25","0.25","0.25"
"6460","0.443359375","0.443359375","0.443359375"
"6480","0.2109375","0.2109375","0.2109375"
"6500","0.310546875","0.310546875","0.310546875"
"6520","0.201171875","0.201171875","0.201171875"
"6540","0.32421875","0.32421875","0.32421875"
"6560","0.23046875","0.23046875","0.23046875"
"6580","0.4609375","0.4609375","0.4609375"
"6600","0.345703125","0.345703125","0.345703125"
"6620","0.29296875","0.29296875","0.29296875"
"6640","0.1806640625","0.1806640625","0.1806640625"
"6660","0.365234375","0.365234375","0.365234375"
"6680","0.54296875","0.54296875","0.54296875"
"6700","0.4296875","0.4296875","0.4296875"
"6720","0.24609375","0.24609375","0.24609375"
"6740","0.3828125","0.3828125","0.3828125"
"6760","0.421875","0.421875","0.421875"
"6780","0.52734375","0.52734375","0.52734375"
"6800","0.546875","0.546875","0.546875"
"6820","0.4609375","0.4609375","0.4609375"
"6840","0.44921875","0.44921875","0.44921875"
"6860","0.365234375","0.365234375","0.365234375"
"6880","0.53125","0.53125","0.53125"
"6900","0.2734375","0.2734375","0.2734375"
"6920","0.58984375","0.58984375","0.58984375"
"6940","0.375","0.375","0.375"
"6960","0.486328125","0.486328125","0.486328125"
"6980","0.453125","0.453125","0.453125"
"7000","0.59375","0.59375","0.59375"
"7020","0.296875","0.296875","0.296875"
"7040","0.5234375","0.5234375","0.5234375"
"7060","0.375","0.375","0.375"
"7080","0.4296875","0.4296875","0.4296875"
"7100","0.6015625","0.6015625","0.6015625"
"7120","0.51171875","0.51171875","0.51171875"
"7140","0.45703125","0.45703125","0.45703125"
"7160","0.39453125","0.39453125","0.39453125"
"7180","0.390625","0.390625","0.390625"
"7200","0.640625","0.640625","0.640625"
"7220","0.4140625","0.4140625","0.4140625"
"7240","0.5859375","0.5859375","0.5859375"
"7260","0.48046875","0.48046875","0.48046875"
"7280","0.52734375","0.52734375","0.52734375"
"7300","0.44921875","0.44921875","0.44921875"
"7320","0.578125","0.578125","0.578125"
"7340","0.5234375","0.5234375","0.5234375"
"7360","0.2890625","0.2890625","0.2890625"
"7380","0.349609375","0.349609375","0.349609375"
"7400","0.33984375","0.33984375","0.33984375"
"7420","0.546875","0.546875","0.546875"
"7440","0.51953125","0.51953125","0.51953125"
"7460","0.2021484375","0.2021484375","0.2021484375"
"7480","0.359375","0.359375","0.359375"
"7500","0.59375","0.59375","0.59375"
"7520","0.55859375","0.55859375","0.55859375"
"7540","0.5078125","0.5078125","0.5078125"
"7560","0.5546875","0.5546875","0.5546875"
"7580","0.546875","0.546875","0.546875"
"7600","0.421875","0.421875","0.421875"
"7620","0.515625","0.515625","0.515625"
"7640","0.4453125","0.4453125","0.4453125"
"7660","0.4453125","0.4453125","0.4453125"
"7680","0.345703125","0.345703125","0.345703125"
"7700","0.5234375","0.5234375","0.5234375"
"7720","0.40234375","0.40234375","0.40234375"
"7740","0.5625","0.5625","0.5625"
"7760","0.546875","0.546875","0.546875"
"7780","0.609375","0.609375","0.609375"
"7800","0.3828125","0.3828125","0.3828125"
"7820","0.5703125","0.5703125","0.5703125"
"7840","0.3515625","0.3515625","0.3515625"
"7860","0.53125","0.53125","0.53125"
"7880","0.498046875","0.498046875","0.498046875"
"7900","0.392578125","0.392578125","0.392578125"
"7920","0.3515625","0.3515625","0.3515625"
"7940","0.3125","0.3125","0.3125"
"7960","0.59375","0.59375","0.59375"
"7980","0.640625","0.640625","0.640625"
"8000","0.5078125","0.5078125","0.5078125"
"8020","0.40625","0.40625","0.40625"
"8040","0.51171875","0.51171875","0.51171875"
"8060","0.37890625","0.37890625","0.37890625"
"8080","0.5703125","0.5703125","0.5703125"
"8100","0.28515625","0.28515625","0.28515625"
"8120","0.330078125","0.330078125","0.330078125"
"8140","0.4453125","0.4453125","0.4453125"
"8160","0.330078125","0.330078125","0.330078125"
"8180","0.4375","0.4375","0.4375"
"8200","0.341796875","0.341796875","0.341796875"
"8220","0.390625","0.390625","0.390625"
"8240","0.5234375","0.5234375","0.5234375"
"8260","0.53125","0.53125","0.53125"
"8280","0.11474609375","0.11474609375","0.11474609375"
"8300","0.4921875","0.4921875","0.4921875"
"8320","0.45703125","0.45703125","0.45703125"
"8340","0.3828125","0.3828125","0.3828125"
"8360","0.486328125","0.486328125","0.486328125"
"8380","0.5078125","0.5078125","0.5078125"
"8400","0.26953125","0.26953125","0.26953125"
"8420","0.375","0.375","0.375"
"8440","0.431640625","0.431640625","0.431640625"
"8460","0.455078125","0.455078125","0.455078125"
"8480","0.578125","0.578125","0.578125"
"8500","0.294921875","0.294921875","0.294921875"
"8520","0.2578125","0.2578125","0.2578125"
"8540","0.462890625","0.462890625","0.462890625"
"8560","0.48828125","0.48828125","0.48828125"
"8580","0.3203125","0.3203125","0.3203125"
"8600","0.6015625","0.6015625","0.6015625"
"8620","0.31640625","0.31640625","0.31640625"
"8640","0.25390625","0.25390625","0.25390625"
"8660","0.427734375","0.427734375","0.427734375"
"8680","0.640625","0.640625","0.640625"
"8700","0.19921875","0.19921875","0.19921875"
"8720","0.43359375","0.43359375","0.43359375"
"8740","0.3828125","0.3828125","0.3828125"
"8760","0.44140625","0.44140625","0.44140625"
"8780","0.6328125","0.6328125","0.6328125"
"8800","0.43359375","0.43359375","0.43359375"
"8820","0.47265625","0.47265625","0.47265625"
"8840","0.58984375","0.58984375","0.58984375"
"8860","0.6015625","0.6015625","0.6015625"
"8880","0.6328125","0.6328125","0.6328125"
"8900","0.5859375","0.5859375","0.5859375"
"8920","0.39453125","0.39453125","0.39453125"
"8940","0.3515625","0.3515625","0.3515625"
"8960","0.28515625","0.28515625","0.28515625"
"8980","0.400390625","0.400390625","0.400390625"
"9000","0.466796875","0.466796875","0.466796875"
"9020","0.49609375","0.49609375","0.49609375"
"9040","0.345703125","0.345703125","0.345703125"
"9060","0.47265625","0.47265625","0.47265625"
"9080","0.45703125","0.45703125","0.45703125"
"9100","0.08984375","0.08984375","0.08984375"
"9120","0.49609375","0.49609375","0.49609375"
"9140","0.1962890625","0.1962890625","0.1962890625"
"9160","0.44921875","0.44921875","0.44921875"
"9180","0.51171875","0.51171875","0.51171875"
"9200","0.4453125","0.4453125","0.4453125"
"9220","0.4609375","0.4609375","0.4609375"
"9240","0.353515625","0.353515625","0.353515625"
"9260","0.396484375","0.396484375","0.396484375"
"9280","0.40234375","0.40234375","0.40234375"
"9300","0.484375","0.484375","0.484375"
"9320","0.2578125","0.2578125","0.2578125"
"9340","0.671875","0.671875","0.671875"
"9360","0.51953125","0.51953125","0.51953125"
"9380","0.5","0.5","0.5"
"9400","0.400390625","0.400390625","0.400390625"
"9420","0.57421875","0.57421875","0.57421875"
"9440","0.123046875","0.123046875","0.123046875"
"9460","0.44140625","0.44140625","0.44140625"
"9480","0.45703125","0.45703125","0.45703125"
"9500","0.1884765625","0.1884765625","0.1884765625"
"9520","0.26953125","0.26953125","0.26953125"
"9540","0.5625","0.5625","0.5625"
"9560","0.5625","0.5625","0.5625"
"9580","0.46875","0.46875","0.46875"
"9600","0.52734375","0.52734375","0.52734375"
"9620","0.36328125","0.36328125","0.36328125"
"9640","0.3125","0.3125","0.3125"
"9660","0.5078125","0.5078125","0.5078125"
"9680","0.6640625","0.6640625","0.6640625"
"9700","0.66796875","0.66796875","0.66796875"
"9720","0.5625","0.5625","0.5625"
"9740","0.53515625","0.53515625","0.53515625"
"9760","0.5625","0.5625","0.5625"
"9780","0.58984375","0.58984375","0.58984375"
"9800","0.5234375","0.5234375","0.5234375"
"9820","0.66015625","0.66015625","0.66015625"
"9840","0.39453125","0.39453125","0.39453125"
"9860","0.5390625","0.5390625","0.5390625"
"9880","0.546875","0.546875","0.546875"
"9900","0.2578125","0.2578125","0.2578125"
"9920","0.3984375","0.3984375","0.3984375"
"9940","0.490234375","0.490234375","0.490234375"
"9960","0.5703125","0.5703125","0.5703125"
"9980","0.376953125","0.376953125","0.376953125"
"10000","0.4609375","0.4609375","0.4609375"
"10020","0.232421875","0.232421875","0.232421875"
"10040","0.609375","0.609375","0.609375"
"10060","0.56640625","0.56640625","0.56640625"
"10080","0.34375","0.34375","0.34375"
"10100","0.49609375","0.49609375","0.49609375"
"10120","0.46484375","0.46484375","0.46484375"
"10140","0.267578125","0.267578125","0.267578125"
"10160","0.50390625","0.50390625","0.50390625"
"10180","0.48828125","0.48828125","0.48828125"
"10200","0.53125","0.53125","0.53125"
"10220","0.45703125","0.45703125","0.45703125"
"10240","0.5703125","0.5703125","0.5703125"
"10260","0.578125","0.578125","0.578125"
"10280","0.48828125","0.48828125","0.48828125"
"10300","0.373046875","0.373046875","0.373046875"
"10320","0.29296875","0.29296875","0.29296875"
"10340","0.24609375","0.24609375","0.24609375"
"10360","0.5859375","0.5859375","0.5859375"
"10380","0.546875","0.546875","0.546875"
"10400","0.546875","0.546875","0.546875"
"10420","0.236328125","0.236328125","0.236328125"
"10440","0.5625","0.5625","0.5625"
"10460","0.6484375","0.6484375","0.6484375"
"10480","0.287109375","0.287109375","0.287109375"
"10500","0.5","0.5","0.5"
"10520","0.34375","0.34375","0.34375"
"10540","0.47265625","0.47265625","0.47265625"
"10560","0.5859375","0.5859375","0.5859375"
"10580","0.65234375","0.65234375","0.65234375"
"10600","0.6015625","0.6015625","0.6015625"
"10620","0.5390625","0.5390625","0.5390625"
"10640","0.5546875","0.5546875","0.5546875"
"10660","0.44140625","0.44140625","0.44140625"
"10680","0.435546875","0.435546875","0.435546875"
"10700","0.322265625","0.322265625","0.322265625"
"10720","0.546875","0.546875","0.546875"
"10740","0.4375","0.4375","0.4375"
"10760","0.37109375","0.37109375","0.37109375"
"10780","0.5","0.5","0.5"
"10800","0.671875","0.671875","0.671875"
"10820","0.34765625","0.34765625","0.34765625"
"10840","0.2412109375","0.2412109375","0.2412109375"
"10860","0.625","0.625","0.625"
"10880","0.33203125","0.33203125","0.33203125"
"10900","0.416015625","0.416015625","0.416015625"
"10920","0.5625","0.5625","0.5625"
"10940","0.416015625","0.416015625","0.416015625"
"10960","0.298828125","0.298828125","0.298828125"
"10980","0.5234375","0.5234375","0.5234375"
"11000","0.5625","0.5625","0.5625"
"11020","0.4453125","0.4453125","0.4453125"
"11040","0.15234375","0.15234375","0.15234375"
"11060","0.21875","0.21875","0.21875"
"11080","0.53125","0.53125","0.53125"
"11100","0.5625","0.5625","0.5625"
"11120","0.30859375","0.30859375","0.30859375"
"11140","0.6640625","0.6640625","0.6640625"
"11160","0.609375","0.609375","0.609375"
"11180","0.30859375","0.30859375","0.30859375"
"11200","0.423828125","0.423828125","0.423828125"
"11220","0.171875","0.171875","0.171875"
"11240","0.349609375","0.349609375","0.349609375"
"11260","0.47265625","0.47265625","0.47265625"
"11280","0.5234375","0.5234375","0.5234375"
"11300","0.5390625","0.5390625","0.5390625"
"11320","0.365234375","0.365234375","0.365234375"
"11340","0.4609375","0.4609375","0.4609375"
"11360","0.4609375","0.4609375","0.4609375"
"11380","0.4765625","0.4765625","0.4765625"
"11400","0.466796875","0.466796875","0.466796875"
"11420","0.5390625","0.5390625","0.5390625"
"11440","0.53515625","0.53515625","0.53515625"
"11460","0.5390625","0.5390625","0.5390625"
"11480","0.353515625","0.353515625","0.353515625"
"11500","0.51171875","0.51171875","0.51171875"
"11520","0.181640625","0.181640625","0.181640625"
"11540","0.40625","0.40625","0.40625"
"11560","0.470703125","0.470703125","0.470703125"
"11580","0.51171875","0.51171875","0.51171875"
"11600","0.59765625","0.59765625","0.59765625"
"11620","0.51953125","0.51953125","0.51953125"
"11640","0.67578125","0.67578125","0.67578125"
"11660","0.5546875","0.5546875","0.5546875"
"11680","0.384765625","0.384765625","0.384765625"
"11700","0.5390625","0.5390625","0.5390625"
"11720","0.486328125","0.486328125","0.486328125"
"11740","0.53125","0.53125","0.53125"
"11760","0.024658203125","0.024658203125","0.024658203125"
"11780","0.5703125","0.5703125","0.5703125"
"11800","0.6015625","0.6015625","0.6015625"
"11820","0.6875","0.6875","0.6875"
"11840","0.49609375","0.49609375","0.49609375"
"11860","0.51953125","0.51953125","0.51953125"
"11880","0.44140625","0.44140625","0.44140625"
"11900","0.52734375","0.52734375","0.52734375"
"11920","0.65625","0.65625","0.65625"
"11940","0.45703125","0.45703125","0.45703125"
"11960","0.59375","0.59375","0.59375"
"11980","0.40625","0.40625","0.40625"
"12000","0.671875","0.671875","0.671875"
