"Step","tpu-v4-spmd-resumed-0 - train/delta_cos_l40_t01","tpu-v4-spmd-resumed-0 - train/delta_cos_l40_t01__MIN","tpu-v4-spmd-resumed-0 - train/delta_cos_l40_t01__MAX"
"5300","0.59375","0.59375","0.59375"
"5320","0.46484375","0.46484375","0.46484375"
"5340","0.345703125","0.345703125","0.345703125"
"5360","0.640625","0.640625","0.640625"
"5380","0.3359375","0.3359375","0.3359375"
"5400","0.310546875","0.310546875","0.310546875"
"5420","0.01904296875","0.01904296875","0.01904296875"
"5440","0.6953125","0.6953125","0.6953125"
"5460","0.423828125","0.423828125","0.423828125"
"5480","0.365234375","0.365234375","0.365234375"
"5500","0.31640625","0.31640625","0.31640625"
"5520","0.333984375","0.333984375","0.333984375"
"5540","0.2451171875","0.2451171875","0.2451171875"
"5560","0.6953125","0.6953125","0.6953125"
"5580","0.259765625","0.259765625","0.259765625"
"5600","0.30078125","0.30078125","0.30078125"
"5620","0.7109375","0.7109375","0.7109375"
"5640","0.671875","0.671875","0.671875"
"5660","0.177734375","0.177734375","0.177734375"
"5680","0.359375","0.359375","0.359375"
"5700","0.4453125","0.4453125","0.4453125"
"5720","0.38671875","0.38671875","0.38671875"
"5740","0.30078125","0.30078125","0.30078125"
"5760","0.59375","0.59375","0.59375"
"5780","0.30078125","0.30078125","0.30078125"
"5800","0.28125","0.28125","0.28125"
"5820","0.54296875","0.54296875","0.54296875"
"5840","0.32421875","0.32421875","0.32421875"
"5860","0.53515625","0.53515625","0.53515625"
"5880","0.57421875","0.57421875","0.57421875"
"5900","0.5859375","0.5859375","0.5859375"
"5920","0.201171875","0.201171875","0.201171875"
"5940","0.365234375","0.365234375","0.365234375"
"5960","0.49609375","0.49609375","0.49609375"
"5980","0.2890625","0.2890625","0.2890625"
"6000","0.5625","0.5625","0.5625"
"6020","0.400390625","0.400390625","0.400390625"
"6040","0.70703125","0.70703125","0.70703125"
"6060","0.58984375","0.58984375","0.58984375"
"6080","0.0927734375","0.0927734375","0.0927734375"
"6100","0.27734375","0.27734375","0.27734375"
"6120","0.59375","0.59375","0.59375"
"6140","-0.05419921875","-0.05419921875","-0.05419921875"
"6160","0.6875","0.6875","0.6875"
"6180","0.58984375","0.58984375","0.58984375"
"6200","0.271484375","0.271484375","0.271484375"
"6220","0.43359375","0.43359375","0.43359375"
"6240","0.640625","0.640625","0.640625"
"6260","0.396484375","0.396484375","0.396484375"
"6280","0.48046875","0.48046875","0.48046875"
"6300","0.34375","0.34375","0.34375"
"6320","0.3203125","0.3203125","0.3203125"
"6340","0.5","0.5","0.5"
"6360","-0.005615234375","-0.005615234375","-0.005615234375"
"6380","0.275390625","0.275390625","0.275390625"
"6400","0.31640625","0.31640625","0.31640625"
"6420","0.439453125","0.439453125","0.439453125"
"6440","0.375","0.375","0.375"
"6460","0.5390625","0.5390625","0.5390625"
"6480","0.6328125","0.6328125","0.6328125"
"6500","0.333984375","0.333984375","0.333984375"
"6520","0.019775390625","0.019775390625","0.019775390625"
"6540","0.212890625","0.212890625","0.212890625"
"6560","0.32421875","0.32421875","0.32421875"
"6580","0.6015625","0.6015625","0.6015625"
"6600","0.40625","0.40625","0.40625"
"6620","0.271484375","0.271484375","0.271484375"
"6640","0.2255859375","0.2255859375","0.2255859375"
"6660","0.6796875","0.6796875","0.6796875"
"6680","0.609375","0.609375","0.609375"
"6700","0.515625","0.515625","0.515625"
"6720","0.6328125","0.6328125","0.6328125"
"6740","0.38671875","0.38671875","0.38671875"
"6760","0.404296875","0.404296875","0.404296875"
"6780","0.59375","0.59375","0.59375"
"6800","0.640625","0.640625","0.640625"
"6820","0.703125","0.703125","0.703125"
"6840","0.369140625","0.369140625","0.369140625"
"6860","0.1787109375","0.1787109375","0.1787109375"
"6880","0.6328125","0.6328125","0.6328125"
"6900","0.26171875","0.26171875","0.26171875"
"6920","0.65625","0.65625","0.65625"
"6940","0.55859375","0.55859375","0.55859375"
"6960","0.57421875","0.57421875","0.57421875"
"6980","0.6875","0.6875","0.6875"
"7000","0.55078125","0.55078125","0.55078125"
"7020","0.328125","0.328125","0.328125"
"7040","0.310546875","0.310546875","0.310546875"
"7060","0.625","0.625","0.625"
"7080","0.34375","0.34375","0.34375"
"7100","0.4921875","0.4921875","0.4921875"
"7120","0.6171875","0.6171875","0.6171875"
"7140","0.6640625","0.6640625","0.6640625"
"7160","0.38671875","0.38671875","0.38671875"
"7180","0.65625","0.65625","0.65625"
"7200","0.67578125","0.67578125","0.67578125"
"7220","0.267578125","0.267578125","0.267578125"
"7240","0.640625","0.640625","0.640625"
"7260","0.359375","0.359375","0.359375"
"7280","0.55078125","0.55078125","0.55078125"
"7300","0.31640625","0.31640625","0.31640625"
"7320","0.6015625","0.6015625","0.6015625"
"7340","0.384765625","0.384765625","0.384765625"
"7360","0.349609375","0.349609375","0.349609375"
"7380","0.5","0.5","0.5"
"7400","0.291015625","0.291015625","0.291015625"
"7420","0.5390625","0.5390625","0.5390625"
"7440","0.6796875","0.6796875","0.6796875"
"7460","0.138671875","0.138671875","0.138671875"
"7480","0.435546875","0.435546875","0.435546875"
"7500","0.6171875","0.6171875","0.6171875"
"7520","0.42578125","0.42578125","0.42578125"
"7540","0.412109375","0.412109375","0.412109375"
"7560","0.68359375","0.68359375","0.68359375"
"7580","0.53515625","0.53515625","0.53515625"
"7600","0.400390625","0.400390625","0.400390625"
"7620","0.609375","0.609375","0.609375"
"7640","0.0849609375","0.0849609375","0.0849609375"
"7660","0.2109375","0.2109375","0.2109375"
"7680","0.451171875","0.451171875","0.451171875"
"7700","0.453125","0.453125","0.453125"
"7720","0.55078125","0.55078125","0.55078125"
"7740","0.63671875","0.63671875","0.63671875"
"7760","0.625","0.625","0.625"
"7780","0.69140625","0.69140625","0.69140625"
"7800","0.71875","0.71875","0.71875"
"7820","0.38671875","0.38671875","0.38671875"
"7840","0.392578125","0.392578125","0.392578125"
"7860","0.6640625","0.6640625","0.6640625"
"7880","0.2080078125","0.2080078125","0.2080078125"
"7900","0.396484375","0.396484375","0.396484375"
"7920","0.6328125","0.6328125","0.6328125"
"7940","0.5625","0.5625","0.5625"
"7960","0.458984375","0.458984375","0.458984375"
"7980","0.7890625","0.7890625","0.7890625"
"8000","0.7421875","0.7421875","0.7421875"
"8020","0.71875","0.71875","0.71875"
"8040","0.6875","0.6875","0.6875"
"8060","0.3671875","0.3671875","0.3671875"
"8080","0.5234375","0.5234375","0.5234375"
"8100","0.3359375","0.3359375","0.3359375"
"8120","0.3046875","0.3046875","0.3046875"
"8140","0.65625","0.65625","0.65625"
"8160","0.357421875","0.357421875","0.357421875"
"8180","0.4140625","0.4140625","0.4140625"
"8200","0.359375","0.359375","0.359375"
"8220","0.314453125","0.314453125","0.314453125"
"8240","0.453125","0.453125","0.453125"
"8260","0.65625","0.65625","0.65625"
"8280","0.5078125","0.5078125","0.5078125"
"8300","0.6171875","0.6171875","0.6171875"
"8320","0.58203125","0.58203125","0.58203125"
"8340","0.359375","0.359375","0.359375"
"8360","0.6640625","0.6640625","0.6640625"
"8380","0.6953125","0.6953125","0.6953125"
"8400","0.384765625","0.384765625","0.384765625"
"8420","0.35546875","0.35546875","0.35546875"
"8440","0.6015625","0.6015625","0.6015625"
"8460","0.265625","0.265625","0.265625"
"8480","0.62109375","0.62109375","0.62109375"
"8500","0.71875","0.71875","0.71875"
"8520","0.21484375","0.21484375","0.21484375"
"8540","0.7265625","0.7265625","0.7265625"
"8560","0.5390625","0.5390625","0.5390625"
"8580","0.3828125","0.3828125","0.3828125"
"8600","0.625","0.625","0.625"
"8620","0.055908203125","0.055908203125","0.055908203125"
"8640","0.37109375","0.37109375","0.37109375"
"8660","0.255859375","0.255859375","0.255859375"
"8680","0.486328125","0.486328125","0.486328125"
"8700","0.3125","0.3125","0.3125"
"8720","0.703125","0.703125","0.703125"
"8740","0.255859375","0.255859375","0.255859375"
"8760","0.77734375","0.77734375","0.77734375"
"8780","0.5859375","0.5859375","0.5859375"
"8800","0.34765625","0.34765625","0.34765625"
"8820","0.48828125","0.48828125","0.48828125"
"8840","0.7265625","0.7265625","0.7265625"
"8860","0.7265625","0.7265625","0.7265625"
"8880","0.71875","0.71875","0.71875"
"8900","0.54296875","0.54296875","0.54296875"
"8920","0.4296875","0.4296875","0.4296875"
"8940","0.380859375","0.380859375","0.380859375"
"8960","0.3203125","0.3203125","0.3203125"
"8980","0.6484375","0.6484375","0.6484375"
"9000","0.46875","0.46875","0.46875"
"9020","0.63671875","0.63671875","0.63671875"
"9040","0.4140625","0.4140625","0.4140625"
"9060","0.58984375","0.58984375","0.58984375"
"9080","0.46484375","0.46484375","0.46484375"
"9100","0.0859375","0.0859375","0.0859375"
"9120","0.609375","0.609375","0.609375"
"9140","0.126953125","0.126953125","0.126953125"
"9160","0.703125","0.703125","0.703125"
"9180","0.43359375","0.43359375","0.43359375"
"9200","0.75","0.75","0.75"
"9220","0.5","0.5","0.5"
"9240","0.326171875","0.326171875","0.326171875"
"9260","0.5390625","0.5390625","0.5390625"
"9280","0.4453125","0.4453125","0.4453125"
"9300","0.5703125","0.5703125","0.5703125"
"9320","0.373046875","0.373046875","0.373046875"
"9340","0.546875","0.546875","0.546875"
"9360","0.431640625","0.431640625","0.431640625"
"9380","0.66796875","0.66796875","0.66796875"
"9400","0.39453125","0.39453125","0.39453125"
"9420","0.640625","0.640625","0.640625"
"9440","0.1513671875","0.1513671875","0.1513671875"
"9460","0.240234375","0.240234375","0.240234375"
"9480","0.5","0.5","0.5"
"9500","0.142578125","0.142578125","0.142578125"
"9520","0.18359375","0.18359375","0.18359375"
"9540","0.7578125","0.7578125","0.7578125"
"9560","0.7265625","0.7265625","0.7265625"
"9580","0.61328125","0.61328125","0.61328125"
"9600","0.62890625","0.62890625","0.62890625"
"9620","0.62890625","0.62890625","0.62890625"
"9640","0.45703125","0.45703125","0.45703125"
"9660","0.625","0.625","0.625"
"9680","0.765625","0.765625","0.765625"
"9700","0.7734375","0.7734375","0.7734375"
"9720","0.66015625","0.66015625","0.66015625"
"9740","0.74609375","0.74609375","0.74609375"
"9760","0.49609375","0.49609375","0.49609375"
"9780","0.671875","0.671875","0.671875"
"9800","0.3984375","0.3984375","0.3984375"
"9820","0.73828125","0.73828125","0.73828125"
"9840","0.349609375","0.349609375","0.349609375"
"9860","0.71875","0.71875","0.71875"
"9880","0.7578125","0.7578125","0.7578125"
"9900","0.251953125","0.251953125","0.251953125"
"9920","0.314453125","0.314453125","0.314453125"
"9940","0.490234375","0.490234375","0.490234375"
"9960","0.640625","0.640625","0.640625"
"9980","0.4453125","0.4453125","0.4453125"
"10000","0.4453125","0.4453125","0.4453125"
"10020","0.37109375","0.37109375","0.37109375"
"10040","0.55859375","0.55859375","0.55859375"
"10060","0.58203125","0.58203125","0.58203125"
"10080","0.53125","0.53125","0.53125"
"10100","0.74609375","0.74609375","0.74609375"
"10120","0.365234375","0.365234375","0.365234375"
"10140","0.38671875","0.38671875","0.38671875"
"10160","0.443359375","0.443359375","0.443359375"
"10180","0.48046875","0.48046875","0.48046875"
"10200","0.50390625","0.50390625","0.50390625"
"10220","0.345703125","0.345703125","0.345703125"
"10240","0.671875","0.671875","0.671875"
"10260","0.671875","0.671875","0.671875"
"10280","0.546875","0.546875","0.546875"
"10300","0.384765625","0.384765625","0.384765625"
"10320","0.44921875","0.44921875","0.44921875"
"10340","0.2451171875","0.2451171875","0.2451171875"
"10360","0.62890625","0.62890625","0.62890625"
"10380","0.71875","0.71875","0.71875"
"10400","0.5","0.5","0.5"
"10420","0.392578125","0.392578125","0.392578125"
"10440","0.63671875","0.63671875","0.63671875"
"10460","0.5703125","0.5703125","0.5703125"
"10480","0.41796875","0.41796875","0.41796875"
"10500","0.59375","0.59375","0.59375"
"10520","0.279296875","0.279296875","0.279296875"
"10540","0.349609375","0.349609375","0.349609375"
"10560","0.375","0.375","0.375"
"10580","0.671875","0.671875","0.671875"
"10600","0.5390625","0.5390625","0.5390625"
"10620","0.7109375","0.7109375","0.7109375"
"10640","0.703125","0.703125","0.703125"
"10660","0.298828125","0.298828125","0.298828125"
"10680","0.283203125","0.283203125","0.283203125"
"10700","0.34765625","0.34765625","0.34765625"
"10720","0.671875","0.671875","0.671875"
"10740","0.7421875","0.7421875","0.7421875"
"10760","0.6484375","0.6484375","0.6484375"
"10780","0.625","0.625","0.625"
"10800","0.7109375","0.7109375","0.7109375"
"10820","0.52734375","0.52734375","0.52734375"
"10840","0.37890625","0.37890625","0.37890625"
"10860","0.67578125","0.67578125","0.67578125"
"10880","0.185546875","0.185546875","0.185546875"
"10900","0.64453125","0.64453125","0.64453125"
"10920","0.46484375","0.46484375","0.46484375"
"10940","0.42578125","0.42578125","0.42578125"
"10960","0.271484375","0.271484375","0.271484375"
"10980","0.6875","0.6875","0.6875"
"11000","0.59375","0.59375","0.59375"
"11020","0.5","0.5","0.5"
"11040","0.0322265625","0.0322265625","0.0322265625"
"11060","0.10205078125","0.10205078125","0.10205078125"
"11080","0.6953125","0.6953125","0.6953125"
"11100","0.6796875","0.6796875","0.6796875"
"11120","0.18359375","0.18359375","0.18359375"
"11140","0.7265625","0.7265625","0.7265625"
"11160","0.765625","0.765625","0.765625"
"11180","0.42578125","0.42578125","0.42578125"
"11200","0.390625","0.390625","0.390625"
"11220","0.09375","0.09375","0.09375"
"11240","0.12109375","0.12109375","0.12109375"
"11260","0.267578125","0.267578125","0.267578125"
"11280","0.58984375","0.58984375","0.58984375"
"11300","0.7109375","0.7109375","0.7109375"
"11320","0.42578125","0.42578125","0.42578125"
"11340","0.6328125","0.6328125","0.6328125"
"11360","0.6796875","0.6796875","0.6796875"
"11380","0.71875","0.71875","0.71875"
"11400","0.388671875","0.388671875","0.388671875"
"11420","0.65625","0.65625","0.65625"
"11440","0.7265625","0.7265625","0.7265625"
"11460","0.546875","0.546875","0.546875"
"11480","0.4609375","0.4609375","0.4609375"
"11500","0.7578125","0.7578125","0.7578125"
"11520","0.115234375","0.115234375","0.115234375"
"11540","0.435546875","0.435546875","0.435546875"
"11560","0.546875","0.546875","0.546875"
"11580","0.703125","0.703125","0.703125"
"11600","0.5703125","0.5703125","0.5703125"
"11620","0.75","0.75","0.75"
"11640","0.6953125","0.6953125","0.6953125"
"11660","0.6484375","0.6484375","0.6484375"
"11680","0.48046875","0.48046875","0.48046875"
"11700","0.75390625","0.75390625","0.75390625"
"11720","0.48828125","0.48828125","0.48828125"
"11740","0.466796875","0.466796875","0.466796875"
"11760","0.404296875","0.404296875","0.404296875"
"11780","0.78125","0.78125","0.78125"
"11800","0.79296875","0.79296875","0.79296875"
"11820","0.76171875","0.76171875","0.76171875"
"11840","0.291015625","0.291015625","0.291015625"
"11860","0.6640625","0.6640625","0.6640625"
"11880","0.32421875","0.32421875","0.32421875"
"11900","0.6484375","0.6484375","0.6484375"
"11920","0.640625","0.640625","0.640625"
"11940","0.5859375","0.5859375","0.5859375"
"11960","0.7734375","0.7734375","0.7734375"
"11980","0.443359375","0.443359375","0.443359375"
"12000","0.67578125","0.67578125","0.67578125"
"12020","0.2060546875","0.2060546875","0.2060546875"
"12040","0.3359375","0.3359375","0.3359375"
