"Step","tpu-v4-spmd-resumed-0 - val/l40_rank1_ratio","tpu-v4-spmd-resumed-0 - val/l40_rank1_ratio__MIN","tpu-v4-spmd-resumed-0 - val/l40_rank1_ratio__MAX"
"6590","0.7779183983802795","0.7779183983802795","0.7779183983802795"
"6640","0.7927089929580688","0.7927089929580688","0.7927089929580688"
"6690","0.7711851596832275","0.7711851596832275","0.7711851596832275"
"6740","0.7860467433929443","0.7860467433929443","0.7860467433929443"
"6790","0.7935411930084229","0.7935411930084229","0.7935411930084229"
"6840","0.8065094947814941","0.8065094947814941","0.8065094947814941"
"6890","0.8070982694625854","0.8070982694625854","0.8070982694625854"
"6940","0.8010572791099548","0.8010572791099548","0.8010572791099548"
"6990","0.8151000738143921","0.8151000738143921","0.8151000738143921"
"7040","0.7996784448623657","0.7996784448623657","0.7996784448623657"
"7090","0.8068329691886902","0.8068329691886902","0.8068329691886902"
"7140","0.806951105594635","0.806951105594635","0.806951105594635"
"7190","0.8028009533882141","0.8028009533882141","0.8028009533882141"
"7240","0.8034610152244568","0.8034610152244568","0.8034610152244568"
"7290","0.8021300435066223","0.8021300435066223","0.8021300435066223"
"7340","0.8014301061630249","0.8014301061630249","0.8014301061630249"
"7390","0.8076093792915344","0.8076093792915344","0.8076093792915344"
"7440","0.8111183047294617","0.8111183047294617","0.8111183047294617"
"7490","0.808661162853241","0.808661162853241","0.808661162853241"
"7540","0.8108099102973938","0.8108099102973938","0.8108099102973938"
"7590","0.8118526339530945","0.8118526339530945","0.8118526339530945"
"7640","0.8114838600158691","0.8114838600158691","0.8114838600158691"
"7690","0.8107519745826721","0.8107519745826721","0.8107519745826721"
"7740","0.8096743822097778","0.8096743822097778","0.8096743822097778"
"7790","0.8115594983100891","0.8115594983100891","0.8115594983100891"
"7840","0.8108620047569275","0.8108620047569275","0.8108620047569275"
"7890","0.8109447956085205","0.8109447956085205","0.8109447956085205"
"7940","0.8110539317131042","0.8110539317131042","0.8110539317131042"
"7990","0.8107155561447144","0.8107155561447144","0.8107155561447144"
"8040","0.810171902179718","0.810171902179718","0.810171902179718"
"8090","0.8107122182846069","0.8107122182846069","0.8107122182846069"
"8140","0.8019086718559265","0.8019086718559265","0.8019086718559265"
"8190","0.7759795188903809","0.7759795188903809","0.7759795188903809"
"8240","0.7825437188148499","0.7825437188148499","0.7825437188148499"
"8290","0.7896028757095337","0.7896028757095337","0.7896028757095337"
"8340","0.8124873638153076","0.8124873638153076","0.8124873638153076"
"8390","0.7995467185974121","0.7995467185974121","0.7995467185974121"
"8440","0.8180603384971619","0.8180603384971619","0.8180603384971619"
"8490","0.8001365065574646","0.8001365065574646","0.8001365065574646"
"8540","0.7750897407531738","0.7750897407531738","0.7750897407531738"
"8590","0.804844856262207","0.804844856262207","0.804844856262207"
"8640","0.7978924512863159","0.7978924512863159","0.7978924512863159"
"8690","0.7937963008880615","0.7937963008880615","0.7937963008880615"
"8740","0.790921151638031","0.790921151638031","0.790921151638031"
"8790","0.8119730949401855","0.8119730949401855","0.8119730949401855"
"8840","0.8235307931900024","0.8235307931900024","0.8235307931900024"
"8890","0.826282799243927","0.826282799243927","0.826282799243927"
"8940","0.8167918920516968","0.8167918920516968","0.8167918920516968"
"8990","0.8127285838127136","0.8127285838127136","0.8127285838127136"
"9040","0.815583348274231","0.815583348274231","0.815583348274231"
"9090","0.8139535784721375","0.8139535784721375","0.8139535784721375"
"9140","0.8110907077789307","0.8110907077789307","0.8110907077789307"
"9190","0.8140280842781067","0.8140280842781067","0.8140280842781067"
"9240","0.8127171993255615","0.8127171993255615","0.8127171993255615"
"9290","0.8157429099082947","0.8157429099082947","0.8157429099082947"
"9340","0.8177078366279602","0.8177078366279602","0.8177078366279602"
"9390","0.8196631073951721","0.8196631073951721","0.8196631073951721"
"9440","0.8193172216415405","0.8193172216415405","0.8193172216415405"
"9490","0.8196083307266235","0.8196083307266235","0.8196083307266235"
"9540","0.8194413185119629","0.8194413185119629","0.8194413185119629"
"9590","0.822553277015686","0.822553277015686","0.822553277015686"
"9640","0.8235345482826233","0.8235345482826233","0.8235345482826233"
"9690","0.8241941332817078","0.8241941332817078","0.8241941332817078"
"9740","0.8238376975059509","0.8238376975059509","0.8238376975059509"
"9790","0.8238595128059387","0.8238595128059387","0.8238595128059387"
"9840","0.8253178000450134","0.8253178000450134","0.8253178000450134"
"9890","0.8238241076469421","0.8238241076469421","0.8238241076469421"
"9940","0.8241362571716309","0.8241362571716309","0.8241362571716309"
"9990","0.8242421746253967","0.8242421746253967","0.8242421746253967"
"10040","0.8234313726425171","0.8234313726425171","0.8234313726425171"
"10090","0.8176425695419312","0.8176425695419312","0.8176425695419312"
"10140","0.8407289385795593","0.8407289385795593","0.8407289385795593"
"10190","0.6648984551429749","0.6648984551429749","0.6648984551429749"
"10240","0.7027574777603149","0.7027574777603149","0.7027574777603149"
"10290","0.7409175634384155","0.7409175634384155","0.7409175634384155"
"10340","0.731887698173523","0.731887698173523","0.731887698173523"
"10390","0.7464472055435181","0.7464472055435181","0.7464472055435181"
"10440","0.7158206105232239","0.7158206105232239","0.7158206105232239"
"10490","0.7623376846313477","0.7623376846313477","0.7623376846313477"
"10540","0.6897813677787781","0.6897813677787781","0.6897813677787781"
"10590","0.7272405624389648","0.7272405624389648","0.7272405624389648"
"10640","0.7375263571739197","0.7375263571739197","0.7375263571739197"
"10690","0.7447994947433472","0.7447994947433472","0.7447994947433472"
"10740","0.7508280277252197","0.7508280277252197","0.7508280277252197"
"10790","0.7494351267814636","0.7494351267814636","0.7494351267814636"
"10840","0.7539219260215759","0.7539219260215759","0.7539219260215759"
"10890","0.7758032083511353","0.7758032083511353","0.7758032083511353"
"10940","0.7630383968353271","0.7630383968353271","0.7630383968353271"
"10990","0.765296220779419","0.765296220779419","0.765296220779419"
"11040","0.7546324729919434","0.7546324729919434","0.7546324729919434"
"11090","0.7681657075881958","0.7681657075881958","0.7681657075881958"
"11140","0.7660093307495117","0.7660093307495117","0.7660093307495117"
"11190","0.774947464466095","0.774947464466095","0.774947464466095"
"11240","0.7781599164009094","0.7781599164009094","0.7781599164009094"
"11290","0.7784519791603088","0.7784519791603088","0.7784519791603088"
"11340","0.7769420742988586","0.7769420742988586","0.7769420742988586"
"11390","0.7803058624267578","0.7803058624267578","0.7803058624267578"
"11440","0.7810549736022949","0.7810549736022949","0.7810549736022949"
"11490","0.7829151153564453","0.7829151153564453","0.7829151153564453"
"11540","0.7818490266799927","0.7818490266799927","0.7818490266799927"
"11590","0.7842315435409546","0.7842315435409546","0.7842315435409546"
"11640","0.7842693328857422","0.7842693328857422","0.7842693328857422"
"11690","0.784465491771698","0.784465491771698","0.784465491771698"
"11740","0.7845638990402222","0.7845638990402222","0.7845638990402222"
"11790","0.7834627032279968","0.7834627032279968","0.7834627032279968"
"11840","0.7835767269134521","0.7835767269134521","0.7835767269134521"
"11890","0.7831776142120361","0.7831776142120361","0.7831776142120361"
"11940","0.7839905023574829","0.7839905023574829","0.7839905023574829"
"11990","0.7834506034851074","0.7834506034851074","0.7834506034851074"
"12040","0.7835224866867065","0.7835224866867065","0.7835224866867065"
"12090","0.7826026082038879","0.7826026082038879","0.7826026082038879"
"12140","0.7615156769752502","0.7615156769752502","0.7615156769752502"
"12190","0.6616801619529724","0.6616801619529724","0.6616801619529724"
"12240","0.630063533782959","0.630063533782959","0.630063533782959"
"12290","0.7039205431938171","0.7039205431938171","0.7039205431938171"
"12340","0.7074659466743469","0.7074659466743469","0.7074659466743469"
"12390","0.7685286402702332","0.7685286402702332","0.7685286402702332"
"12440","0.740727424621582","0.740727424621582","0.740727424621582"
"12490","0.7357316613197327","0.7357316613197327","0.7357316613197327"
"12540","0.7675425410270691","0.7675425410270691","0.7675425410270691"
"12590","0.7818667888641357","0.7818667888641357","0.7818667888641357"
"12640","0.7504118084907532","0.7504118084907532","0.7504118084907532"
"12690","0.7499534487724304","0.7499534487724304","0.7499534487724304"
"12740","0.7778109312057495","0.7778109312057495","0.7778109312057495"
"12790","0.7502789497375488","0.7502789497375488","0.7502789497375488"
"12840","0.7551640868186951","0.7551640868186951","0.7551640868186951"
"12890","0.7380131483078003","0.7380131483078003","0.7380131483078003"
"12940","0.7400521636009216","0.7400521636009216","0.7400521636009216"
"12990","0.74708491563797","0.74708491563797","0.74708491563797"
"13040","0.7442793846130371","0.7442793846130371","0.7442793846130371"
"13090","0.776710569858551","0.776710569858551","0.776710569858551"
"13140","0.7617428302764893","0.7617428302764893","0.7617428302764893"
"13190","0.7430796027183533","0.7430796027183533","0.7430796027183533"
"13240","0.7397246956825256","0.7397246956825256","0.7397246956825256"
"13290","0.7458151578903198","0.7458151578903198","0.7458151578903198"
"13340","0.7551408410072327","0.7551408410072327","0.7551408410072327"
"13390","0.7646751403808594","0.7646751403808594","0.7646751403808594"
"13440","0.7618984580039978","0.7618984580039978","0.7618984580039978"
"13490","0.7526883482933044","0.7526883482933044","0.7526883482933044"
"13540","0.7535594701766968","0.7535594701766968","0.7535594701766968"
"13590","0.75686115026474","0.75686115026474","0.75686115026474"
"13640","0.7564155459403992","0.7564155459403992","0.7564155459403992"
"13690","0.7557270526885986","0.7557270526885986","0.7557270526885986"
"13740","0.7568221688270569","0.7568221688270569","0.7568221688270569"
"13790","0.7559764385223389","0.7559764385223389","0.7559764385223389"
"13840","0.7568152546882629","0.7568152546882629","0.7568152546882629"
"13890","0.7564441561698914","0.7564441561698914","0.7564441561698914"
"13940","0.757570207118988","0.757570207118988","0.757570207118988"
"13990","0.7569966912269592","0.7569966912269592","0.7569966912269592"
"14040","0.7586900591850281","0.7586900591850281","0.7586900591850281"
"14090","0.7391453981399536","0.7391453981399536","0.7391453981399536"
"14140","0.6576123237609863","0.6576123237609863","0.6576123237609863"
"14190","0.6609014272689819","0.6609014272689819","0.6609014272689819"
"14240","0.6855579018592834","0.6855579018592834","0.6855579018592834"
"14290","0.682218611240387","0.682218611240387","0.682218611240387"
"14340","0.6338430643081665","0.6338430643081665","0.6338430643081665"
"14390","0.7291940450668335","0.7291940450668335","0.7291940450668335"
"14440","0.6504221558570862","0.6504221558570862","0.6504221558570862"
"14490","0.7034006714820862","0.7034006714820862","0.7034006714820862"
"14540","0.7451587319374084","0.7451587319374084","0.7451587319374084"
"14590","0.7473368048667908","0.7473368048667908","0.7473368048667908"
"14640","0.6164974570274353","0.6164974570274353","0.6164974570274353"
"14690","0.5900288224220276","0.5900288224220276","0.5900288224220276"
"14740","0.6549533605575562","0.6549533605575562","0.6549533605575562"
"14790","0.6934257745742798","0.6934257745742798","0.6934257745742798"
"14840","0.7053360939025879","0.7053360939025879","0.7053360939025879"
"14890","0.7179199457168579","0.7179199457168579","0.7179199457168579"
"14940","0.6968782544136047","0.6968782544136047","0.6968782544136047"
"14990","0.7203827500343323","0.7203827500343323","0.7203827500343323"
"15040","0.70981365442276","0.70981365442276","0.70981365442276"
"15090","0.7273630499839783","0.7273630499839783","0.7273630499839783"
"15140","0.7239764332771301","0.7239764332771301","0.7239764332771301"
"15190","0.7082130908966064","0.7082130908966064","0.7082130908966064"
"15240","0.727952778339386","0.727952778339386","0.727952778339386"
"15290","0.7323789000511169","0.7323789000511169","0.7323789000511169"
"15340","0.7321974039077759","0.7321974039077759","0.7321974039077759"
"15390","0.7335346937179565","0.7335346937179565","0.7335346937179565"
"15440","0.7245229482650757","0.7245229482650757","0.7245229482650757"
"15490","0.724532425403595","0.724532425403595","0.724532425403595"
"15540","0.7254940271377563","0.7254940271377563","0.7254940271377563"
"15590","0.7267152070999146","0.7267152070999146","0.7267152070999146"
"15640","0.7286418080329895","0.7286418080329895","0.7286418080329895"
"15690","0.7273630499839783","0.7273630499839783","0.7273630499839783"
"15740","0.7276331186294556","0.7276331186294556","0.7276331186294556"
"15790","0.7272133231163025","0.7272133231163025","0.7272133231163025"
"15840","0.7284643054008484","0.7284643054008484","0.7284643054008484"
"15890","0.7284274697303772","0.7284274697303772","0.7284274697303772"
"15940","0.7284573912620544","0.7284573912620544","0.7284573912620544"
"15990","0.7277867794036865","0.7277867794036865","0.7277867794036865"
"16040","0.7308951020240784","0.7308951020240784","0.7308951020240784"
"16090","0.7362650036811829","0.7362650036811829","0.7362650036811829"
"16140","0.7119497060775757","0.7119497060775757","0.7119497060775757"
"16190","0.7024646401405334","0.7024646401405334","0.7024646401405334"
"16240","0.6761287450790405","0.6761287450790405","0.6761287450790405"
"16290","0.6331605911254883","0.6331605911254883","0.6331605911254883"
"16340","0.5651354193687439","0.5651354193687439","0.5651354193687439"
"16390","0.5618366599082947","0.5618366599082947","0.5618366599082947"
"16440","0.6356876492500305","0.6356876492500305","0.6356876492500305"
"16490","0.6361215710639954","0.6361215710639954","0.6361215710639954"
"16540","0.6555248498916626","0.6555248498916626","0.6555248498916626"
"16590","0.4955672025680542","0.4955672025680542","0.4955672025680542"
"16640","0.5664486885070801","0.5664486885070801","0.5664486885070801"
"16690","0.6226611137390137","0.6226611137390137","0.6226611137390137"
"16740","0.5872194170951843","0.5872194170951843","0.5872194170951843"
"16790","0.6397430896759033","0.6397430896759033","0.6397430896759033"
"16840","0.6699440479278564","0.6699440479278564","0.6699440479278564"
"16890","0.6690754294395447","0.6690754294395447","0.6690754294395447"
"16940","0.6750293374061584","0.6750293374061584","0.6750293374061584"
"16990","0.6808731555938721","0.6808731555938721","0.6808731555938721"
"17040","0.6812198162078857","0.6812198162078857","0.6812198162078857"
"17090","0.6792728304862976","0.6792728304862976","0.6792728304862976"
"17140","0.6875231266021729","0.6875231266021729","0.6875231266021729"
"17190","0.6976087689399719","0.6976087689399719","0.6976087689399719"
"17240","0.6978310346603394","0.6978310346603394","0.6978310346603394"
"17290","0.7007805705070496","0.7007805705070496","0.7007805705070496"
"17340","0.7030555605888367","0.7030555605888367","0.7030555605888367"
"17390","0.7087996006011963","0.7087996006011963","0.7087996006011963"
"17440","0.7103627920150757","0.7103627920150757","0.7103627920150757"
"17490","0.7135918736457825","0.7135918736457825","0.7135918736457825"
"17540","0.7103672623634338","0.7103672623634338","0.7103672623634338"
"17590","0.7125641107559204","0.7125641107559204","0.7125641107559204"
"17640","0.7135666012763977","0.7135666012763977","0.7135666012763977"
"17690","0.7156831622123718","0.7156831622123718","0.7156831622123718"
"17740","0.7141273617744446","0.7141273617744446","0.7141273617744446"
"17790","0.7146652936935425","0.7146652936935425","0.7146652936935425"
"17840","0.713732123374939","0.713732123374939","0.713732123374939"
"17890","0.7148860692977905","0.7148860692977905","0.7148860692977905"
"17940","0.7140002250671387","0.7140002250671387","0.7140002250671387"
"17990","0.713969349861145","0.713969349861145","0.713969349861145"
"18040","0.7172970175743103","0.7172970175743103","0.7172970175743103"
"18090","0.684454083442688","0.684454083442688","0.684454083442688"
"18140","0.6889781355857849","0.6889781355857849","0.6889781355857849"
"18190","0.6743581891059875","0.6743581891059875","0.6743581891059875"
"18240","0.6716960668563843","0.6716960668563843","0.6716960668563843"
"18290","0.6826969981193542","0.6826969981193542","0.6826969981193542"
"18340","0.7170968651771545","0.7170968651771545","0.7170968651771545"
"18390","0.6344543695449829","0.6344543695449829","0.6344543695449829"
"18440","0.6897369623184204","0.6897369623184204","0.6897369623184204"
"18490","0.6947251558303833","0.6947251558303833","0.6947251558303833"
"18540","0.6664280891418457","0.6664280891418457","0.6664280891418457"
"18590","0.667071521282196","0.667071521282196","0.667071521282196"
"18640","0.7035350799560547","0.7035350799560547","0.7035350799560547"
"18690","0.7511809468269348","0.7511809468269348","0.7511809468269348"
"18740","0.74552983045578","0.74552983045578","0.74552983045578"
"18790","0.7797282338142395","0.7797282338142395","0.7797282338142395"
"18840","0.7202715873718262","0.7202715873718262","0.7202715873718262"
"18890","0.7320554852485657","0.7320554852485657","0.7320554852485657"
"18940","0.7512742280960083","0.7512742280960083","0.7512742280960083"
"18990","0.6817596554756165","0.6817596554756165","0.6817596554756165"
"19040","0.7518277168273926","0.7518277168273926","0.7518277168273926"
"19090","0.7656463384628296","0.7656463384628296","0.7656463384628296"
"19140","0.7664739489555359","0.7664739489555359","0.7664739489555359"
"19190","0.7711818814277649","0.7711818814277649","0.7711818814277649"
"19240","0.7799240946769714","0.7799240946769714","0.7799240946769714"
"19290","0.7895927429199219","0.7895927429199219","0.7895927429199219"
"19340","0.7803947329521179","0.7803947329521179","0.7803947329521179"
"19390","0.7815080881118774","0.7815080881118774","0.7815080881118774"
"19440","0.7834603190422058","0.7834603190422058","0.7834603190422058"
"19490","0.7797874212265015","0.7797874212265015","0.7797874212265015"
"19540","0.7790085077285767","0.7790085077285767","0.7790085077285767"
"19590","0.7826961874961853","0.7826961874961853","0.7826961874961853"
"19640","0.7832015752792358","0.7832015752792358","0.7832015752792358"
"19690","0.7813319563865662","0.7813319563865662","0.7813319563865662"
"19740","0.7822329998016357","0.7822329998016357","0.7822329998016357"
"19790","0.7814010977745056","0.7814010977745056","0.7814010977745056"
"19840","0.7828003168106079","0.7828003168106079","0.7828003168106079"
"19890","0.7831202745437622","0.7831202745437622","0.7831202745437622"
"19940","0.7821710109710693","0.7821710109710693","0.7821710109710693"
"19990","0.7827710509300232","0.7827710509300232","0.7827710509300232"
"20040","0.7851042151451111","0.7851042151451111","0.7851042151451111"
"20090","0.7821781039237976","0.7821781039237976","0.7821781039237976"
"20140","0.7916398048400879","0.7916398048400879","0.7916398048400879"
"20190","0.7513388991355896","0.7513388991355896","0.7513388991355896"
"20240","0.7025011777877808","0.7025011777877808","0.7025011777877808"
"20290","0.6322939395904541","0.6322939395904541","0.6322939395904541"
"20340","0.7754124402999878","0.7754124402999878","0.7754124402999878"
"20390","0.5829309821128845","0.5829309821128845","0.5829309821128845"
"20440","0.7533393502235413","0.7533393502235413","0.7533393502235413"
"20490","0.7125875353813171","0.7125875353813171","0.7125875353813171"
"20540","0.718438982963562","0.718438982963562","0.718438982963562"
"20590","0.7774272561073303","0.7774272561073303","0.7774272561073303"
"20640","0.7925666570663452","0.7925666570663452","0.7925666570663452"
"20690","0.7806190848350525","0.7806190848350525","0.7806190848350525"
"20740","0.729057252407074","0.729057252407074","0.729057252407074"
"20790","0.8020468950271606","0.8020468950271606","0.8020468950271606"
"20840","0.7879207134246826","0.7879207134246826","0.7879207134246826"
"20890","0.8119133710861206","0.8119133710861206","0.8119133710861206"
"20940","0.8039805889129639","0.8039805889129639","0.8039805889129639"
"20990","0.7153552770614624","0.7153552770614624","0.7153552770614624"
"21040","0.8264461159706116","0.8264461159706116","0.8264461159706116"
"21090","0.7800878286361694","0.7800878286361694","0.7800878286361694"
"21140","0.8149712681770325","0.8149712681770325","0.8149712681770325"
"21190","0.8178653717041016","0.8178653717041016","0.8178653717041016"
"21240","0.826019823551178","0.826019823551178","0.826019823551178"
"21290","0.8333307504653931","0.8333307504653931","0.8333307504653931"
"21340","0.8295618891716003","0.8295618891716003","0.8295618891716003"
"21390","0.8435383439064026","0.8435383439064026","0.8435383439064026"
"21440","0.8416822552680969","0.8416822552680969","0.8416822552680969"
"21490","0.8362604379653931","0.8362604379653931","0.8362604379653931"
"21540","0.8417547941207886","0.8417547941207886","0.8417547941207886"
"21590","0.8387799859046936","0.8387799859046936","0.8387799859046936"
"21640","0.8398979902267456","0.8398979902267456","0.8398979902267456"
"21690","0.8414985537528992","0.8414985537528992","0.8414985537528992"
"21740","0.842914342880249","0.842914342880249","0.842914342880249"
"21790","0.8426767587661743","0.8426767587661743","0.8426767587661743"
