"Step","tpu-v4-spmd-resumed-18000 - train/delta_cos_l40_t12","tpu-v4-spmd-resumed-18000 - train/delta_cos_l40_t12__MIN","tpu-v4-spmd-resumed-18000 - train/delta_cos_l40_t12__MAX"
"19420","0.64453125","0.64453125","0.64453125"
"19440","0.77734375","0.77734375","0.77734375"
"19460","0.734375","0.734375","0.734375"
"19480","0.3828125","0.3828125","0.3828125"
"19500","0.365234375","0.365234375","0.365234375"
"19520","0.4453125","0.4453125","0.4453125"
"19540","0.703125","0.703125","0.703125"
"19560","0.484375","0.484375","0.484375"
"19580","0.6796875","0.6796875","0.6796875"
"19600","0.67578125","0.67578125","0.67578125"
"19620","0.48828125","0.48828125","0.48828125"
"19640","0.71484375","0.71484375","0.71484375"
"19660","0.59375","0.59375","0.59375"
"19680","0.451171875","0.451171875","0.451171875"
"19700","0.71875","0.71875","0.71875"
"19720","0.435546875","0.435546875","0.435546875"
"19740","0.7265625","0.7265625","0.7265625"
"19760","0.447265625","0.447265625","0.447265625"
"19780","0.4609375","0.4609375","0.4609375"
"19800","0.6171875","0.6171875","0.6171875"
"19820","0.5859375","0.5859375","0.5859375"
"19840","0.625","0.625","0.625"
"19860","0.4765625","0.4765625","0.4765625"
"19880","0.29296875","0.29296875","0.29296875"
"19900","0.47265625","0.47265625","0.47265625"
"19920","0.4765625","0.4765625","0.4765625"
"19940","0.6796875","0.6796875","0.6796875"
"19960","0.609375","0.609375","0.609375"
"19980","0.75","0.75","0.75"
"20000","0.7265625","0.7265625","0.7265625"
"20020","0.427734375","0.427734375","0.427734375"
"20040","0.44140625","0.44140625","0.44140625"
"20060","0.18359375","0.18359375","0.18359375"
"20080","0.39453125","0.39453125","0.39453125"
"20100","0.69140625","0.69140625","0.69140625"
"20120","0.65625","0.65625","0.65625"
"20140","0.62890625","0.62890625","0.62890625"
"20160","0.65625","0.65625","0.65625"
"20180","0.42578125","0.42578125","0.42578125"
"20200","0.68359375","0.68359375","0.68359375"
"20220","0.60546875","0.60546875","0.60546875"
"20240","0.7578125","0.7578125","0.7578125"
"20260","0.5703125","0.5703125","0.5703125"
"20280","0.57421875","0.57421875","0.57421875"
"20300","0.6640625","0.6640625","0.6640625"
"20320","0.55078125","0.55078125","0.55078125"
"20340","0.341796875","0.341796875","0.341796875"
"20360","0.6015625","0.6015625","0.6015625"
"20380","0.2314453125","0.2314453125","0.2314453125"
"20400","0.43359375","0.43359375","0.43359375"
"20420","0.56640625","0.56640625","0.56640625"
"20440","0.2734375","0.2734375","0.2734375"
"20460","0.671875","0.671875","0.671875"
"20480","0.33203125","0.33203125","0.33203125"
"20500","0.5","0.5","0.5"
"20520","0.6796875","0.6796875","0.6796875"
"20540","0.306640625","0.306640625","0.306640625"
"20560","0.5625","0.5625","0.5625"
"20580","0.4453125","0.4453125","0.4453125"
"20600","0.69921875","0.69921875","0.69921875"
"20620","0.609375","0.609375","0.609375"
"20640","0.6953125","0.6953125","0.6953125"
"20660","0.671875","0.671875","0.671875"
"20680","0.6171875","0.6171875","0.6171875"
"20700","0.671875","0.671875","0.671875"
"20720","0.4921875","0.4921875","0.4921875"
"20740","0.640625","0.640625","0.640625"
"20760","0.3828125","0.3828125","0.3828125"
"20780","0.50390625","0.50390625","0.50390625"
"20800","0.75","0.75","0.75"
"20820","0.54296875","0.54296875","0.54296875"
"20840","0.4765625","0.4765625","0.4765625"
"20860","0.7109375","0.7109375","0.7109375"
"20880","0.734375","0.734375","0.734375"
"20900","0.578125","0.578125","0.578125"
"20920","0.58203125","0.58203125","0.58203125"
"20940","0.484375","0.484375","0.484375"
"20960","0.69140625","0.69140625","0.69140625"
"20980","0.609375","0.609375","0.609375"
"21000","0.5078125","0.5078125","0.5078125"
"21020","0.3203125","0.3203125","0.3203125"
"21040","0.734375","0.734375","0.734375"
"21060","0.6875","0.6875","0.6875"
"21080","0.46484375","0.46484375","0.46484375"
"21100","0.431640625","0.431640625","0.431640625"
"21120","0.39453125","0.39453125","0.39453125"
"21140","0.453125","0.453125","0.453125"
"21160","0.443359375","0.443359375","0.443359375"
"21180","0.6875","0.6875","0.6875"
"21200","0.09619140625","0.09619140625","0.09619140625"
"21220","0.7109375","0.7109375","0.7109375"
"21240","0.30078125","0.30078125","0.30078125"
"21260","0.703125","0.703125","0.703125"
"21280","0.69140625","0.69140625","0.69140625"
"21300","0.546875","0.546875","0.546875"
"21320","0.62890625","0.62890625","0.62890625"
"21340","0.7265625","0.7265625","0.7265625"
"21360","0.7109375","0.7109375","0.7109375"
"21380","0.37109375","0.37109375","0.37109375"
"21400","0.671875","0.671875","0.671875"
"21420","0.44921875","0.44921875","0.44921875"
"21440","0.671875","0.671875","0.671875"
"21460","0.6796875","0.6796875","0.6796875"
"21480","0.65625","0.65625","0.65625"
"21500","0.50390625","0.50390625","0.50390625"
"21520","0.52734375","0.52734375","0.52734375"
"21540","0.478515625","0.478515625","0.478515625"
"21560","0.69140625","0.69140625","0.69140625"
"21580","0.5078125","0.5078125","0.5078125"
"21600","0.546875","0.546875","0.546875"
"21620","0.65234375","0.65234375","0.65234375"
"21640","0.71484375","0.71484375","0.71484375"
"21660","0.6015625","0.6015625","0.6015625"
"21680","0.447265625","0.447265625","0.447265625"
"21700","0.7421875","0.7421875","0.7421875"
"21720","0.6640625","0.6640625","0.6640625"
"21740","0.33203125","0.33203125","0.33203125"
"21760","0.63671875","0.63671875","0.63671875"
"21780","0.7421875","0.7421875","0.7421875"
"21800","0.65625","0.65625","0.65625"
"21820","0.6796875","0.6796875","0.6796875"
"21840","0.400390625","0.400390625","0.400390625"
"21860","0.46484375","0.46484375","0.46484375"
"21880","0.515625","0.515625","0.515625"
"21900","0.19921875","0.19921875","0.19921875"
"21920","0.5859375","0.5859375","0.5859375"
"21940","0.490234375","0.490234375","0.490234375"
"21960","0.65234375","0.65234375","0.65234375"
"21980","0.80078125","0.80078125","0.80078125"
"22000","0.470703125","0.470703125","0.470703125"
"22020","0.3671875","0.3671875","0.3671875"
"22040","0.4921875","0.4921875","0.4921875"
"22060","0.5703125","0.5703125","0.5703125"
"22080","0.61328125","0.61328125","0.61328125"
"22100","0.7109375","0.7109375","0.7109375"
"22120","0.365234375","0.365234375","0.365234375"
"22140","0.51171875","0.51171875","0.51171875"
"22160","0.318359375","0.318359375","0.318359375"
"22180","0.4765625","0.4765625","0.4765625"
"22200","0.734375","0.734375","0.734375"
"22220","0.6015625","0.6015625","0.6015625"
"22240","0.79296875","0.79296875","0.79296875"
"22260","0.546875","0.546875","0.546875"
"22280","0.5234375","0.5234375","0.5234375"
"22300","0.421875","0.421875","0.421875"
"22320","0.703125","0.703125","0.703125"
"22340","0.40625","0.40625","0.40625"
"22360","0.435546875","0.435546875","0.435546875"
"22380","0.6953125","0.6953125","0.6953125"
"22400","0.33203125","0.33203125","0.33203125"
"22420","0.28125","0.28125","0.28125"
"22440","0.53515625","0.53515625","0.53515625"
"22460","0.57421875","0.57421875","0.57421875"
"22480","0.65625","0.65625","0.65625"
"22500","0.61328125","0.61328125","0.61328125"
"22520","0.4921875","0.4921875","0.4921875"
"22540","0.546875","0.546875","0.546875"
"22560","0.5390625","0.5390625","0.5390625"
"22580","0.71875","0.71875","0.71875"
"22600","0.7890625","0.7890625","0.7890625"
"22620","0.40234375","0.40234375","0.40234375"
"22640","0.66015625","0.66015625","0.66015625"
"22660","0.7421875","0.7421875","0.7421875"
"22680","0.671875","0.671875","0.671875"
"22700","0.44140625","0.44140625","0.44140625"
"22720","0.4921875","0.4921875","0.4921875"
"22740","0.6640625","0.6640625","0.6640625"
"22760","0.6796875","0.6796875","0.6796875"
"22780","0.33203125","0.33203125","0.33203125"
"22800","0.5703125","0.5703125","0.5703125"
"22820","0.359375","0.359375","0.359375"
"22840","0.7265625","0.7265625","0.7265625"
"22860","0.359375","0.359375","0.359375"
"22880","0.5","0.5","0.5"
"22900","0.703125","0.703125","0.703125"
"22920","0.443359375","0.443359375","0.443359375"
"22940","0.435546875","0.435546875","0.435546875"
"22960","0.703125","0.703125","0.703125"
"22980","0.78125","0.78125","0.78125"
"23000","0.7578125","0.7578125","0.7578125"
"23020","0.40625","0.40625","0.40625"
"23040","0.5703125","0.5703125","0.5703125"
"23060","0.4296875","0.4296875","0.4296875"
"23080","0.8125","0.8125","0.8125"
"23100","0.65625","0.65625","0.65625"
"23120","0.65625","0.65625","0.65625"
"23140","0.6328125","0.6328125","0.6328125"
"23160","0.546875","0.546875","0.546875"
"23180","0.390625","0.390625","0.390625"
"23200","0.66796875","0.66796875","0.66796875"
"23220","0.734375","0.734375","0.734375"
"23240","0.453125","0.453125","0.453125"
"23260","0.78125","0.78125","0.78125"
"23280","0.734375","0.734375","0.734375"
"23300","0.625","0.625","0.625"
"23320","0.42578125","0.42578125","0.42578125"
"23340","0.6640625","0.6640625","0.6640625"
"23360","0.7109375","0.7109375","0.7109375"
"23380","0.515625","0.515625","0.515625"
"23400","0.53125","0.53125","0.53125"
"23420","0.52734375","0.52734375","0.52734375"
"23440","0.6171875","0.6171875","0.6171875"
"23460","0.4921875","0.4921875","0.4921875"
"23480","0.6171875","0.6171875","0.6171875"
"23500","0.75","0.75","0.75"
"23520","0.69921875","0.69921875","0.69921875"
"23540","0.7890625","0.7890625","0.7890625"
"23560","0.7421875","0.7421875","0.7421875"
"23580","0.734375","0.734375","0.734375"
"23600","0.7578125","0.7578125","0.7578125"
"23620","0.60546875","0.60546875","0.60546875"
"23640","0.58203125","0.58203125","0.58203125"
"23660","0.318359375","0.318359375","0.318359375"
"23680","0.5625","0.5625","0.5625"
"23700","0.7578125","0.7578125","0.7578125"
"23720","0.6171875","0.6171875","0.6171875"
"23740","0.546875","0.546875","0.546875"
"23760","0.6328125","0.6328125","0.6328125"
"23780","0.51171875","0.51171875","0.51171875"
"23800","0.4921875","0.4921875","0.4921875"
"23820","0.69921875","0.69921875","0.69921875"
"23840","0.6953125","0.6953125","0.6953125"
"23860","0.5234375","0.5234375","0.5234375"
"23880","0.71875","0.71875","0.71875"
"23900","0.625","0.625","0.625"
"23920","0.5703125","0.5703125","0.5703125"
"23940","0.56640625","0.56640625","0.56640625"
"23960","0.4375","0.4375","0.4375"
"23980","0.5390625","0.5390625","0.5390625"
"24000","0.5625","0.5625","0.5625"
"24020","0.54296875","0.54296875","0.54296875"
"24040","0.64453125","0.64453125","0.64453125"
"24060","0.55078125","0.55078125","0.55078125"
"24080","0.8203125","0.8203125","0.8203125"
"24100","0.7109375","0.7109375","0.7109375"
"24120","0.65625","0.65625","0.65625"
"24140","0.609375","0.609375","0.609375"
"24160","0.6875","0.6875","0.6875"
"24180","0.47265625","0.47265625","0.47265625"
"24200","0.154296875","0.154296875","0.154296875"
"24220","0.7265625","0.7265625","0.7265625"
"24240","0.74609375","0.74609375","0.74609375"
"24260","0.7421875","0.7421875","0.7421875"
"24280","0.4765625","0.4765625","0.4765625"
"24300","0.390625","0.390625","0.390625"
"24320","0.4921875","0.4921875","0.4921875"
"24340","0.54296875","0.54296875","0.54296875"
"24360","0.72265625","0.72265625","0.72265625"
"24380","0.515625","0.515625","0.515625"
"24400","0.6171875","0.6171875","0.6171875"
"24420","0.33203125","0.33203125","0.33203125"
"24440","0.6796875","0.6796875","0.6796875"
"24460","0.4453125","0.4453125","0.4453125"
"24480","0.76953125","0.76953125","0.76953125"
"24500","0.4140625","0.4140625","0.4140625"
"24520","0.671875","0.671875","0.671875"
"24540","0.546875","0.546875","0.546875"
"24560","0.5546875","0.5546875","0.5546875"
"24580","0.48828125","0.48828125","0.48828125"
"24600","0.44921875","0.44921875","0.44921875"
"24620","0.60546875","0.60546875","0.60546875"
"24640","0.400390625","0.400390625","0.400390625"
"24660","0.640625","0.640625","0.640625"
"24680","0.486328125","0.486328125","0.486328125"
"24700","0.5546875","0.5546875","0.5546875"
"24720","0.7421875","0.7421875","0.7421875"
"24740","0.7421875","0.7421875","0.7421875"
"24760","0.53125","0.53125","0.53125"
"24780","0.5546875","0.5546875","0.5546875"
"24800","0.486328125","0.486328125","0.486328125"
"24820","0.44140625","0.44140625","0.44140625"
"24840","0.48828125","0.48828125","0.48828125"
"24860","0.36328125","0.36328125","0.36328125"
"24880","0.77734375","0.77734375","0.77734375"
"24900","0.765625","0.765625","0.765625"
"24920","0.7421875","0.7421875","0.7421875"
"24940","0.6796875","0.6796875","0.6796875"
"24960","0.498046875","0.498046875","0.498046875"
"24980","0.515625","0.515625","0.515625"
"25000","0.625","0.625","0.625"
"25020","0.67578125","0.67578125","0.67578125"
"25040","0.73828125","0.73828125","0.73828125"
"25060","0.671875","0.671875","0.671875"
"25080","0.6953125","0.6953125","0.6953125"
"25100","0.482421875","0.482421875","0.482421875"
"25120","0.7421875","0.7421875","0.7421875"
"25140","0.7109375","0.7109375","0.7109375"
"25160","0.6015625","0.6015625","0.6015625"
"25180","0.4296875","0.4296875","0.4296875"
"25200","0.640625","0.640625","0.640625"
"25220","0.44140625","0.44140625","0.44140625"
"25240","0.75","0.75","0.75"
"25260","0.46875","0.46875","0.46875"
"25280","0.63671875","0.63671875","0.63671875"
"25300","0.78515625","0.78515625","0.78515625"
"25320","0.76953125","0.76953125","0.76953125"
"25340","0.796875","0.796875","0.796875"
"25360","0.54296875","0.54296875","0.54296875"
"25380","0.42578125","0.42578125","0.42578125"
"25400","0.7421875","0.7421875","0.7421875"
"25420","0.640625","0.640625","0.640625"
"25440","0.54296875","0.54296875","0.54296875"
"25460","0.6796875","0.6796875","0.6796875"
"25480","0.77734375","0.77734375","0.77734375"
"25500","0.7265625","0.7265625","0.7265625"
"25520","0.73828125","0.73828125","0.73828125"
"25540","0.51953125","0.51953125","0.51953125"
"25560","0.703125","0.703125","0.703125"
"25580","0.6484375","0.6484375","0.6484375"
"25600","0.6875","0.6875","0.6875"
"25620","0.703125","0.703125","0.703125"
"25640","0.625","0.625","0.625"
"25660","0.4921875","0.4921875","0.4921875"
"25680","0.7578125","0.7578125","0.7578125"
"25700","0.39453125","0.39453125","0.39453125"
"25720","0.2578125","0.2578125","0.2578125"
"25740","0.71875","0.71875","0.71875"
"25760","0.56640625","0.56640625","0.56640625"
"25780","0.75390625","0.75390625","0.75390625"
"25800","0.287109375","0.287109375","0.287109375"
"25820","0.51171875","0.51171875","0.51171875"
"25840","0.71875","0.71875","0.71875"
"25860","0.71875","0.71875","0.71875"
"25880","0.765625","0.765625","0.765625"
"25900","0.6796875","0.6796875","0.6796875"
"25920","0.625","0.625","0.625"
"25940","0.515625","0.515625","0.515625"
"25960","0.734375","0.734375","0.734375"
"25980","0.49609375","0.49609375","0.49609375"
"26000","0.578125","0.578125","0.578125"
"26020","0.76171875","0.76171875","0.76171875"
"26040","0.6953125","0.6953125","0.6953125"
"26060","0.5546875","0.5546875","0.5546875"
"26080","0.7109375","0.7109375","0.7109375"
"26100","0.640625","0.640625","0.640625"
"26120","0.3984375","0.3984375","0.3984375"
"26140","0.384765625","0.384765625","0.384765625"
"26160","0.625","0.625","0.625"
"26180","0.6015625","0.6015625","0.6015625"
"26200","0.3828125","0.3828125","0.3828125"
"26220","0.51953125","0.51953125","0.51953125"
"26240","0.72265625","0.72265625","0.72265625"
"26260","0.6015625","0.6015625","0.6015625"
"26280","0.58984375","0.58984375","0.58984375"
"26300","0.6171875","0.6171875","0.6171875"
"26320","0.56640625","0.56640625","0.56640625"
"26340","0.453125","0.453125","0.453125"
"26360","0.59375","0.59375","0.59375"
"26380","0.56640625","0.56640625","0.56640625"
"26400","0.44921875","0.44921875","0.44921875"
"26420","0.6484375","0.6484375","0.6484375"
"26440","0.640625","0.640625","0.640625"
"26460","0.7109375","0.7109375","0.7109375"
"26480","0.51953125","0.51953125","0.51953125"
"26500","0.5390625","0.5390625","0.5390625"
"26520","0.6875","0.6875","0.6875"
"26540","0.6953125","0.6953125","0.6953125"
"26560","0.63671875","0.63671875","0.63671875"
"26580","0.408203125","0.408203125","0.408203125"
"26600","0.7265625","0.7265625","0.7265625"
"26620","0.73828125","0.73828125","0.73828125"
"26640","0.486328125","0.486328125","0.486328125"
"26660","0.6484375","0.6484375","0.6484375"
"26680","0.6015625","0.6015625","0.6015625"
"26700","0.703125","0.703125","0.703125"
"26720","0.734375","0.734375","0.734375"
"26740","0.734375","0.734375","0.734375"
"26760","0.65234375","0.65234375","0.65234375"
"26780","0.41015625","0.41015625","0.41015625"
"26800","0.73046875","0.73046875","0.73046875"
"26820","0.6171875","0.6171875","0.6171875"
"26840","0.7109375","0.7109375","0.7109375"
"26860","0.6484375","0.6484375","0.6484375"
"26880","0.765625","0.765625","0.765625"
"26900","0.439453125","0.439453125","0.439453125"
"26920","0.70703125","0.70703125","0.70703125"
"26940","0.6796875","0.6796875","0.6796875"
"26960","0.7265625","0.7265625","0.7265625"
"26980","0.5234375","0.5234375","0.5234375"
"27000","0.6328125","0.6328125","0.6328125"
"27020","0.56640625","0.56640625","0.56640625"
"27040","0.734375","0.734375","0.734375"
"27060","0.69140625","0.69140625","0.69140625"
"27080","0.8203125","0.8203125","0.8203125"
"27100","0.78125","0.78125","0.78125"
"27120","0.515625","0.515625","0.515625"
"27140","0.5078125","0.5078125","0.5078125"
"27160","0.318359375","0.318359375","0.318359375"
"27180","0.6640625","0.6640625","0.6640625"
"27200","0.75","0.75","0.75"
"27220","0.7265625","0.7265625","0.7265625"
"27240","0.6875","0.6875","0.6875"
"27260","0.4921875","0.4921875","0.4921875"
"27280","0.59765625","0.59765625","0.59765625"
"27300","0.69140625","0.69140625","0.69140625"
"27320","0.77734375","0.77734375","0.77734375"
"27340","0.78125","0.78125","0.78125"
"27360","0.5","0.5","0.5"
"27380","0.71484375","0.71484375","0.71484375"
"27400","0.5703125","0.5703125","0.5703125"
"27420","0.7890625","0.7890625","0.7890625"
"27440","0.63671875","0.63671875","0.63671875"
"27460","0.69921875","0.69921875","0.69921875"
"27480","0.65625","0.65625","0.65625"
"27500","0.5234375","0.5234375","0.5234375"
"27520","0.5703125","0.5703125","0.5703125"
"27540","0.51171875","0.51171875","0.51171875"
"27560","0.7421875","0.7421875","0.7421875"
"27580","0.75","0.75","0.75"
"27600","0.625","0.625","0.625"
"27620","0.6796875","0.6796875","0.6796875"
"27640","0.56640625","0.56640625","0.56640625"
"27660","0.67578125","0.67578125","0.67578125"
"27680","0.65234375","0.65234375","0.65234375"
"27700","0.6484375","0.6484375","0.6484375"
"27720","0.78125","0.78125","0.78125"
"27740","0.62890625","0.62890625","0.62890625"
"27760","0.734375","0.734375","0.734375"
"27780","0.6171875","0.6171875","0.6171875"
"27800","0.58203125","0.58203125","0.58203125"
"27820","0.65625","0.65625","0.65625"
"27840","0.70703125","0.70703125","0.70703125"
"27860","0.5546875","0.5546875","0.5546875"
"27880","0.6171875","0.6171875","0.6171875"
"27900","0.5859375","0.5859375","0.5859375"
"27920","0.703125","0.703125","0.703125"
"27940","0.71875","0.71875","0.71875"
"27960","0.82421875","0.82421875","0.82421875"
"27980","0.7265625","0.7265625","0.7265625"
"28000","0.5625","0.5625","0.5625"
"28020","0.828125","0.828125","0.828125"
"28040","0.65234375","0.65234375","0.65234375"
"28060","0.56640625","0.56640625","0.56640625"
"28080","0.7421875","0.7421875","0.7421875"
"28100","0.6015625","0.6015625","0.6015625"
"28120","0.5625","0.5625","0.5625"
"28140","0.5234375","0.5234375","0.5234375"
"28160","0.37890625","0.37890625","0.37890625"
"28180","0.59375","0.59375","0.59375"
"28200","0.7421875","0.7421875","0.7421875"
"28220","0.61328125","0.61328125","0.61328125"
"28240","0.4375","0.4375","0.4375"
"28260","0.2890625","0.2890625","0.2890625"
"28280","0.48046875","0.48046875","0.48046875"
"28300","0.734375","0.734375","0.734375"
"28320","0.71875","0.71875","0.71875"
"28340","0.7578125","0.7578125","0.7578125"
"28360","0.59765625","0.59765625","0.59765625"
"28380","0.66796875","0.66796875","0.66796875"
"28400","0.703125","0.703125","0.703125"
"28420","0.5234375","0.5234375","0.5234375"
"28440","0.5625","0.5625","0.5625"
"28460","0.5234375","0.5234375","0.5234375"
"28480","0.625","0.625","0.625"
"28500","0.5546875","0.5546875","0.5546875"
"28520","0.7578125","0.7578125","0.7578125"
"28540","0.6640625","0.6640625","0.6640625"
"28560","0.48828125","0.48828125","0.48828125"
"28580","0.34375","0.34375","0.34375"
"28600","0.6484375","0.6484375","0.6484375"
"28620","0.53125","0.53125","0.53125"
"28640","0.546875","0.546875","0.546875"
"28660","0.78125","0.78125","0.78125"
"28680","0.67578125","0.67578125","0.67578125"
"28700","0.6640625","0.6640625","0.6640625"
"28720","0.6015625","0.6015625","0.6015625"
"28740","0.68359375","0.68359375","0.68359375"
"28760","0.6875","0.6875","0.6875"
"28780","0.7890625","0.7890625","0.7890625"
"28800","0.6171875","0.6171875","0.6171875"
"28820","0.7421875","0.7421875","0.7421875"
"28840","0.5390625","0.5390625","0.5390625"
"28860","0.6328125","0.6328125","0.6328125"
"28880","0.62890625","0.62890625","0.62890625"
"28900","0.515625","0.515625","0.515625"
"28920","0.703125","0.703125","0.703125"
"28940","0.609375","0.609375","0.609375"
"28960","0.62890625","0.62890625","0.62890625"
"28980","0.62890625","0.62890625","0.62890625"
"29000","0.7109375","0.7109375","0.7109375"
"29020","0.625","0.625","0.625"
"29040","0.419921875","0.419921875","0.419921875"
"29060","0.251953125","0.251953125","0.251953125"
"29080","0.6328125","0.6328125","0.6328125"
"29100","0.640625","0.640625","0.640625"
"29120","0.625","0.625","0.625"
"29140","0.5078125","0.5078125","0.5078125"
"29160","0.66015625","0.66015625","0.66015625"
"29180","0.625","0.625","0.625"
"29200","0.69921875","0.69921875","0.69921875"
"29220","0.50390625","0.50390625","0.50390625"
"29240","0.546875","0.546875","0.546875"
"29260","0.61328125","0.61328125","0.61328125"
"29280","0.484375","0.484375","0.484375"
"29300","0.75","0.75","0.75"
"29320","0.6171875","0.6171875","0.6171875"
"29340","0.70703125","0.70703125","0.70703125"
"29360","0.58203125","0.58203125","0.58203125"
"29380","0.75390625","0.75390625","0.75390625"
"29400","0.50390625","0.50390625","0.50390625"
"29420","0.6875","0.6875","0.6875"
"29440","0.703125","0.703125","0.703125"
"29460","0.77734375","0.77734375","0.77734375"
"29480","0.609375","0.609375","0.609375"
"29500","0.6484375","0.6484375","0.6484375"
"29520","0.5546875","0.5546875","0.5546875"
"29540","0.734375","0.734375","0.734375"
"29560","0.671875","0.671875","0.671875"
"29580","0.7109375","0.7109375","0.7109375"
"29600","0.5234375","0.5234375","0.5234375"
"29620","0.6875","0.6875","0.6875"
"29640","0.58203125","0.58203125","0.58203125"
"29660","0.55078125","0.55078125","0.55078125"
"29680","0.5546875","0.5546875","0.5546875"
"29700","0.65234375","0.65234375","0.65234375"
"29720","0.54296875","0.54296875","0.54296875"
"29740","0.7265625","0.7265625","0.7265625"
"29760","0.5703125","0.5703125","0.5703125"
"29780","0.6640625","0.6640625","0.6640625"
"29800","0.734375","0.734375","0.734375"
"29820","0.66015625","0.66015625","0.66015625"
"29840","0.6328125","0.6328125","0.6328125"
"29860","0.5","0.5","0.5"
"29880","0.75","0.75","0.75"
"29900","0.4296875","0.4296875","0.4296875"
"29920","0.734375","0.734375","0.734375"
"29940","0.71484375","0.71484375","0.71484375"
"29960","0.67578125","0.67578125","0.67578125"
"29980","0.70703125","0.70703125","0.70703125"
"30000","0.40625","0.40625","0.40625"
"30020","0.640625","0.640625","0.640625"
"30040","0.82421875","0.82421875","0.82421875"
"30060","0.349609375","0.349609375","0.349609375"
"30080","0.69921875","0.69921875","0.69921875"
"30100","0.796875","0.796875","0.796875"
"30120","0.6484375","0.6484375","0.6484375"
"30140","0.7421875","0.7421875","0.7421875"
"30160","0.5546875","0.5546875","0.5546875"
"30180","0.703125","0.703125","0.703125"
"30200","0.76953125","0.76953125","0.76953125"
"30220","0.60546875","0.60546875","0.60546875"
"30240","0.49609375","0.49609375","0.49609375"
"30260","0.44140625","0.44140625","0.44140625"
"30280","0.625","0.625","0.625"
"30300","0.75","0.75","0.75"
"30320","0.50390625","0.50390625","0.50390625"
"30340","0.55078125","0.55078125","0.55078125"
"30360","0.474609375","0.474609375","0.474609375"
"30380","0.5859375","0.5859375","0.5859375"
"30400","0.6875","0.6875","0.6875"
"30420","0.66015625","0.66015625","0.66015625"
"30440","0.59765625","0.59765625","0.59765625"
"30460","0.65625","0.65625","0.65625"
"30480","0.67578125","0.67578125","0.67578125"
"30500","0.7890625","0.7890625","0.7890625"
"30520","0.7265625","0.7265625","0.7265625"
"30540","0.7109375","0.7109375","0.7109375"
