"Step","phase1-awakening - loss","phase1-awakening - loss__MIN","phase1-awakening - loss__MAX"
"497","27.49757957458496","27.49757957458496","27.49757957458496"
"498","29.94481086730957","29.94481086730957","29.94481086730957"
"499","26.97798728942871","26.97798728942871","26.97798728942871"
"500","23.885223388671875","23.885223388671875","23.885223388671875"
"501","27.195690155029297","27.195690155029297","27.195690155029297"
"502","32.09782028198242","32.09782028198242","32.09782028198242"
"503","27.4005184173584","27.4005184173584","27.4005184173584"
"504","28.255592346191406","28.255592346191406","28.255592346191406"
"505","28.715147018432617","28.715147018432617","28.715147018432617"
"506","28.038352966308594","28.038352966308594","28.038352966308594"
"507","32.58482360839844","32.58482360839844","32.58482360839844"
"508","28.295913696289062","28.295913696289062","28.295913696289062"
"509","28.80849838256836","28.80849838256836","28.80849838256836"
"510","26.478525161743164","26.478525161743164","26.478525161743164"
"511","28.527782440185547","28.527782440185547","28.527782440185547"
"512","29.25955581665039","29.25955581665039","29.25955581665039"
"513","33.66199493408203","33.66199493408203","33.66199493408203"
"514","38.48136901855469","38.48136901855469","38.48136901855469"
"515","27.536815643310547","27.536815643310547","27.536815643310547"
"516","28.669492721557617","28.669492721557617","28.669492721557617"
"517","27.542583465576172","27.542583465576172","27.542583465576172"
"518","27.689498901367188","27.689498901367188","27.689498901367188"
"519","30.715190887451172","30.715190887451172","30.715190887451172"
"520","26.576391220092773","26.576391220092773","26.576391220092773"
"521","23.69603157043457","23.69603157043457","23.69603157043457"
"522","23.930423736572266","23.930423736572266","23.930423736572266"
"523","34.99266052246094","34.99266052246094","34.99266052246094"
"524","28.78878402709961","28.78878402709961","28.78878402709961"
"525","26.83606719970703","26.83606719970703","26.83606719970703"
"526","27.79351234436035","27.79351234436035","27.79351234436035"
"527","29.693485260009766","29.693485260009766","29.693485260009766"
"528","25.10845947265625","25.10845947265625","25.10845947265625"
"529","24.124752044677734","24.124752044677734","24.124752044677734"
"530","28.774147033691406","28.774147033691406","28.774147033691406"
"531","52.82270050048828","52.82270050048828","52.82270050048828"
"532","28.938701629638672","28.938701629638672","28.938701629638672"
"533","32.131919860839844","32.131919860839844","32.131919860839844"
"534","30.435771942138672","30.435771942138672","30.435771942138672"
"535","78.256103515625","78.256103515625","78.256103515625"
"536","25.918142318725586","25.918142318725586","25.918142318725586"
"537","31.690839767456055","31.690839767456055","31.690839767456055"
"538","30.751657485961914","30.751657485961914","30.751657485961914"
"539","27.787235260009766","27.787235260009766","27.787235260009766"
"540","31.589881896972656","31.589881896972656","31.589881896972656"
"541","49.9520149230957","49.9520149230957","49.9520149230957"
"542","29.768556594848633","29.768556594848633","29.768556594848633"
"543","28.527803421020508","28.527803421020508","28.527803421020508"
"544","27.412464141845703","27.412464141845703","27.412464141845703"
"545","33.915191650390625","33.915191650390625","33.915191650390625"
"546","26.189340591430664","26.189340591430664","26.189340591430664"
"547","27.158472061157227","27.158472061157227","27.158472061157227"
"548","26.701168060302734","26.701168060302734","26.701168060302734"
"549","28.804637908935547","28.804637908935547","28.804637908935547"
"550","29.776592254638672","29.776592254638672","29.776592254638672"
"551","26.566177368164062","26.566177368164062","26.566177368164062"
"552","29.237306594848633","29.237306594848633","29.237306594848633"
"553","28.06941795349121","28.06941795349121","28.06941795349121"
"554","29.806941986083984","29.806941986083984","29.806941986083984"
"555","25.02766227722168","25.02766227722168","25.02766227722168"
"556","25.9340877532959","25.9340877532959","25.9340877532959"
"557","27.037155151367188","27.037155151367188","27.037155151367188"
"558","24.518789291381836","24.518789291381836","24.518789291381836"
"559","24.034435272216797","24.034435272216797","24.034435272216797"
"560","23.040443420410156","23.040443420410156","23.040443420410156"
"561","31.854923248291016","31.854923248291016","31.854923248291016"
"562","27.305438995361328","27.305438995361328","27.305438995361328"
"563","25.13544464111328","25.13544464111328","25.13544464111328"
"564","27.05425262451172","27.05425262451172","27.05425262451172"
"565","25.019521713256836","25.019521713256836","25.019521713256836"
"566","25.820323944091797","25.820323944091797","25.820323944091797"
"567","26.154006958007812","26.154006958007812","26.154006958007812"
"568","26.770580291748047","26.770580291748047","26.770580291748047"
"569","25.342357635498047","25.342357635498047","25.342357635498047"
"570","28.591808319091797","28.591808319091797","28.591808319091797"
"571","25.744577407836914","25.744577407836914","25.744577407836914"
"572","24.940128326416016","24.940128326416016","24.940128326416016"
"573","28.063825607299805","28.063825607299805","28.063825607299805"
"574","23.935989379882812","23.935989379882812","23.935989379882812"
"575","26.491226196289062","26.491226196289062","26.491226196289062"
"576","26.08224105834961","26.08224105834961","26.08224105834961"
"577","31.95274543762207","31.95274543762207","31.95274543762207"
"578","29.653362274169922","29.653362274169922","29.653362274169922"
"579","25.26470184326172","25.26470184326172","25.26470184326172"
"580","28.19793128967285","28.19793128967285","28.19793128967285"
"581","30.37127685546875","30.37127685546875","30.37127685546875"
"582","25.2719669342041","25.2719669342041","25.2719669342041"
"583","24.163585662841797","24.163585662841797","24.163585662841797"
"584","27.97647476196289","27.97647476196289","27.97647476196289"
"585","28.066593170166016","28.066593170166016","28.066593170166016"
"586","45.77142333984375","45.77142333984375","45.77142333984375"
"587","27.834453582763672","27.834453582763672","27.834453582763672"
"588","24.700748443603516","24.700748443603516","24.700748443603516"
"589","25.625015258789062","25.625015258789062","25.625015258789062"
"590","27.79119300842285","27.79119300842285","27.79119300842285"
"591","22.852230072021484","22.852230072021484","22.852230072021484"
"592","24.73529052734375","24.73529052734375","24.73529052734375"
"593","25.4617919921875","25.4617919921875","25.4617919921875"
"594","26.02855682373047","26.02855682373047","26.02855682373047"
"595","23.533607482910156","23.533607482910156","23.533607482910156"
"596","24.451175689697266","24.451175689697266","24.451175689697266"
"597","28.788419723510742","28.788419723510742","28.788419723510742"
"598","26.970293045043945","26.970293045043945","26.970293045043945"
"599","26.297649383544922","26.297649383544922","26.297649383544922"
"600","24.280162811279297","24.280162811279297","24.280162811279297"
"602","25.461307525634766","25.461307525634766","25.461307525634766"
"603","27.24319076538086","27.24319076538086","27.24319076538086"
"604","28.205717086791992","28.205717086791992","28.205717086791992"
"605","27.900794982910156","27.900794982910156","27.900794982910156"
"606","24.639938354492188","24.639938354492188","24.639938354492188"
"607","98.8672103881836","98.8672103881836","98.8672103881836"
"608","27.50234603881836","27.50234603881836","27.50234603881836"
"609","56.49256134033203","56.49256134033203","56.49256134033203"
"610","27.91613006591797","27.91613006591797","27.91613006591797"
"611","26.559730529785156","26.559730529785156","26.559730529785156"
"612","38.76758575439453","38.76758575439453","38.76758575439453"
"613","30.7145938873291","30.7145938873291","30.7145938873291"
"614","55.049461364746094","55.049461364746094","55.049461364746094"
"615","24.82412338256836","24.82412338256836","24.82412338256836"
"616","26.71465301513672","26.71465301513672","26.71465301513672"
"617","27.989879608154297","27.989879608154297","27.989879608154297"
"618","25.36184310913086","25.36184310913086","25.36184310913086"
"619","28.32480239868164","28.32480239868164","28.32480239868164"
"620","25.29483985900879","25.29483985900879","25.29483985900879"
"621","22.739715576171875","22.739715576171875","22.739715576171875"
"622","24.40439796447754","24.40439796447754","24.40439796447754"
"623","30.85460090637207","30.85460090637207","30.85460090637207"
"624","36.065223693847656","36.065223693847656","36.065223693847656"
"625","26.48881721496582","26.48881721496582","26.48881721496582"
"626","26.270225524902344","26.270225524902344","26.270225524902344"
"627","111.12388610839844","111.12388610839844","111.12388610839844"
"628","25.688228607177734","25.688228607177734","25.688228607177734"
"629","26.40379524230957","26.40379524230957","26.40379524230957"
"630","22.973896026611328","22.973896026611328","22.973896026611328"
"631","22.760974884033203","22.760974884033203","22.760974884033203"
"632","25.834739685058594","25.834739685058594","25.834739685058594"
"633","27.02060317993164","27.02060317993164","27.02060317993164"
"634","26.346235275268555","26.346235275268555","26.346235275268555"
"635","27.12887954711914","27.12887954711914","27.12887954711914"
"636","23.489652633666992","23.489652633666992","23.489652633666992"
"637","25.676013946533203","25.676013946533203","25.676013946533203"
"638","25.186317443847656","25.186317443847656","25.186317443847656"
"639","22.845306396484375","22.845306396484375","22.845306396484375"
"640","30.36095428466797","30.36095428466797","30.36095428466797"
"641","23.43705177307129","23.43705177307129","23.43705177307129"
"642","25.33574104309082","25.33574104309082","25.33574104309082"
"643","23.33058738708496","23.33058738708496","23.33058738708496"
"644","25.646142959594727","25.646142959594727","25.646142959594727"
"645","26.22559928894043","26.22559928894043","26.22559928894043"
"646","23.67296600341797","23.67296600341797","23.67296600341797"
"647","25.348129272460938","25.348129272460938","25.348129272460938"
"648","26.42554473876953","26.42554473876953","26.42554473876953"
"649","25.506980895996094","25.506980895996094","25.506980895996094"
"650","21.921831130981445","21.921831130981445","21.921831130981445"
"651","116.91255187988281","116.91255187988281","116.91255187988281"
"652","21.585630416870117","21.585630416870117","21.585630416870117"
"653","25.454952239990234","25.454952239990234","25.454952239990234"
"654","25.7092227935791","25.7092227935791","25.7092227935791"
"655","22.8663330078125","22.8663330078125","22.8663330078125"
"656","26.37163543701172","26.37163543701172","26.37163543701172"
"657","25.331937789916992","25.331937789916992","25.331937789916992"
"658","25.294605255126953","25.294605255126953","25.294605255126953"
"659","21.93115997314453","21.93115997314453","21.93115997314453"
"660","22.355545043945312","22.355545043945312","22.355545043945312"
"661","24.858243942260742","24.858243942260742","24.858243942260742"
"662","31.6269588470459","31.6269588470459","31.6269588470459"
"663","23.512014389038086","23.512014389038086","23.512014389038086"
"664","23.50124168395996","23.50124168395996","23.50124168395996"
"665","27.856487274169922","27.856487274169922","27.856487274169922"
"666","22.145769119262695","22.145769119262695","22.145769119262695"
"667","27.834796905517578","27.834796905517578","27.834796905517578"
"668","23.955917358398438","23.955917358398438","23.955917358398438"
"669","26.094341278076172","26.094341278076172","26.094341278076172"
"670","23.061025619506836","23.061025619506836","23.061025619506836"
"671","23.881071090698242","23.881071090698242","23.881071090698242"
"672","22.87506675720215","22.87506675720215","22.87506675720215"
"673","22.655792236328125","22.655792236328125","22.655792236328125"
"674","24.502199172973633","24.502199172973633","24.502199172973633"
"675","29.414840698242188","29.414840698242188","29.414840698242188"
"676","24.371631622314453","24.371631622314453","24.371631622314453"
"677","25.276554107666016","25.276554107666016","25.276554107666016"
"678","22.405670166015625","22.405670166015625","22.405670166015625"
"679","23.2820987701416","23.2820987701416","23.2820987701416"
"680","26.172706604003906","26.172706604003906","26.172706604003906"
"681","22.422157287597656","22.422157287597656","22.422157287597656"
"682","22.895545959472656","22.895545959472656","22.895545959472656"
"683","24.381332397460938","24.381332397460938","24.381332397460938"
"684","26.457965850830078","26.457965850830078","26.457965850830078"
"685","23.291568756103516","23.291568756103516","23.291568756103516"
"686","29.349550247192383","29.349550247192383","29.349550247192383"
"687","25.06045150756836","25.06045150756836","25.06045150756836"
"688","27.436134338378906","27.436134338378906","27.436134338378906"
"689","23.16771697998047","23.16771697998047","23.16771697998047"
"690","27.81247901916504","27.81247901916504","27.81247901916504"
"691","24.661645889282227","24.661645889282227","24.661645889282227"
"692","24.77398109436035","24.77398109436035","24.77398109436035"
"693","22.982078552246094","22.982078552246094","22.982078552246094"
"694","41.96030807495117","41.96030807495117","41.96030807495117"
"695","50.257293701171875","50.257293701171875","50.257293701171875"
"696","31.635976791381836","31.635976791381836","31.635976791381836"
"697","23.950355529785156","23.950355529785156","23.950355529785156"
"698","35.914432525634766","35.914432525634766","35.914432525634766"
"699","25.33010482788086","25.33010482788086","25.33010482788086"
"700","22.2868709564209","22.2868709564209","22.2868709564209"
"701","22.439960479736328","22.439960479736328","22.439960479736328"
"702","57.1143798828125","57.1143798828125","57.1143798828125"
"703","24.09815216064453","24.09815216064453","24.09815216064453"
"704","27.339828491210938","27.339828491210938","27.339828491210938"
"705","41.365264892578125","41.365264892578125","41.365264892578125"
"706","23.987539291381836","23.987539291381836","23.987539291381836"
"707","25.609630584716797","25.609630584716797","25.609630584716797"
"708","23.443483352661133","23.443483352661133","23.443483352661133"
"709","23.198837280273438","23.198837280273438","23.198837280273438"
"710","23.318204879760742","23.318204879760742","23.318204879760742"
"711","21.578258514404297","21.578258514404297","21.578258514404297"
"712","24.158174514770508","24.158174514770508","24.158174514770508"
"713","24.54265594482422","24.54265594482422","24.54265594482422"
"714","24.08854866027832","24.08854866027832","24.08854866027832"
"715","31.45172882080078","31.45172882080078","31.45172882080078"
"716","27.238615036010742","27.238615036010742","27.238615036010742"
"717","23.219600677490234","23.219600677490234","23.219600677490234"
"718","24.41661834716797","24.41661834716797","24.41661834716797"
"719","24.45240020751953","24.45240020751953","24.45240020751953"
"720","22.884010314941406","22.884010314941406","22.884010314941406"
"721","24.410926818847656","24.410926818847656","24.410926818847656"
"722","22.887413024902344","22.887413024902344","22.887413024902344"
"723","22.897790908813477","22.897790908813477","22.897790908813477"
"724","28.68462562561035","28.68462562561035","28.68462562561035"
"725","23.859825134277344","23.859825134277344","23.859825134277344"
"726","21.51302719116211","21.51302719116211","21.51302719116211"
"727","37.67388916015625","37.67388916015625","37.67388916015625"
"728","46.65559387207031","46.65559387207031","46.65559387207031"
"729","21.167898178100586","21.167898178100586","21.167898178100586"
"730","24.261795043945312","24.261795043945312","24.261795043945312"
"731","22.138898849487305","22.138898849487305","22.138898849487305"
"732","21.84701156616211","21.84701156616211","21.84701156616211"
"733","23.3792781829834","23.3792781829834","23.3792781829834"
"734","23.955669403076172","23.955669403076172","23.955669403076172"
"735","48.07378387451172","48.07378387451172","48.07378387451172"
"736","24.119670867919922","24.119670867919922","24.119670867919922"
"737","26.633056640625","26.633056640625","26.633056640625"
"738","24.537858963012695","24.537858963012695","24.537858963012695"
"739","25.25762939453125","25.25762939453125","25.25762939453125"
"740","22.388545989990234","22.388545989990234","22.388545989990234"
"741","26.054121017456055","26.054121017456055","26.054121017456055"
"742","22.26158332824707","22.26158332824707","22.26158332824707"
"743","23.218368530273438","23.218368530273438","23.218368530273438"
"744","23.371694564819336","23.371694564819336","23.371694564819336"
"745","27.80801010131836","27.80801010131836","27.80801010131836"
"746","21.123035430908203","21.123035430908203","21.123035430908203"
"747","24.235010147094727","24.235010147094727","24.235010147094727"
"748","23.60405731201172","23.60405731201172","23.60405731201172"
"749","22.47389030456543","22.47389030456543","22.47389030456543"
"750","21.79670524597168","21.79670524597168","21.79670524597168"
"751","45.7183952331543","45.7183952331543","45.7183952331543"
"752","23.242128372192383","23.242128372192383","23.242128372192383"
"753","22.882081985473633","22.882081985473633","22.882081985473633"
"754","21.805377960205078","21.805377960205078","21.805377960205078"
"755","23.847618103027344","23.847618103027344","23.847618103027344"
"756","23.39291763305664","23.39291763305664","23.39291763305664"
"757","84.09921264648438","84.09921264648438","84.09921264648438"
"758","22.421459197998047","22.421459197998047","22.421459197998047"
"759","22.382156372070312","22.382156372070312","22.382156372070312"
"760","29.647836685180664","29.647836685180664","29.647836685180664"
"761","24.36768913269043","24.36768913269043","24.36768913269043"
"762","24.155109405517578","24.155109405517578","24.155109405517578"
"763","22.82992935180664","22.82992935180664","22.82992935180664"
"764","24.07196044921875","24.07196044921875","24.07196044921875"
"765","24.67577362060547","24.67577362060547","24.67577362060547"
"766","23.812612533569336","23.812612533569336","23.812612533569336"
"767","23.486268997192383","23.486268997192383","23.486268997192383"
"768","23.605806350708008","23.605806350708008","23.605806350708008"
"769","42.18695068359375","42.18695068359375","42.18695068359375"
"770","28.257509231567383","28.257509231567383","28.257509231567383"
"771","23.2605037689209","23.2605037689209","23.2605037689209"
"772","23.964599609375","23.964599609375","23.964599609375"
"773","22.37908935546875","22.37908935546875","22.37908935546875"
"774","23.376401901245117","23.376401901245117","23.376401901245117"
"775","23.32590103149414","23.32590103149414","23.32590103149414"
"776","23.32182502746582","23.32182502746582","23.32182502746582"
"777","24.193862915039062","24.193862915039062","24.193862915039062"
"778","22.10098648071289","22.10098648071289","22.10098648071289"
"779","23.756513595581055","23.756513595581055","23.756513595581055"
"780","25.578296661376953","25.578296661376953","25.578296661376953"
"781","23.971778869628906","23.971778869628906","23.971778869628906"
"782","22.021005630493164","22.021005630493164","22.021005630493164"
"783","23.619550704956055","23.619550704956055","23.619550704956055"
"784","24.039695739746094","24.039695739746094","24.039695739746094"
"785","24.12514877319336","24.12514877319336","24.12514877319336"
"786","22.16577911376953","22.16577911376953","22.16577911376953"
"787","22.693695068359375","22.693695068359375","22.693695068359375"
"788","22.27451515197754","22.27451515197754","22.27451515197754"
"789","23.7054500579834","23.7054500579834","23.7054500579834"
"790","111.2098388671875","111.2098388671875","111.2098388671875"
"791","26.061111450195312","26.061111450195312","26.061111450195312"
"792","24.969039916992188","24.969039916992188","24.969039916992188"
"793","27.160442352294922","27.160442352294922","27.160442352294922"
"794","25.37240219116211","25.37240219116211","25.37240219116211"
"795","56.4363899230957","56.4363899230957","56.4363899230957"
"796","23.062843322753906","23.062843322753906","23.062843322753906"
"797","25.515216827392578","25.515216827392578","25.515216827392578"
"798","23.859493255615234","23.859493255615234","23.859493255615234"
"799","21.621810913085938","21.621810913085938","21.621810913085938"
"800","23.617795944213867","23.617795944213867","23.617795944213867"
"801","21.3573055267334","21.3573055267334","21.3573055267334"
"803","24.084569931030273","24.084569931030273","24.084569931030273"
"804","23.91889190673828","23.91889190673828","23.91889190673828"
"805","23.071725845336914","23.071725845336914","23.071725845336914"
"806","21.47044563293457","21.47044563293457","21.47044563293457"
"807","24.437816619873047","24.437816619873047","24.437816619873047"
"808","44.251068115234375","44.251068115234375","44.251068115234375"
"809","23.144088745117188","23.144088745117188","23.144088745117188"
"810","23.0487003326416","23.0487003326416","23.0487003326416"
"811","23.375019073486328","23.375019073486328","23.375019073486328"
"812","27.03171157836914","27.03171157836914","27.03171157836914"
"813","24.41730499267578","24.41730499267578","24.41730499267578"
"814","23.073013305664062","23.073013305664062","23.073013305664062"
"815","20.52669906616211","20.52669906616211","20.52669906616211"
"816","23.533390045166016","23.533390045166016","23.533390045166016"
"817","42.14847183227539","42.14847183227539","42.14847183227539"
"818","20.61112403869629","20.61112403869629","20.61112403869629"
"819","22.820207595825195","22.820207595825195","22.820207595825195"
"820","23.792381286621094","23.792381286621094","23.792381286621094"
"821","22.02895164489746","22.02895164489746","22.02895164489746"
"822","20.66822052001953","20.66822052001953","20.66822052001953"
"823","22.954071044921875","22.954071044921875","22.954071044921875"
"824","24.79570960998535","24.79570960998535","24.79570960998535"
"825","22.04259490966797","22.04259490966797","22.04259490966797"
"826","23.1973876953125","23.1973876953125","23.1973876953125"
"827","25.895889282226562","25.895889282226562","25.895889282226562"
"828","25.013290405273438","25.013290405273438","25.013290405273438"
"829","21.63134765625","21.63134765625","21.63134765625"
"830","26.423240661621094","26.423240661621094","26.423240661621094"
"831","25.07366180419922","25.07366180419922","25.07366180419922"
"832","22.400667190551758","22.400667190551758","22.400667190551758"
"833","21.21564483642578","21.21564483642578","21.21564483642578"
"834","21.978452682495117","21.978452682495117","21.978452682495117"
"835","27.00579071044922","27.00579071044922","27.00579071044922"
"836","24.180946350097656","24.180946350097656","24.180946350097656"
"837","45.98163604736328","45.98163604736328","45.98163604736328"
"838","21.902414321899414","21.902414321899414","21.902414321899414"
"839","46.599952697753906","46.599952697753906","46.599952697753906"
"840","23.23090362548828","23.23090362548828","23.23090362548828"
"841","24.590835571289062","24.590835571289062","24.590835571289062"
"842","24.032114028930664","24.032114028930664","24.032114028930664"
"843","25.949981689453125","25.949981689453125","25.949981689453125"
"844","22.849637985229492","22.849637985229492","22.849637985229492"
"845","21.132633209228516","21.132633209228516","21.132633209228516"
"846","23.257522583007812","23.257522583007812","23.257522583007812"
"847","21.89756202697754","21.89756202697754","21.89756202697754"
"848","24.263633728027344","24.263633728027344","24.263633728027344"
"849","22.647567749023438","22.647567749023438","22.647567749023438"
"850","22.501312255859375","22.501312255859375","22.501312255859375"
"851","21.79503631591797","21.79503631591797","21.79503631591797"
"852","23.607200622558594","23.607200622558594","23.607200622558594"
"853","55.6262092590332","55.6262092590332","55.6262092590332"
"854","41.5985107421875","41.5985107421875","41.5985107421875"
"855","23.009023666381836","23.009023666381836","23.009023666381836"
"856","22.5662841796875","22.5662841796875","22.5662841796875"
"857","22.916337966918945","22.916337966918945","22.916337966918945"
"858","21.321252822875977","21.321252822875977","21.321252822875977"
"859","26.293739318847656","26.293739318847656","26.293739318847656"
"860","22.669254302978516","22.669254302978516","22.669254302978516"
"861","23.601863861083984","23.601863861083984","23.601863861083984"
"862","25.21927261352539","25.21927261352539","25.21927261352539"
"863","22.157154083251953","22.157154083251953","22.157154083251953"
"864","23.168601989746094","23.168601989746094","23.168601989746094"
"865","21.292936325073242","21.292936325073242","21.292936325073242"
"866","21.979299545288086","21.979299545288086","21.979299545288086"
"867","22.926633834838867","22.926633834838867","22.926633834838867"
"868","23.214176177978516","23.214176177978516","23.214176177978516"
"869","24.752452850341797","24.752452850341797","24.752452850341797"
"870","26.929033279418945","26.929033279418945","26.929033279418945"
"871","22.317663192749023","22.317663192749023","22.317663192749023"
"872","21.918758392333984","21.918758392333984","21.918758392333984"
"873","21.90132713317871","21.90132713317871","21.90132713317871"
"874","25.18762969970703","25.18762969970703","25.18762969970703"
"875","21.714012145996094","21.714012145996094","21.714012145996094"
"876","21.37128257751465","21.37128257751465","21.37128257751465"
"877","22.1463565826416","22.1463565826416","22.1463565826416"
"878","24.809457778930664","24.809457778930664","24.809457778930664"
"879","21.762908935546875","21.762908935546875","21.762908935546875"
"880","25.880603790283203","25.880603790283203","25.880603790283203"
"881","23.850696563720703","23.850696563720703","23.850696563720703"
"882","23.584028244018555","23.584028244018555","23.584028244018555"
"883","21.910797119140625","21.910797119140625","21.910797119140625"
"884","21.41238784790039","21.41238784790039","21.41238784790039"
"885","23.628219604492188","23.628219604492188","23.628219604492188"
"886","22.45037078857422","22.45037078857422","22.45037078857422"
"887","23.335582733154297","23.335582733154297","23.335582733154297"
"888","21.881725311279297","21.881725311279297","21.881725311279297"
"889","21.805206298828125","21.805206298828125","21.805206298828125"
"890","22.822616577148438","22.822616577148438","22.822616577148438"
"891","22.960647583007812","22.960647583007812","22.960647583007812"
"892","23.952438354492188","23.952438354492188","23.952438354492188"
"893","25.48335075378418","25.48335075378418","25.48335075378418"
"894","28.207401275634766","28.207401275634766","28.207401275634766"
"895","22.790279388427734","22.790279388427734","22.790279388427734"
"896","25.414323806762695","25.414323806762695","25.414323806762695"
"897","21.698261260986328","21.698261260986328","21.698261260986328"
"898","112.70748901367188","112.70748901367188","112.70748901367188"
"899","23.914947509765625","23.914947509765625","23.914947509765625"
"900","24.35622215270996","24.35622215270996","24.35622215270996"
"901","22.227861404418945","22.227861404418945","22.227861404418945"
"902","25.517499923706055","25.517499923706055","25.517499923706055"
"903","26.40070343017578","26.40070343017578","26.40070343017578"
"904","22.71378517150879","22.71378517150879","22.71378517150879"
"905","23.80792808532715","23.80792808532715","23.80792808532715"
"906","22.849899291992188","22.849899291992188","22.849899291992188"
"907","24.431049346923828","24.431049346923828","24.431049346923828"
"908","24.593351364135742","24.593351364135742","24.593351364135742"
"909","24.22245979309082","24.22245979309082","24.22245979309082"
"910","32.3062629699707","32.3062629699707","32.3062629699707"
"911","27.464900970458984","27.464900970458984","27.464900970458984"
"912","29.625152587890625","29.625152587890625","29.625152587890625"
"913","24.805099487304688","24.805099487304688","24.805099487304688"
"914","23.711017608642578","23.711017608642578","23.711017608642578"
"915","22.000932693481445","22.000932693481445","22.000932693481445"
"916","20.878887176513672","20.878887176513672","20.878887176513672"
"917","22.279369354248047","22.279369354248047","22.279369354248047"
"918","22.551921844482422","22.551921844482422","22.551921844482422"
"919","20.04355239868164","20.04355239868164","20.04355239868164"
"920","22.195587158203125","22.195587158203125","22.195587158203125"
"921","22.535268783569336","22.535268783569336","22.535268783569336"
"922","25.416629791259766","25.416629791259766","25.416629791259766"
"923","22.308555603027344","22.308555603027344","22.308555603027344"
"924","21.07604217529297","21.07604217529297","21.07604217529297"
"925","22.514583587646484","22.514583587646484","22.514583587646484"
"926","23.167224884033203","23.167224884033203","23.167224884033203"
"927","21.144847869873047","21.144847869873047","21.144847869873047"
"928","22.586763381958008","22.586763381958008","22.586763381958008"
"929","21.581514358520508","21.581514358520508","21.581514358520508"
"930","22.778932571411133","22.778932571411133","22.778932571411133"
"931","21.796642303466797","21.796642303466797","21.796642303466797"
"932","23.097911834716797","23.097911834716797","23.097911834716797"
"933","24.036048889160156","24.036048889160156","24.036048889160156"
"934","23.7166805267334","23.7166805267334","23.7166805267334"
"935","26.773601531982422","26.773601531982422","26.773601531982422"
"936","24.231117248535156","24.231117248535156","24.231117248535156"
"937","22.76083755493164","22.76083755493164","22.76083755493164"
"938","47.403114318847656","47.403114318847656","47.403114318847656"
"939","21.01533317565918","21.01533317565918","21.01533317565918"
"940","24.67767906188965","24.67767906188965","24.67767906188965"
"941","23.447242736816406","23.447242736816406","23.447242736816406"
"942","25.716575622558594","25.716575622558594","25.716575622558594"
"943","22.173763275146484","22.173763275146484","22.173763275146484"
"944","22.603927612304688","22.603927612304688","22.603927612304688"
"945","24.57195281982422","24.57195281982422","24.57195281982422"
"946","23.406633377075195","23.406633377075195","23.406633377075195"
"947","22.3930721282959","22.3930721282959","22.3930721282959"
"948","26.489805221557617","26.489805221557617","26.489805221557617"
"949","23.23588752746582","23.23588752746582","23.23588752746582"
"950","21.301414489746094","21.301414489746094","21.301414489746094"
"951","22.65470314025879","22.65470314025879","22.65470314025879"
"952","45.36931610107422","45.36931610107422","45.36931610107422"
"953","24.359210968017578","24.359210968017578","24.359210968017578"
"954","21.04555320739746","21.04555320739746","21.04555320739746"
"955","38.60207748413086","38.60207748413086","38.60207748413086"
"956","21.69457244873047","21.69457244873047","21.69457244873047"
"957","21.903263092041016","21.903263092041016","21.903263092041016"
"958","21.88974380493164","21.88974380493164","21.88974380493164"
"959","26.16415786743164","26.16415786743164","26.16415786743164"
"960","23.341978073120117","23.341978073120117","23.341978073120117"
"961","22.54132843017578","22.54132843017578","22.54132843017578"
"962","22.400693893432617","22.400693893432617","22.400693893432617"
"963","22.900157928466797","22.900157928466797","22.900157928466797"
"964","22.513891220092773","22.513891220092773","22.513891220092773"
"965","23.621047973632812","23.621047973632812","23.621047973632812"
"966","25.397926330566406","25.397926330566406","25.397926330566406"
"967","23.281543731689453","23.281543731689453","23.281543731689453"
"968","21.746482849121094","21.746482849121094","21.746482849121094"
"969","23.781112670898438","23.781112670898438","23.781112670898438"
"970","24.161170959472656","24.161170959472656","24.161170959472656"
"971","23.969133377075195","23.969133377075195","23.969133377075195"
"972","23.79293441772461","23.79293441772461","23.79293441772461"
"973","24.371597290039062","24.371597290039062","24.371597290039062"
"974","20.6367244720459","20.6367244720459","20.6367244720459"
"975","22.326107025146484","22.326107025146484","22.326107025146484"
"976","22.157535552978516","22.157535552978516","22.157535552978516"
"977","24.026348114013672","24.026348114013672","24.026348114013672"
"978","27.770954132080078","27.770954132080078","27.770954132080078"
"979","23.74024200439453","23.74024200439453","23.74024200439453"
"980","22.678691864013672","22.678691864013672","22.678691864013672"
"981","20.97669219970703","20.97669219970703","20.97669219970703"
"982","21.083452224731445","21.083452224731445","21.083452224731445"
"983","24.068984985351562","24.068984985351562","24.068984985351562"
"984","22.332706451416016","22.332706451416016","22.332706451416016"
"985","19.709461212158203","19.709461212158203","19.709461212158203"
"986","21.342060089111328","21.342060089111328","21.342060089111328"
"987","21.69605255126953","21.69605255126953","21.69605255126953"
"988","23.03553581237793","23.03553581237793","23.03553581237793"
"989","20.47665023803711","20.47665023803711","20.47665023803711"
"990","23.16802215576172","23.16802215576172","23.16802215576172"
"991","32.79115295410156","32.79115295410156","32.79115295410156"
"992","22.105627059936523","22.105627059936523","22.105627059936523"
"993","21.136940002441406","21.136940002441406","21.136940002441406"
"994","23.159467697143555","23.159467697143555","23.159467697143555"
"995","21.673229217529297","21.673229217529297","21.673229217529297"
"996","19.75479507446289","19.75479507446289","19.75479507446289"
