"Step","phase1-reasoning - train/layers/l20_cos","phase1-reasoning - train/layers/l20_cos__MIN","phase1-reasoning - train/layers/l20_cos__MAX"
"121","0.3510200157761574","0.3510200157761574","0.3510200157761574"
"122","0.32980088889598846","0.32980088889598846","0.32980088889598846"
"123","0.3155861049890518","0.3155861049890518","0.3155861049890518"
"124","0.36197566986083984","0.36197566986083984","0.36197566986083984"
"125","0.362053707242012","0.362053707242012","0.362053707242012"
"126","0.33635175973176956","0.33635175973176956","0.33635175973176956"
"127","0.34070927649736404","0.34070927649736404","0.34070927649736404"
"128","0.37320491671562195","0.37320491671562195","0.37320491671562195"
"130","0.34726300090551376","0.34726300090551376","0.34726300090551376"
"131","0.33495697379112244","0.33495697379112244","0.33495697379112244"
"132","0.3635580837726593","0.3635580837726593","0.3635580837726593"
"133","0.36791206151247025","0.36791206151247025","0.36791206151247025"
"134","0.34566907584667206","0.34566907584667206","0.34566907584667206"
"135","0.36103542894124985","0.36103542894124985","0.36103542894124985"
"136","0.36522312462329865","0.36522312462329865","0.36522312462329865"
"137","0.3375727906823158","0.3375727906823158","0.3375727906823158"
"138","0.3438896983861923","0.3438896983861923","0.3438896983861923"
"139","0.34618835896253586","0.34618835896253586","0.34618835896253586"
"140","0.34624888747930527","0.34624888747930527","0.34624888747930527"
"141","0.34580229222774506","0.34580229222774506","0.34580229222774506"
"142","0.3369253948330879","0.3369253948330879","0.3369253948330879"
"143","0.36084775626659393","0.36084775626659393","0.36084775626659393"
"144","0.3749454692006111","0.3749454692006111","0.3749454692006111"
"145","0.34026964008808136","0.34026964008808136","0.34026964008808136"
"146","0.3444937616586685","0.3444937616586685","0.3444937616586685"
"147","0.34557170420885086","0.34557170420885086","0.34557170420885086"
"148","0.34726838022470474","0.34726838022470474","0.34726838022470474"
"149","0.3339603915810585","0.3339603915810585","0.3339603915810585"
"150","0.34179702401161194","0.34179702401161194","0.34179702401161194"
"151","0.3234964683651924","0.3234964683651924","0.3234964683651924"
"152","0.3485948443412781","0.3485948443412781","0.3485948443412781"
"153","0.36394407600164413","0.36394407600164413","0.36394407600164413"
"154","0.34753189980983734","0.34753189980983734","0.34753189980983734"
"156","0.34212493151426315","0.34212493151426315","0.34212493151426315"
"157","0.33836906403303146","0.33836906403303146","0.33836906403303146"
"158","0.34415439516305923","0.34415439516305923","0.34415439516305923"
"159","0.35570255666971207","0.35570255666971207","0.35570255666971207"
"160","0.3527730405330658","0.3527730405330658","0.3527730405330658"
"161","0.36687052994966507","0.36687052994966507","0.36687052994966507"
"162","0.34939539432525635","0.34939539432525635","0.34939539432525635"
"163","0.3218778446316719","0.3218778446316719","0.3218778446316719"
"164","0.33228928595781326","0.33228928595781326","0.33228928595781326"
"165","0.3225990906357765","0.3225990906357765","0.3225990906357765"
"166","0.31798627972602844","0.31798627972602844","0.31798627972602844"
"167","0.35402727872133255","0.35402727872133255","0.35402727872133255"
"168","0.3429548144340515","0.3429548144340515","0.3429548144340515"
"169","0.38364889472723007","0.38364889472723007","0.38364889472723007"
"170","0.33319181948900223","0.33319181948900223","0.33319181948900223"
"171","0.3706343099474907","0.3706343099474907","0.3706343099474907"
"172","0.34539368748664856","0.34539368748664856","0.34539368748664856"
"173","0.3446744903922081","0.3446744903922081","0.3446744903922081"
"174","0.34762395173311234","0.34762395173311234","0.34762395173311234"
"175","0.37712325900793076","0.37712325900793076","0.37712325900793076"
"176","0.33526741713285446","0.33526741713285446","0.33526741713285446"
"177","0.34544992446899414","0.34544992446899414","0.34544992446899414"
"178","0.33887892216444016","0.33887892216444016","0.33887892216444016"
"179","0.32957885414361954","0.32957885414361954","0.32957885414361954"
"180","0.34350815415382385","0.34350815415382385","0.34350815415382385"
"182","0.33331461250782013","0.33331461250782013","0.33331461250782013"
"183","0.35224223136901855","0.35224223136901855","0.35224223136901855"
"184","0.3428885415196419","0.3428885415196419","0.3428885415196419"
"185","0.33826420456171036","0.33826420456171036","0.33826420456171036"
"186","0.3524357005953789","0.3524357005953789","0.3524357005953789"
"187","0.3516470640897751","0.3516470640897751","0.3516470640897751"
"188","0.36102864891290665","0.36102864891290665","0.36102864891290665"
"189","0.34391672909259796","0.34391672909259796","0.34391672909259796"
"190","0.3442273512482643","0.3442273512482643","0.3442273512482643"
"191","0.334444135427475","0.334444135427475","0.334444135427475"
"192","0.37092841416597366","0.37092841416597366","0.37092841416597366"
"193","0.3580094054341316","0.3580094054341316","0.3580094054341316"
"194","0.3289770558476448","0.3289770558476448","0.3289770558476448"
"195","0.35872575640678406","0.35872575640678406","0.35872575640678406"
"196","0.3357789218425751","0.3357789218425751","0.3357789218425751"
"197","0.3524506613612175","0.3524506613612175","0.3524506613612175"
"198","0.37418128550052643","0.37418128550052643","0.37418128550052643"
"199","0.3294757306575775","0.3294757306575775","0.3294757306575775"
"200","0.33541838824748993","0.33541838824748993","0.33541838824748993"
"201","0.30621758848428726","0.30621758848428726","0.30621758848428726"
"202","0.333590030670166","0.333590030670166","0.333590030670166"
"203","0.33872928470373154","0.33872928470373154","0.33872928470373154"
"204","0.33653098344802856","0.33653098344802856","0.33653098344802856"
"205","0.35389385372400284","0.35389385372400284","0.35389385372400284"
"206","0.33175767213106155","0.33175767213106155","0.33175767213106155"
"208","0.34922391921281815","0.34922391921281815","0.34922391921281815"
"209","0.34324993938207626","0.34324993938207626","0.34324993938207626"
"210","0.33415792137384415","0.33415792137384415","0.33415792137384415"
"211","0.336632139980793","0.336632139980793","0.336632139980793"
"212","0.3474969267845154","0.3474969267845154","0.3474969267845154"
"213","0.35336561501026154","0.35336561501026154","0.35336561501026154"
"214","0.33868449181318283","0.33868449181318283","0.33868449181318283"
"215","0.3262683153152466","0.3262683153152466","0.3262683153152466"
"216","0.328689306974411","0.328689306974411","0.328689306974411"
"217","0.3815803974866867","0.3815803974866867","0.3815803974866867"
"218","0.35762815177440643","0.35762815177440643","0.35762815177440643"
"219","0.34040694683790207","0.34040694683790207","0.34040694683790207"
"220","0.35209372639656067","0.35209372639656067","0.35209372639656067"
"221","0.34734775871038437","0.34734775871038437","0.34734775871038437"
"222","0.3449435532093048","0.3449435532093048","0.3449435532093048"
"223","0.35305197536945343","0.35305197536945343","0.35305197536945343"
"224","0.3430599942803383","0.3430599942803383","0.3430599942803383"
"225","0.35338208079338074","0.35338208079338074","0.35338208079338074"
"226","0.3325853571295738","0.3325853571295738","0.3325853571295738"
"227","0.3086575046181679","0.3086575046181679","0.3086575046181679"
"228","0.342842660844326","0.342842660844326","0.342842660844326"
"229","0.3548448085784912","0.3548448085784912","0.3548448085784912"
"230","0.32540885359048843","0.32540885359048843","0.32540885359048843"
"231","0.31839632242918015","0.31839632242918015","0.31839632242918015"
"232","0.32514792680740356","0.32514792680740356","0.32514792680740356"
