"Step","phase1-reasoning - train/loss","phase1-reasoning - train/loss__MIN","phase1-reasoning - train/loss__MAX"
"68","31.198007345199585","31.198007345199585","31.198007345199585"
"69","32.49432396888733","32.49432396888733","32.49432396888733"
"70","32.88603448867798","32.88603448867798","32.88603448867798"
"71","31.019721031188965","31.019721031188965","31.019721031188965"
"72","33.31994438171387","33.31994438171387","33.31994438171387"
"73","34.81217122077942","34.81217122077942","34.81217122077942"
"74","34.888261795043945","34.888261795043945","34.888261795043945"
"75","32.4732666015625","32.4732666015625","32.4732666015625"
"76","35.62541103363037","35.62541103363037","35.62541103363037"
"78","34.5770697593689","34.5770697593689","34.5770697593689"
"79","32.414108753204346","32.414108753204346","32.414108753204346"
"80","32.97847652435303","32.97847652435303","32.97847652435303"
"81","32.894197940826416","32.894197940826416","32.894197940826416"
"82","32.67604351043701","32.67604351043701","32.67604351043701"
"83","32.783512115478516","32.783512115478516","32.783512115478516"
"84","32.08408522605896","32.08408522605896","32.08408522605896"
"85","33.413788080215454","33.413788080215454","33.413788080215454"
"86","33.68437218666077","33.68437218666077","33.68437218666077"
"87","34.526020526885986","34.526020526885986","34.526020526885986"
"88","32.758540391922","32.758540391922","32.758540391922"
"89","33.46724009513855","33.46724009513855","33.46724009513855"
"90","35.83373689651489","35.83373689651489","35.83373689651489"
"91","33.203174114227295","33.203174114227295","33.203174114227295"
"92","31.87321448326111","31.87321448326111","31.87321448326111"
"93","34.225008487701416","34.225008487701416","34.225008487701416"
"94","34.28246712684631","34.28246712684631","34.28246712684631"
"95","33.04113054275513","33.04113054275513","33.04113054275513"
"96","31.90251111984253","31.90251111984253","31.90251111984253"
"97","33.20383596420288","33.20383596420288","33.20383596420288"
"98","33.33947134017944","33.33947134017944","33.33947134017944"
"99","32.07147192955017","32.07147192955017","32.07147192955017"
"100","32.61225605010986","32.61225605010986","32.61225605010986"
"101","31.884011268615723","31.884011268615723","31.884011268615723"
"102","32.09086871147156","32.09086871147156","32.09086871147156"
"104","34.39729595184326","34.39729595184326","34.39729595184326"
"105","32.556973695755005","32.556973695755005","32.556973695755005"
"106","32.008448123931885","32.008448123931885","32.008448123931885"
"107","32.17527747154236","32.17527747154236","32.17527747154236"
"108","34.087780714035034","34.087780714035034","34.087780714035034"
"109","34.111608266830444","34.111608266830444","34.111608266830444"
"110","34.35549831390381","34.35549831390381","34.35549831390381"
"111","32.52774095535278","32.52774095535278","32.52774095535278"
"112","31.976977586746216","31.976977586746216","31.976977586746216"
"113","32.474982023239136","32.474982023239136","32.474982023239136"
"114","32.33216166496277","32.33216166496277","32.33216166496277"
"115","32.97043704986572","32.97043704986572","32.97043704986572"
"116","32.80480623245239","32.80480623245239","32.80480623245239"
"117","31.771321296691895","31.771321296691895","31.771321296691895"
"118","30.47812032699585","30.47812032699585","30.47812032699585"
"119","35.08690071105957","35.08690071105957","35.08690071105957"
"120","34.078118324279785","34.078118324279785","34.078118324279785"
"121","33.43915367126465","33.43915367126465","33.43915367126465"
"122","31.7248957157135","31.7248957157135","31.7248957157135"
"123","31.277618169784546","31.277618169784546","31.277618169784546"
"124","34.15833830833435","34.15833830833435","34.15833830833435"
"125","33.97502779960632","33.97502779960632","33.97502779960632"
"126","31.92547345161438","31.92547345161438","31.92547345161438"
"127","34.02028179168701","34.02028179168701","34.02028179168701"
"128","33.15668773651123","33.15668773651123","33.15668773651123"
"130","33.4586877822876","33.4586877822876","33.4586877822876"
"131","32.28474760055542","32.28474760055542","32.28474760055542"
"132","32.38523554801941","32.38523554801941","32.38523554801941"
"133","33.80252814292908","33.80252814292908","33.80252814292908"
"134","33.056471824645996","33.056471824645996","33.056471824645996"
"135","31.32675337791443","31.32675337791443","31.32675337791443"
"136","34.980340242385864","34.980340242385864","34.980340242385864"
"137","33.689659118652344","33.689659118652344","33.689659118652344"
"138","32.01878118515015","32.01878118515015","32.01878118515015"
"139","31.990458726882935","31.990458726882935","31.990458726882935"
"140","33.070112466812134","33.070112466812134","33.070112466812134"
"141","33.04453420639038","33.04453420639038","33.04453420639038"
"142","32.38507270812988","32.38507270812988","32.38507270812988"
"143","33.96186971664429","33.96186971664429","33.96186971664429"
"144","34.1399085521698","34.1399085521698","34.1399085521698"
"145","31.553512573242188","31.553512573242188","31.553512573242188"
"146","34.0107364654541","34.0107364654541","34.0107364654541"
"147","33.83836054801941","33.83836054801941","33.83836054801941"
"148","32.01758408546448","32.01758408546448","32.01758408546448"
"149","31.633824110031128","31.633824110031128","31.633824110031128"
"150","31.254414796829224","31.254414796829224","31.254414796829224"
"151","31.744191884994507","31.744191884994507","31.744191884994507"
"152","32.16639685630798","32.16639685630798","32.16639685630798"
"153","35.50029897689819","35.50029897689819","35.50029897689819"
"154","32.41270160675049","32.41270160675049","32.41270160675049"
"156","36.44721984863281","36.44721984863281","36.44721984863281"
"157","33.37747859954834","33.37747859954834","33.37747859954834"
"158","32.15402698516846","32.15402698516846","32.15402698516846"
"159","33.09522318840027","33.09522318840027","33.09522318840027"
"160","33.28753662109375","33.28753662109375","33.28753662109375"
"161","32.752129316329956","32.752129316329956","32.752129316329956"
"162","31.72926640510559","31.72926640510559","31.72926640510559"
"163","31.90406036376953","31.90406036376953","31.90406036376953"
"164","32.21470522880554","32.21470522880554","32.21470522880554"
"165","32.116374254226685","32.116374254226685","32.116374254226685"
"166","31.45100712776184","31.45100712776184","31.45100712776184"
"167","31.94098663330078","31.94098663330078","31.94098663330078"
"168","31.751515865325928","31.751515865325928","31.751515865325928"
"169","35.686633348464966","35.686633348464966","35.686633348464966"
"170","33.71225619316101","33.71225619316101","33.71225619316101"
"171","33.77007055282593","33.77007055282593","33.77007055282593"
"172","32.83846116065979","32.83846116065979","32.83846116065979"
"173","32.55926775932312","32.55926775932312","32.55926775932312"
"174","31.202419757843018","31.202419757843018","31.202419757843018"
"175","35.66974759101868","35.66974759101868","35.66974759101868"
"176","32.44814348220825","32.44814348220825","32.44814348220825"
"177","33.01373815536499","33.01373815536499","33.01373815536499"
"178","32.21361184120178","32.21361184120178","32.21361184120178"
"179","30.881448984146118","30.881448984146118","30.881448984146118"
"180","31.959131956100464","31.959131956100464","31.959131956100464"
"182","32.149439334869385","32.149439334869385","32.149439334869385"
"183","30.636162519454956","30.636162519454956","30.636162519454956"
"184","32.32112264633179","32.32112264633179","32.32112264633179"
"185","31.757017850875854","31.757017850875854","31.757017850875854"
"186","31.581472635269165","31.581472635269165","31.581472635269165"
"187","34.88652181625366","34.88652181625366","34.88652181625366"
"188","33.696189641952515","33.696189641952515","33.696189641952515"
"189","33.6392285823822","33.6392285823822","33.6392285823822"
"190","31.227189779281616","31.227189779281616","31.227189779281616"
"191","30.96200180053711","30.96200180053711","30.96200180053711"
"192","31.218502044677734","31.218502044677734","31.218502044677734"
"193","31.8981351852417","31.8981351852417","31.8981351852417"
"194","32.62447214126587","32.62447214126587","32.62447214126587"
"195","31.347642183303833","31.347642183303833","31.347642183303833"
"196","31.241864681243896","31.241864681243896","31.241864681243896"
"197","32.71323847770691","32.71323847770691","32.71323847770691"
"198","35.36105823516846","35.36105823516846","35.36105823516846"
"199","30.68464732170105","30.68464732170105","30.68464732170105"
"200","32.10014486312866","32.10014486312866","32.10014486312866"
"201","30.94606351852417","30.94606351852417","30.94606351852417"
"202","32.05496287345886","32.05496287345886","32.05496287345886"
"203","33.3671019077301","33.3671019077301","33.3671019077301"
"204","32.55755972862244","32.55755972862244","32.55755972862244"
"205","31.257784128189087","31.257784128189087","31.257784128189087"
"206","31.426074743270874","31.426074743270874","31.426074743270874"
"208","31.17291283607483","31.17291283607483","31.17291283607483"
"209","32.32676100730896","32.32676100730896","32.32676100730896"
"210","31.812674522399902","31.812674522399902","31.812674522399902"
"211","33.30676078796387","33.30676078796387","33.30676078796387"
"212","31.76188325881958","31.76188325881958","31.76188325881958"
"213","32.14319205284119","32.14319205284119","32.14319205284119"
"214","30.1559739112854","30.1559739112854","30.1559739112854"
"215","31.58556580543518","31.58556580543518","31.58556580543518"
"216","32.60554099082947","32.60554099082947","32.60554099082947"
"217","33.67687463760376","33.67687463760376","33.67687463760376"
"218","33.393341064453125","33.393341064453125","33.393341064453125"
"219","31.592756271362305","31.592756271362305","31.592756271362305"
"220","30.15251350402832","30.15251350402832","30.15251350402832"
"221","31.137468338012695","31.137468338012695","31.137468338012695"
"222","31.7003493309021","31.7003493309021","31.7003493309021"
"223","33.06321406364441","33.06321406364441","33.06321406364441"
"224","30.482342004776","30.482342004776","30.482342004776"
"225","32.03410601615906","32.03410601615906","32.03410601615906"
"226","32.67881751060486","32.67881751060486","32.67881751060486"
"227","31.273755311965942","31.273755311965942","31.273755311965942"
"228","31.86749505996704","31.86749505996704","31.86749505996704"
"229","32.463351249694824","32.463351249694824","32.463351249694824"
"230","32.15963935852051","32.15963935852051","32.15963935852051"
"231","31.89753222465515","31.89753222465515","31.89753222465515"
"232","31.330106735229492","31.330106735229492","31.330106735229492"
