"Step","phase1-reasoning - train/cosine","phase1-reasoning - train/cosine__MIN","phase1-reasoning - train/cosine__MAX"
"83","0.6749487668275833","0.6749487668275833","0.6749487668275833"
"84","0.6082992404699326","0.6082992404699326","0.6082992404699326"
"85","0.6402771696448326","0.6402771696448326","0.6402771696448326"
"86","0.6569368094205856","0.6569368094205856","0.6569368094205856"
"87","0.6834029033780098","0.6834029033780098","0.6834029033780098"
"88","0.6215191967785358","0.6215191967785358","0.6215191967785358"
"89","0.6320811435580254","0.6320811435580254","0.6320811435580254"
"90","0.6822173073887825","0.6822173073887825","0.6822173073887825"
"91","0.620180144906044","0.620180144906044","0.620180144906044"
"92","0.6463072672486305","0.6463072672486305","0.6463072672486305"
"93","0.6692495346069336","0.6692495346069336","0.6692495346069336"
"94","0.65114576369524","0.65114576369524","0.65114576369524"
"95","0.6133710741996765","0.6133710741996765","0.6133710741996765"
"96","0.5875157788395882","0.5875157788395882","0.5875157788395882"
"97","0.6258846521377563","0.6258846521377563","0.6258846521377563"
"98","0.6286004483699799","0.6286004483699799","0.6286004483699799"
"99","0.6257983967661858","0.6257983967661858","0.6257983967661858"
"100","0.6382845267653465","0.6382845267653465","0.6382845267653465"
"101","0.5973961725831032","0.5973961725831032","0.5973961725831032"
"102","0.6006347686052322","0.6006347686052322","0.6006347686052322"
"104","0.7258946225047112","0.7258946225047112","0.7258946225047112"
"105","0.6297426745295525","0.6297426745295525","0.6297426745295525"
"106","0.583216018974781","0.583216018974781","0.583216018974781"
"107","0.6458310335874557","0.6458310335874557","0.6458310335874557"
"108","0.6522963270545006","0.6522963270545006","0.6522963270545006"
"109","0.6350184753537178","0.6350184753537178","0.6350184753537178"
"110","0.6986459121108055","0.6986459121108055","0.6986459121108055"
"111","0.6054717004299164","0.6054717004299164","0.6054717004299164"
"112","0.5763271749019623","0.5763271749019623","0.5763271749019623"
"113","0.6563057899475098","0.6563057899475098","0.6563057899475098"
"114","0.6018246933817863","0.6018246933817863","0.6018246933817863"
"115","0.6290072724223137","0.6290072724223137","0.6290072724223137"
"116","0.6027327105402946","0.6027327105402946","0.6027327105402946"
"117","0.6220861673355103","0.6220861673355103","0.6220861673355103"
"118","0.5320968553423882","0.5320968553423882","0.5320968553423882"
"119","0.6602022498846054","0.6602022498846054","0.6602022498846054"
"120","0.6659955605864525","0.6659955605864525","0.6659955605864525"
"121","0.6164154037833214","0.6164154037833214","0.6164154037833214"
"122","0.5829098597168922","0.5829098597168922","0.5829098597168922"
"123","0.5889404714107513","0.5889404714107513","0.5889404714107513"
"124","0.672304779291153","0.672304779291153","0.672304779291153"
"125","0.6563039422035217","0.6563039422035217","0.6563039422035217"
"126","0.6074566543102264","0.6074566543102264","0.6074566543102264"
"127","0.6235906630754471","0.6235906630754471","0.6235906630754471"
"128","0.64917903393507","0.64917903393507","0.64917903393507"
"130","0.6313334256410599","0.6313334256410599","0.6313334256410599"
"131","0.6200519502162933","0.6200519502162933","0.6200519502162933"
"132","0.6367266364395618","0.6367266364395618","0.6367266364395618"
"133","0.6718622669577599","0.6718622669577599","0.6718622669577599"
"134","0.6279235482215881","0.6279235482215881","0.6279235482215881"
"135","0.6278976872563362","0.6278976872563362","0.6278976872563362"
"136","0.6678731441497803","0.6678731441497803","0.6678731441497803"
"137","0.624093160033226","0.624093160033226","0.624093160033226"
"138","0.6314706653356552","0.6314706653356552","0.6314706653356552"
"139","0.6227653846144676","0.6227653846144676","0.6227653846144676"
"140","0.6613906472921371","0.6613906472921371","0.6613906472921371"
"141","0.6320497095584869","0.6320497095584869","0.6320497095584869"
"142","0.6205385327339172","0.6205385327339172","0.6205385327339172"
"143","0.6595698818564415","0.6595698818564415","0.6595698818564415"
"144","0.6656415015459061","0.6656415015459061","0.6656415015459061"
"145","0.6019484400749207","0.6019484400749207","0.6019484400749207"
"146","0.6349936574697495","0.6349936574697495","0.6349936574697495"
"147","0.6336994767189026","0.6336994767189026","0.6336994767189026"
"148","0.6089686751365662","0.6089686751365662","0.6089686751365662"
"149","0.5937025845050812","0.5937025845050812","0.5937025845050812"
"150","0.6293521299958229","0.6293521299958229","0.6293521299958229"
"151","0.6123782470822334","0.6123782470822334","0.6123782470822334"
"152","0.6227652877569199","0.6227652877569199","0.6227652877569199"
"153","0.6756803542375565","0.6756803542375565","0.6756803542375565"
"154","0.6359202340245247","0.6359202340245247","0.6359202340245247"
"156","0.6187781691551208","0.6187781691551208","0.6187781691551208"
"157","0.6220671534538269","0.6220671534538269","0.6220671534538269"
"158","0.6014515161514282","0.6014515161514282","0.6014515161514282"
"159","0.6644540056586266","0.6644540056586266","0.6644540056586266"
"160","0.6425445526838303","0.6425445526838303","0.6425445526838303"
"161","0.6465065777301788","0.6465065777301788","0.6465065777301788"
"162","0.6112019866704941","0.6112019866704941","0.6112019866704941"
"163","0.5876342803239822","0.5876342803239822","0.5876342803239822"
"164","0.6293019875884056","0.6293019875884056","0.6293019875884056"
"165","0.6006257012486458","0.6006257012486458","0.6006257012486458"
"166","0.5706729590892792","0.5706729590892792","0.5706729590892792"
"167","0.6437435150146484","0.6437435150146484","0.6437435150146484"
"168","0.6131524741649628","0.6131524741649628","0.6131524741649628"
"169","0.7169700488448143","0.7169700488448143","0.7169700488448143"
"170","0.6216494292020798","0.6216494292020798","0.6216494292020798"
"171","0.6794145405292511","0.6794145405292511","0.6794145405292511"
"172","0.6317927837371826","0.6317927837371826","0.6317927837371826"
"173","0.6198790818452835","0.6198790818452835","0.6198790818452835"
"174","0.6219133734703064","0.6219133734703064","0.6219133734703064"
"175","0.6941316947340965","0.6941316947340965","0.6941316947340965"
"176","0.6164492070674896","0.6164492070674896","0.6164492070674896"
"177","0.6360310390591621","0.6360310390591621","0.6360310390591621"
"178","0.5976288914680481","0.5976288914680481","0.5976288914680481"
"179","0.5717108175158501","0.5717108175158501","0.5717108175158501"
"180","0.6169269382953644","0.6169269382953644","0.6169269382953644"
"182","0.5930608436465263","0.5930608436465263","0.5930608436465263"
"183","0.6056412607431412","0.6056412607431412","0.6056412607431412"
"184","0.6236622482538223","0.6236622482538223","0.6236622482538223"
"185","0.6087089478969574","0.6087089478969574","0.6087089478969574"
"186","0.5908171534538269","0.5908171534538269","0.5908171534538269"
"187","0.6639066115021706","0.6639066115021706","0.6639066115021706"
"188","0.6721785068511963","0.6721785068511963","0.6721785068511963"
"189","0.6302599683403969","0.6302599683403969","0.6302599683403969"
"190","0.5970434546470642","0.5970434546470642","0.5970434546470642"
"191","0.5852106213569641","0.5852106213569641","0.5852106213569641"
"192","0.6277360618114471","0.6277360618114471","0.6277360618114471"
"193","0.6281540989875793","0.6281540989875793","0.6281540989875793"
"194","0.6011529415845871","0.6011529415845871","0.6011529415845871"
"195","0.6247719079256058","0.6247719079256058","0.6247719079256058"
"196","0.6108411103487015","0.6108411103487015","0.6108411103487015"
"197","0.6392497420310974","0.6392497420310974","0.6392497420310974"
"198","0.6913174018263817","0.6913174018263817","0.6913174018263817"
"199","0.5833873376250267","0.5833873376250267","0.5833873376250267"
"200","0.6151026599109173","0.6151026599109173","0.6151026599109173"
"201","0.5574359782040119","0.5574359782040119","0.5574359782040119"
"202","0.6206701621413231","0.6206701621413231","0.6206701621413231"
"203","0.6415796913206577","0.6415796913206577","0.6415796913206577"
"204","0.6032230444252491","0.6032230444252491","0.6032230444252491"
"205","0.6241697520017624","0.6241697520017624","0.6241697520017624"
"206","0.5872339010238647","0.5872339010238647","0.5872339010238647"
"208","0.616908885538578","0.616908885538578","0.616908885538578"
"209","0.6229041814804077","0.6229041814804077","0.6229041814804077"
"210","0.5867709890007973","0.5867709890007973","0.5867709890007973"
"211","0.6353685185313225","0.6353685185313225","0.6353685185313225"
"212","0.6079717352986336","0.6079717352986336","0.6079717352986336"
"213","0.6500342190265656","0.6500342190265656","0.6500342190265656"
"214","0.606064110994339","0.606064110994339","0.606064110994339"
"215","0.6091270372271538","0.6091270372271538","0.6091270372271538"
"216","0.5869848057627678","0.5869848057627678","0.5869848057627678"
"217","0.697050578892231","0.697050578892231","0.697050578892231"
"218","0.6343012303113937","0.6343012303113937","0.6343012303113937"
"219","0.6217554584145546","0.6217554584145546","0.6217554584145546"
"220","0.598812896758318","0.598812896758318","0.598812896758318"
"221","0.6148315742611885","0.6148315742611885","0.6148315742611885"
"222","0.6048712879419327","0.6048712879419327","0.6048712879419327"
"223","0.6390099301934242","0.6390099301934242","0.6390099301934242"
"224","0.5961108058691025","0.5961108058691025","0.5961108058691025"
"225","0.6327764391899109","0.6327764391899109","0.6327764391899109"
"226","0.6360374577343464","0.6360374577343464","0.6360374577343464"
"227","0.5690781027078629","0.5690781027078629","0.5690781027078629"
"228","0.6080252975225449","0.6080252975225449","0.6080252975225449"
"229","0.6502194628119469","0.6502194628119469","0.6502194628119469"
"230","0.6050244495272636","0.6050244495272636","0.6050244495272636"
"231","0.5745649635791779","0.5745649635791779","0.5745649635791779"
"232","0.5770730227231979","0.5770730227231979","0.5770730227231979"
