"Step","phase1-reasoning - train/layers/l30_cos","phase1-reasoning - train/layers/l30_cos__MIN","phase1-reasoning - train/layers/l30_cos__MAX"
"43","0.28701644390821457","0.28701644390821457","0.28701644390821457"
"44","0.3109840303659439","0.3109840303659439","0.3109840303659439"
"45","0.3253771439194679","0.3253771439194679","0.3253771439194679"
"46","0.3072177544236183","0.3072177544236183","0.3072177544236183"
"47","0.2976040840148926","0.2976040840148926","0.2976040840148926"
"48","0.3225187286734581","0.3225187286734581","0.3225187286734581"
"49","0.289275087416172","0.289275087416172","0.289275087416172"
"50","0.29795095324516296","0.29795095324516296","0.29795095324516296"
"52","0.30152615904808044","0.30152615904808044","0.30152615904808044"
"53","0.2754286751151085","0.2754286751151085","0.2754286751151085"
"54","0.31605154275894165","0.31605154275894165","0.31605154275894165"
"55","0.29618918150663376","0.29618918150663376","0.29618918150663376"
"56","0.3084046095609665","0.3084046095609665","0.3084046095609665"
"57","0.32089345902204514","0.32089345902204514","0.32089345902204514"
"58","0.3073400557041168","0.3073400557041168","0.3073400557041168"
"59","0.29323961585760117","0.29323961585760117","0.29323961585760117"
"60","0.2928815633058548","0.2928815633058548","0.2928815633058548"
"61","0.2876778319478035","0.2876778319478035","0.2876778319478035"
"62","0.3023632913827896","0.3023632913827896","0.3023632913827896"
"63","0.30707479268312454","0.30707479268312454","0.30707479268312454"
"64","0.3054237738251686","0.3054237738251686","0.3054237738251686"
"65","0.2892799973487854","0.2892799973487854","0.2892799973487854"
"66","0.2935819774866104","0.2935819774866104","0.2935819774866104"
"67","0.3227629065513611","0.3227629065513611","0.3227629065513611"
"68","0.2843203470110893","0.2843203470110893","0.2843203470110893"
"69","0.30239640176296234","0.30239640176296234","0.30239640176296234"
"70","0.29944416880607605","0.29944416880607605","0.29944416880607605"
"71","0.28376784920692444","0.28376784920692444","0.28376784920692444"
"72","0.30981671065092087","0.30981671065092087","0.30981671065092087"
"73","0.30456695705652237","0.30456695705652237","0.30456695705652237"
"74","0.3169575408101082","0.3169575408101082","0.3169575408101082"
"75","0.29341985285282135","0.29341985285282135","0.29341985285282135"
"76","0.3121718764305115","0.3121718764305115","0.3121718764305115"
"78","0.3180362284183502","0.3180362284183502","0.3180362284183502"
"79","0.2988836169242859","0.2988836169242859","0.2988836169242859"
"80","0.2966878265142441","0.2966878265142441","0.2966878265142441"
"81","0.30611933022737503","0.30611933022737503","0.30611933022737503"
"82","0.29462339729070663","0.29462339729070663","0.29462339729070663"
"83","0.29165592789649963","0.29165592789649963","0.29165592789649963"
"84","0.293111652135849","0.293111652135849","0.293111652135849"
"85","0.3069032356142998","0.3069032356142998","0.3069032356142998"
"86","0.3060590550303459","0.3060590550303459","0.3060590550303459"
"87","0.3209107965230942","0.3209107965230942","0.3209107965230942"
"88","0.29654668271541595","0.29654668271541595","0.29654668271541595"
"89","0.3078136593103409","0.3078136593103409","0.3078136593103409"
"90","0.33807680755853653","0.33807680755853653","0.33807680755853653"
"91","0.30457625538110733","0.30457625538110733","0.30457625538110733"
"92","0.28865818679332733","0.28865818679332733","0.28865818679332733"
"93","0.3141432926058769","0.3141432926058769","0.3141432926058769"
"94","0.31169743835926056","0.31169743835926056","0.31169743835926056"
"95","0.3028045743703842","0.3028045743703842","0.3028045743703842"
"96","0.3016700819134712","0.3016700819134712","0.3016700819134712"
"97","0.30260201543569565","0.30260201543569565","0.30260201543569565"
"98","0.30868276208639145","0.30868276208639145","0.30868276208639145"
"99","0.2924009934067726","0.2924009934067726","0.2924009934067726"
"100","0.299308218061924","0.299308218061924","0.299308218061924"
"101","0.2903677970170975","0.2903677970170975","0.2903677970170975"
"102","0.2957245633006096","0.2957245633006096","0.2957245633006096"
"104","0.30694489926099777","0.30694489926099777","0.30694489926099777"
"105","0.3004649505019188","0.3004649505019188","0.3004649505019188"
"106","0.3026382550597191","0.3026382550597191","0.3026382550597191"
"107","0.28705260157585144","0.28705260157585144","0.28705260157585144"
"108","0.31074727326631546","0.31074727326631546","0.31074727326631546"
"109","0.31461700797080994","0.31461700797080994","0.31461700797080994"
"110","0.3055517226457596","0.3055517226457596","0.3055517226457596"
"111","0.29588712751865387","0.29588712751865387","0.29588712751865387"
"112","0.2894452139735222","0.2894452139735222","0.2894452139735222"
"113","0.29482580721378326","0.29482580721378326","0.29482580721378326"
"114","0.3023245558142662","0.3023245558142662","0.3023245558142662"
"115","0.30853886902332306","0.30853886902332306","0.30853886902332306"
"116","0.31013771891593933","0.31013771891593933","0.31013771891593933"
"117","0.28386492282152176","0.28386492282152176","0.28386492282152176"
"118","0.2904859408736229","0.2904859408736229","0.2904859408736229"
"119","0.31989822536706924","0.31989822536706924","0.31989822536706924"
"120","0.3153819665312767","0.3153819665312767","0.3153819665312767"
"121","0.3063136786222458","0.3063136786222458","0.3063136786222458"
"122","0.29216235876083374","0.29216235876083374","0.29216235876083374"
"123","0.28902512788772583","0.28902512788772583","0.28902512788772583"
"124","0.31048139184713364","0.31048139184713364","0.31048139184713364"
"125","0.30995629727840424","0.30995629727840424","0.30995629727840424"
"126","0.2910079285502434","0.2910079285502434","0.2910079285502434"
"127","0.31599264591932297","0.31599264591932297","0.31599264591932297"
"128","0.30075157433748245","0.30075157433748245","0.30075157433748245"
"130","0.3011791855096817","0.3011791855096817","0.3011791855096817"
"131","0.3032439425587654","0.3032439425587654","0.3032439425587654"
"132","0.3016878142952919","0.3016878142952919","0.3016878142952919"
"133","0.30847790092229843","0.30847790092229843","0.30847790092229843"
"134","0.30046746879816055","0.30046746879816055","0.30046746879816055"
"135","0.269180029630661","0.269180029630661","0.269180029630661"
"136","0.3285456523299217","0.3285456523299217","0.3285456523299217"
"137","0.30892958492040634","0.30892958492040634","0.30892958492040634"
"138","0.28806272149086","0.28806272149086","0.28806272149086"
"139","0.29591237008571625","0.29591237008571625","0.29591237008571625"
"140","0.2937380224466324","0.2937380224466324","0.2937380224466324"
"141","0.30304230749607086","0.30304230749607086","0.30304230749607086"
"142","0.2970666289329529","0.2970666289329529","0.2970666289329529"
"143","0.3081558495759964","0.3081558495759964","0.3081558495759964"
"144","0.31939900666475296","0.31939900666475296","0.31939900666475296"
"145","0.28755708783864975","0.28755708783864975","0.28755708783864975"
"146","0.3153010457754135","0.3153010457754135","0.3153010457754135"
"147","0.31451260298490524","0.31451260298490524","0.31451260298490524"
"148","0.2951788008213043","0.2951788008213043","0.2951788008213043"
"149","0.2916872352361679","0.2916872352361679","0.2916872352361679"
"150","0.27747538685798645","0.27747538685798645","0.27747538685798645"
"151","0.2886824235320091","0.2886824235320091","0.2886824235320091"
"152","0.29888416081666946","0.29888416081666946","0.29888416081666946"
"153","0.3343646749854088","0.3343646749854088","0.3343646749854088"
"154","0.29467326402664185","0.29467326402664185","0.29467326402664185"
"156","0.28905078023672104","0.28905078023672104","0.28905078023672104"
"157","0.3118462339043617","0.3118462339043617","0.3118462339043617"
"158","0.2962423712015152","0.2962423712015152","0.2962423712015152"
"159","0.30000343918800354","0.30000343918800354","0.30000343918800354"
"160","0.305613674223423","0.305613674223423","0.305613674223423"
"161","0.30626097321510315","0.30626097321510315","0.30626097321510315"
"162","0.2907623201608658","0.2907623201608658","0.2907623201608658"
"163","0.3018692880868912","0.3018692880868912","0.3018692880868912"
"164","0.29844068735837936","0.29844068735837936","0.29844068735837936"
"165","0.29847294092178345","0.29847294092178345","0.29847294092178345"
"166","0.29013901948928833","0.29013901948928833","0.29013901948928833"
"167","0.2817578911781311","0.2817578911781311","0.2817578911781311"
"168","0.29588954895734787","0.29588954895734787","0.29588954895734787"
"169","0.32733000069856644","0.32733000069856644","0.32733000069856644"
"170","0.3101544827222824","0.3101544827222824","0.3101544827222824"
"171","0.3084418475627899","0.3084418475627899","0.3084418475627899"
"172","0.3031815439462662","0.3031815439462662","0.3031815439462662"
"173","0.30477606505155563","0.30477606505155563","0.30477606505155563"
"174","0.2781866788864136","0.2781866788864136","0.2781866788864136"
"175","0.33119702339172363","0.33119702339172363","0.33119702339172363"
"176","0.29539645463228226","0.29539645463228226","0.29539645463228226"
"177","0.29762496799230576","0.29762496799230576","0.29762496799230576"
"178","0.2965056300163269","0.2965056300163269","0.2965056300163269"
"179","0.28809401392936707","0.28809401392936707","0.28809401392936707"
"180","0.2885589525103569","0.2885589525103569","0.2885589525103569"
"182","0.29533521085977554","0.29533521085977554","0.29533521085977554"
"183","0.2767198607325554","0.2767198607325554","0.2767198607325554"
"184","0.2943786755204201","0.2943786755204201","0.2943786755204201"
"185","0.2920636907219887","0.2920636907219887","0.2920636907219887"
"186","0.294766902923584","0.294766902923584","0.294766902923584"
"187","0.32633452862501144","0.32633452862501144","0.32633452862501144"
"188","0.2988736107945442","0.2988736107945442","0.2988736107945442"
"189","0.3099001944065094","0.3099001944065094","0.3099001944065094"
"190","0.27775541692972183","0.27775541692972183","0.27775541692972183"
"191","0.2894831523299217","0.2894831523299217","0.2894831523299217"
"192","0.2812196612358093","0.2812196612358093","0.2812196612358093"
"193","0.28214775025844574","0.28214775025844574","0.28214775025844574"
"194","0.3075613006949425","0.3075613006949425","0.3075613006949425"
"195","0.2869911193847656","0.2869911193847656","0.2869911193847656"
"196","0.29261350631713867","0.29261350631713867","0.29261350631713867"
"197","0.3067987337708473","0.3067987337708473","0.3067987337708473"
"198","0.32657797634601593","0.32657797634601593","0.32657797634601593"
"199","0.27925271540880203","0.27925271540880203","0.27925271540880203"
"200","0.29550687223672867","0.29550687223672867","0.29550687223672867"
"201","0.28720783442258835","0.28720783442258835","0.28720783442258835"
"202","0.29189319908618927","0.29189319908618927","0.29189319908618927"
"203","0.31492842733860016","0.31492842733860016","0.31492842733860016"
"204","0.3003828302025795","0.3003828302025795","0.3003828302025795"
"205","0.2847147062420845","0.2847147062420845","0.2847147062420845"
"206","0.2960668206214905","0.2960668206214905","0.2960668206214905"
"208","0.2855765298008919","0.2855765298008919","0.2855765298008919"
"209","0.29277563840150833","0.29277563840150833","0.29277563840150833"
"210","0.29378504306077957","0.29378504306077957","0.29378504306077957"
"211","0.3172083646059036","0.3172083646059036","0.3172083646059036"
"212","0.29707103222608566","0.29707103222608566","0.29707103222608566"
"213","0.28044676780700684","0.28044676780700684","0.28044676780700684"
"214","0.2693338617682457","0.2693338617682457","0.2693338617682457"
"215","0.2905319929122925","0.2905319929122925","0.2905319929122925"
"216","0.30319641530513763","0.30319641530513763","0.30319641530513763"
"217","0.2917982041835785","0.2917982041835785","0.2917982041835785"
"218","0.30450350046157837","0.30450350046157837","0.30450350046157837"
"219","0.2859635725617409","0.2859635725617409","0.2859635725617409"
"220","0.263762392103672","0.263762392103672","0.263762392103672"
"221","0.28128502517938614","0.28128502517938614","0.28128502517938614"
"222","0.2980203405022621","0.2980203405022621","0.2980203405022621"
"223","0.3045797795057297","0.3045797795057297","0.3045797795057297"
"224","0.2727539837360382","0.2727539837360382","0.2727539837360382"
"225","0.2782399356365204","0.2782399356365204","0.2782399356365204"
"226","0.2991265580058098","0.2991265580058098","0.2991265580058098"
"227","0.29193316400051117","0.29193316400051117","0.29193316400051117"
"228","0.277685783803463","0.277685783803463","0.277685783803463"
"229","0.29538968205451965","0.29538968205451965","0.29538968205451965"
"230","0.29769574105739594","0.29769574105739594","0.29769574105739594"
"231","0.29614588618278503","0.29614588618278503","0.29614588618278503"
"232","0.2866748943924904","0.2866748943924904","0.2866748943924904"
